CycD_x,CycD_y,CycE_x,CycE_y,CycA_x,CycA_y,CycB_x,CycB_y,E2F_x,E2F_y,p27_x,p27_y,Rb_x,Rb_y,YAP_x,YAP_y,Cdc20_x,Cdc20_y,UbcH10_x,UbcH10_y,cdh1_x,cdh1_y,NF2_x,NF2_y,LATS_x,LATS_y
22.,0.8,22.,0.06,22.,0.01,22.,0.,22.,0.23,22.,0.18,22.,0.16,22.,0.38,22.,0.,22.,0.,22.,1.,22.,0.61,22.,0.61
23.,0.8,23.,0.06,23.,0.01,23.,0.,23.,0.23,23.,0.18,23.,0.16,23.,0.38,23.,0.,23.,0.,23.,1.,23.,0.61,23.,0.61
24.,0.8,24.,0.09,24.,0.01,24.,0.,24.,0.25,24.,0.17,24.,0.17,24.,0.38,24.,0.,24.,0.,24.,1.,24.,0.61,24.,0.61
25.,0.79,25.,0.1,25.,0.01,25.,0.,25.,0.27,25.,0.18,25.,0.17,25.,0.38,25.,0.,25.,0.,25.,1.,25.,0.61,25.,0.61
26.,0.76,26.,0.11,26.,0.01,26.,0.,26.,0.26,26.,0.18,26.,0.2,26.,0.38,26.,0.,26.,0.,26.,1.,26.,0.61,26.,0.61
27.,0.75,27.,0.11,27.,0.02,27.,0.,27.,0.26,27.,0.19,27.,0.22,27.,0.38,27.,0.,27.,0.,27.,0.99,27.,0.61,27.,0.61
28.,0.73,28.,0.11,28.,0.03,28.,0.,28.,0.27,28.,0.2,28.,0.23,28.,0.38,28.,0.,28.,0.,28.,0.99,28.,0.61,28.,0.61
29.,0.73,29.,0.11,29.,0.03,29.,0.,29.,0.27,29.,0.21,29.,0.24,29.,0.38,29.,0.,29.,0.,29.,0.99,29.,0.61,29.,0.61
30.,0.73,30.,0.11,30.,0.03,30.,0.,30.,0.27,30.,0.22,30.,0.25,30.,0.38,30.,0.,30.,0.,30.,0.99,30.,0.61,30.,0.61
31.,0.73,31.,0.11,31.,0.03,31.,0.,31.,0.27,31.,0.22,31.,0.24,31.,0.39,31.,0.,31.,0.,31.,0.99,31.,0.61,31.,0.61
32.,0.73,32.,0.13,32.,0.03,32.,0.,32.,0.29,32.,0.22,32.,0.25,32.,0.39,32.,0.,32.,0.,32.,0.99,32.,0.61,32.,0.61
33.,0.71,33.,0.13,33.,0.03,33.,0.,33.,0.29,33.,0.23,33.,0.27,33.,0.39,33.,0.,33.,0.,33.,0.99,33.,0.61,33.,0.61
34.,0.71,34.,0.14,34.,0.05,34.,0.,34.,0.3,34.,0.24,34.,0.26,34.,0.39,34.,0.,34.,0.,34.,0.98,34.,0.61,34.,0.61
35.,0.71,35.,0.15,35.,0.05,35.,0.,35.,0.31,35.,0.25,35.,0.28,35.,0.39,35.,0.,35.,0.,35.,0.98,35.,0.61,35.,0.61
36.,0.71,36.,0.16,36.,0.07,36.,0.01,36.,0.3,36.,0.25,36.,0.28,36.,0.39,36.,0.,36.,0.,36.,0.98,36.,0.61,36.,0.61
37.,0.69,37.,0.16,37.,0.07,37.,0.01,37.,0.3,37.,0.25,37.,0.29,37.,0.39,37.,0.,37.,0.,37.,0.97,37.,0.61,37.,0.61
38.,0.69,38.,0.16,38.,0.07,38.,0.01,38.,0.32,38.,0.25,38.,0.29,38.,0.39,38.,0.,38.,0.,38.,0.95,38.,0.61,38.,0.61
39.,0.69,39.,0.16,39.,0.07,39.,0.02,39.,0.33,39.,0.25,39.,0.29,39.,0.39,39.,0.,39.,0.,39.,0.95,39.,0.61,39.,0.61
40.,0.68,40.,0.16,40.,0.08,40.,0.02,40.,0.34,40.,0.25,40.,0.31,40.,0.39,40.,0.,40.,0.,40.,0.94,40.,0.61,40.,0.61
41.,0.68,41.,0.16,41.,0.08,41.,0.02,41.,0.31,41.,0.26,41.,0.31,41.,0.39,41.,0.,41.,0.,41.,0.94,41.,0.61,41.,0.61
42.,0.68,42.,0.16,42.,0.08,42.,0.02,42.,0.34,42.,0.27,42.,0.31,42.,0.39,42.,0.,42.,0.,42.,0.94,42.,0.61,42.,0.61
43.,0.67,43.,0.16,43.,0.08,43.,0.03,43.,0.34,43.,0.29,43.,0.31,43.,0.39,43.,0.,43.,0.,43.,0.93,43.,0.61,43.,0.61
44.,0.66,44.,0.17,44.,0.09,44.,0.03,44.,0.36,44.,0.3,44.,0.31,44.,0.39,44.,0.,44.,0.,44.,0.92,44.,0.61,44.,0.61
45.,0.66,45.,0.18,45.,0.09,45.,0.03,45.,0.35,45.,0.3,45.,0.33,45.,0.39,45.,0.,45.,0.,45.,0.91,45.,0.61,45.,0.61
46.,0.65,46.,0.2,46.,0.09,46.,0.03,46.,0.34,46.,0.31,46.,0.33,46.,0.39,46.,0.,46.,0.,46.,0.91,46.,0.61,46.,0.61
47.,0.65,47.,0.21,47.,0.09,47.,0.03,47.,0.35,47.,0.32,47.,0.34,47.,0.39,47.,0.,47.,0.01,47.,0.91,47.,0.61,47.,0.61
48.,0.65,48.,0.21,48.,0.09,48.,0.03,48.,0.35,48.,0.32,48.,0.34,48.,0.39,48.,0.,48.,0.01,48.,0.91,48.,0.61,48.,0.61
49.,0.65,49.,0.22,49.,0.09,49.,0.03,49.,0.35,49.,0.32,49.,0.34,49.,0.39,49.,0.,49.,0.01,49.,0.91,49.,0.61,49.,0.61
50.,0.65,50.,0.21,50.,0.09,50.,0.03,50.,0.34,50.,0.32,50.,0.34,50.,0.39,50.,0.,50.,0.01,50.,0.91,50.,0.61,50.,0.61
51.,0.65,51.,0.21,51.,0.09,51.,0.03,51.,0.35,51.,0.33,51.,0.35,51.,0.39,51.,0.,51.,0.01,51.,0.91,51.,0.61,51.,0.61
52.,0.65,52.,0.22,52.,0.09,52.,0.03,52.,0.34,52.,0.34,52.,0.35,52.,0.39,52.,0.,52.,0.01,52.,0.91,52.,0.61,52.,0.61
53.,0.65,53.,0.22,53.,0.09,53.,0.03,53.,0.36,53.,0.34,53.,0.35,53.,0.39,53.,0.,53.,0.01,53.,0.91,53.,0.61,53.,0.61
54.,0.65,54.,0.22,54.,0.09,54.,0.03,54.,0.36,54.,0.34,54.,0.35,54.,0.39,54.,0.,54.,0.01,54.,0.91,54.,0.61,54.,0.61
55.,0.64,55.,0.22,55.,0.11,55.,0.03,55.,0.35,55.,0.34,55.,0.35,55.,0.39,55.,0.,55.,0.01,55.,0.91,55.,0.61,55.,0.61
56.,0.64,56.,0.22,56.,0.11,56.,0.03,56.,0.35,56.,0.35,56.,0.35,56.,0.39,56.,0.,56.,0.01,56.,0.91,56.,0.61,56.,0.61
57.,0.64,57.,0.21,57.,0.11,57.,0.03,57.,0.36,57.,0.36,57.,0.36,57.,0.39,57.,0.,57.,0.01,57.,0.91,57.,0.61,57.,0.61
58.,0.62,58.,0.22,58.,0.11,58.,0.03,58.,0.35,58.,0.36,58.,0.36,58.,0.39,58.,0.01,58.,0.01,58.,0.9,58.,0.61,58.,0.61
59.,0.62,59.,0.22,59.,0.11,59.,0.03,59.,0.34,59.,0.36,59.,0.36,59.,0.39,59.,0.01,59.,0.01,59.,0.91,59.,0.61,59.,0.61
60.,0.62,60.,0.2,60.,0.11,60.,0.03,60.,0.34,60.,0.37,60.,0.38,60.,0.39,60.,0.01,60.,0.01,60.,0.91,60.,0.61,60.,0.61
61.,0.61,61.,0.2,61.,0.12,61.,0.03,61.,0.33,61.,0.37,61.,0.38,61.,0.39,61.,0.01,61.,0.01,61.,0.91,61.,0.61,61.,0.61
62.,0.61,62.,0.2,62.,0.11,62.,0.03,62.,0.32,62.,0.38,62.,0.38,62.,0.39,62.,0.01,62.,0.01,62.,0.91,62.,0.61,62.,0.61
63.,0.61,63.,0.2,63.,0.12,63.,0.03,63.,0.33,63.,0.38,63.,0.38,63.,0.39,63.,0.,63.,0.01,63.,0.91,63.,0.61,63.,0.61
64.,0.61,64.,0.2,64.,0.13,64.,0.03,64.,0.32,64.,0.38,64.,0.39,64.,0.39,64.,0.,64.,0.01,64.,0.91,64.,0.61,64.,0.61
65.,0.61,65.,0.21,65.,0.13,65.,0.03,65.,0.33,65.,0.38,65.,0.39,65.,0.39,65.,0.,65.,0.01,65.,0.9,65.,0.61,65.,0.61
66.,0.61,66.,0.21,66.,0.13,66.,0.03,66.,0.34,66.,0.39,66.,0.39,66.,0.39,66.,0.,66.,0.01,66.,0.89,66.,0.61,66.,0.61
67.,0.61,67.,0.21,67.,0.14,67.,0.03,67.,0.36,67.,0.39,67.,0.39,67.,0.39,67.,0.,67.,0.01,67.,0.89,67.,0.61,67.,0.61
68.,0.6,68.,0.22,68.,0.16,68.,0.03,68.,0.36,68.,0.39,68.,0.39,68.,0.39,68.,0.,68.,0.01,68.,0.88,68.,0.61,68.,0.61
69.,0.6,69.,0.23,69.,0.16,69.,0.03,69.,0.35,69.,0.4,69.,0.39,69.,0.39,69.,0.,69.,0.01,69.,0.88,69.,0.61,69.,0.61
70.,0.6,70.,0.22,70.,0.16,70.,0.03,70.,0.35,70.,0.4,70.,0.39,70.,0.39,70.,0.,70.,0.01,70.,0.87,70.,0.61,70.,0.61
71.,0.59,71.,0.22,71.,0.16,71.,0.03,71.,0.35,71.,0.4,71.,0.39,71.,0.39,71.,0.,71.,0.02,71.,0.87,71.,0.61,71.,0.61
72.,0.59,72.,0.23,72.,0.17,72.,0.03,72.,0.35,72.,0.4,72.,0.39,72.,0.39,72.,0.,72.,0.02,72.,0.86,72.,0.61,72.,0.61
73.,0.59,73.,0.23,73.,0.17,73.,0.03,73.,0.34,73.,0.4,73.,0.39,73.,0.39,73.,0.,73.,0.03,73.,0.86,73.,0.61,73.,0.61
74.,0.59,74.,0.23,74.,0.17,74.,0.03,74.,0.34,74.,0.4,74.,0.39,74.,0.39,74.,0.,74.,0.03,74.,0.86,74.,0.61,74.,0.61
75.,0.59,75.,0.22,75.,0.17,75.,0.03,75.,0.32,75.,0.4,75.,0.39,75.,0.39,75.,0.,75.,0.03,75.,0.86,75.,0.61,75.,0.61
76.,0.59,76.,0.22,76.,0.17,76.,0.05,76.,0.32,76.,0.4,76.,0.39,76.,0.39,76.,0.,76.,0.03,76.,0.85,76.,0.61,76.,0.61
77.,0.59,77.,0.22,77.,0.17,77.,0.05,77.,0.32,77.,0.4,77.,0.39,77.,0.39,77.,0.,77.,0.03,77.,0.85,77.,0.61,77.,0.61
78.,0.58,78.,0.22,78.,0.17,78.,0.05,78.,0.3,78.,0.4,78.,0.4,78.,0.39,78.,0.,78.,0.03,78.,0.84,78.,0.61,78.,0.61
79.,0.58,79.,0.22,79.,0.17,79.,0.05,79.,0.31,79.,0.4,79.,0.4,79.,0.39,79.,0.,79.,0.03,79.,0.84,79.,0.61,79.,0.61
80.,0.58,80.,0.22,80.,0.17,80.,0.05,80.,0.3,80.,0.41,80.,0.4,80.,0.39,80.,0.,80.,0.03,80.,0.84,80.,0.61,80.,0.61
81.,0.58,81.,0.22,81.,0.18,81.,0.05,81.,0.3,81.,0.41,81.,0.4,81.,0.39,81.,0.,81.,0.04,81.,0.84,81.,0.61,81.,0.61
82.,0.58,82.,0.22,82.,0.18,82.,0.05,82.,0.3,82.,0.41,82.,0.4,82.,0.39,82.,0.,82.,0.05,82.,0.83,82.,0.61,82.,0.61
83.,0.56,83.,0.22,83.,0.19,83.,0.06,83.,0.3,83.,0.41,83.,0.4,83.,0.39,83.,0.,83.,0.08,83.,0.83,83.,0.61,83.,0.61
84.,0.55,84.,0.22,84.,0.19,84.,0.06,84.,0.3,84.,0.42,84.,0.42,84.,0.39,84.,0.,84.,0.08,84.,0.83,84.,0.61,84.,0.61
85.,0.55,85.,0.22,85.,0.19,85.,0.06,85.,0.3,85.,0.42,85.,0.43,85.,0.39,85.,0.,85.,0.08,85.,0.83,85.,0.61,85.,0.61
86.,0.55,86.,0.22,86.,0.2,86.,0.06,86.,0.27,86.,0.44,86.,0.43,86.,0.39,86.,0.,86.,0.08,86.,0.81,86.,0.61,86.,0.61
87.,0.55,87.,0.22,87.,0.21,87.,0.06,87.,0.25,87.,0.44,87.,0.44,87.,0.39,87.,0.,87.,0.08,87.,0.81,87.,0.61,87.,0.61
88.,0.54,88.,0.22,88.,0.21,88.,0.06,88.,0.25,88.,0.44,88.,0.44,88.,0.39,88.,0.,88.,0.08,88.,0.81,88.,0.61,88.,0.61
89.,0.54,89.,0.22,89.,0.21,89.,0.06,89.,0.24,89.,0.44,89.,0.44,89.,0.39,89.,0.,89.,0.08,89.,0.8,89.,0.61,89.,0.61
90.,0.54,90.,0.22,90.,0.21,90.,0.07,90.,0.24,90.,0.45,90.,0.45,90.,0.39,90.,0.,90.,0.08,90.,0.8,90.,0.61,90.,0.61
91.,0.52,91.,0.22,91.,0.21,91.,0.08,91.,0.24,91.,0.45,91.,0.45,91.,0.39,91.,0.,91.,0.08,91.,0.79,91.,0.61,91.,0.61
92.,0.52,92.,0.22,92.,0.21,92.,0.08,92.,0.24,92.,0.46,92.,0.46,92.,0.39,92.,0.,92.,0.08,92.,0.79,92.,0.61,92.,0.61
93.,0.52,93.,0.22,93.,0.21,93.,0.08,93.,0.24,93.,0.46,93.,0.46,93.,0.39,93.,0.,93.,0.09,93.,0.79,93.,0.61,93.,0.61
94.,0.52,94.,0.22,94.,0.21,94.,0.08,94.,0.24,94.,0.46,94.,0.46,94.,0.39,94.,0.,94.,0.09,94.,0.79,94.,0.61,94.,0.61
95.,0.52,95.,0.22,95.,0.21,95.,0.08,95.,0.24,95.,0.46,95.,0.47,95.,0.39,95.,0.,95.,0.09,95.,0.79,95.,0.61,95.,0.61
96.,0.52,96.,0.22,96.,0.21,96.,0.08,96.,0.24,96.,0.46,96.,0.47,96.,0.39,96.,0.,96.,0.09,96.,0.79,96.,0.61,96.,0.61
97.,0.51,97.,0.22,97.,0.21,97.,0.08,97.,0.23,97.,0.46,97.,0.47,97.,0.39,97.,0.01,97.,0.09,97.,0.79,97.,0.61,97.,0.61
98.,0.5,98.,0.22,98.,0.21,98.,0.08,98.,0.23,98.,0.47,98.,0.47,98.,0.39,98.,0.01,98.,0.09,98.,0.79,98.,0.61,98.,0.61
99.,0.49,99.,0.22,99.,0.21,99.,0.07,99.,0.23,99.,0.47,99.,0.47,99.,0.39,99.,0.01,99.,0.09,99.,0.79,99.,0.61,99.,0.61
100.,0.48,100.,0.22,100.,0.21,100.,0.07,100.,0.23,100.,0.47,100.,0.48,100.,0.39,100.,0.01,100.,0.09,100.,0.8,100.,0.61,100.,0.61
101.,0.48,101.,0.22,101.,0.22,101.,0.07,101.,0.23,101.,0.47,101.,0.48,101.,0.39,101.,0.01,101.,0.09,101.,0.79,101.,0.61,101.,0.61
102.,0.48,102.,0.22,102.,0.22,102.,0.07,102.,0.23,102.,0.5,102.,0.49,102.,0.39,102.,0.01,102.,0.09,102.,0.79,102.,0.61,102.,0.61
103.,0.4653465347,103.,0.2178217822,103.,0.2079207921,103.,0.0693069307,103.,0.2277227723,103.,0.5247524752,103.,0.5346534653,103.,0.3762376238,103.,0.,103.,0.0792079208,103.,0.7920792079,103.,0.6039603960,103.,0.6237623762
104.,0.4653465347,104.,0.2178217822,104.,0.2079207921,104.,0.0792079208,104.,0.2277227723,104.,0.5247524752,104.,0.5247524752,104.,0.3762376238,104.,0.,104.,0.0792079208,104.,0.7920792079,104.,0.6039603960,104.,0.6237623762
105.,0.4653465347,105.,0.2178217822,105.,0.2079207921,105.,0.0792079208,105.,0.2079207921,105.,0.5247524752,105.,0.5148514851,105.,0.3762376238,105.,0.,105.,0.0792079208,105.,0.7920792079,105.,0.6039603960,105.,0.6237623762
106.,0.4554455446,106.,0.2079207921,106.,0.2079207921,106.,0.0792079208,106.,0.198019802,106.,0.5247524752,106.,0.5148514851,106.,0.3762376238,106.,0.,106.,0.0792079208,106.,0.7920792079,106.,0.6039603960,106.,0.6237623762
107.,0.4554455446,107.,0.2178217822,107.,0.2079207921,107.,0.0792079208,107.,0.198019802,107.,0.5247524752,107.,0.5247524752,107.,0.3762376238,107.,0.0099009901,107.,0.0891089109,107.,0.7920792079,107.,0.6039603960,107.,0.6237623762
108.,0.4554455446,108.,0.2079207921,108.,0.198019802,108.,0.0693069307,108.,0.1683168317,108.,0.5247524752,108.,0.5346534653,108.,0.3762376238,108.,0.0099009901,108.,0.099009901,108.,0.7920792079,108.,0.6039603960,108.,0.6237623762
109.,0.4554455446,109.,0.2277227723,109.,0.2079207921,109.,0.0693069307,109.,0.1782178218,109.,0.5247524752,109.,0.5346534653,109.,0.3762376238,109.,0.0099009901,109.,0.099009901,109.,0.7920792079,109.,0.6039603960,109.,0.6237623762
110.,0.4554455446,110.,0.2277227723,110.,0.2178217822,110.,0.0693069307,110.,0.1782178218,110.,0.5247524752,110.,0.5346534653,110.,0.3762376238,110.,0.0099009901,110.,0.099009901,110.,0.7920792079,110.,0.6039603960,110.,0.6237623762
111.,0.4554455446,111.,0.2277227723,111.,0.2178217822,111.,0.0693069307,111.,0.1683168317,111.,0.5247524752,111.,0.5346534653,111.,0.3762376238,111.,0.0198019802,111.,0.099009901,111.,0.7920792079,111.,0.6039603960,111.,0.6237623762
112.,0.4554455446,112.,0.2277227723,112.,0.2178217822,112.,0.0693069307,112.,0.1683168317,112.,0.5247524752,112.,0.5346534653,112.,0.3762376238,112.,0.0297029703,112.,0.099009901,112.,0.7920792079,112.,0.6039603960,112.,0.6237623762
113.,0.4455445545,113.,0.2277227723,113.,0.2079207921,113.,0.0594059406,113.,0.1683168317,113.,0.5247524752,113.,0.5346534653,113.,0.3762376238,113.,0.0198019802,113.,0.099009901,113.,0.7821782178,113.,0.6039603960,113.,0.6237623762
114.,0.4455445545,114.,0.2277227723,114.,0.2277227723,114.,0.0594059406,114.,0.1683168317,114.,0.5247524752,114.,0.5346534653,114.,0.3762376238,114.,0.0198019802,114.,0.099009901,114.,0.7722772277,114.,0.6039603960,114.,0.6138613861
115.,0.4455445545,115.,0.2178217822,115.,0.2277227723,115.,0.0594059406,115.,0.1782178218,115.,0.5445544554,115.,0.5346534653,115.,0.3762376238,115.,0.0198019802,115.,0.099009901,115.,0.7821782178,115.,0.6039603960,115.,0.6138613861
116.,0.4509803922,116.,0.2254901961,116.,0.2254901961,116.,0.0588235294,116.,0.1764705882,116.,0.5588235294,116.,0.5490196078,116.,0.3627450980,116.,0.0098039216,116.,0.0882352941,116.,0.7941176471,116.,0.5980392157,116.,0.6274509804
117.,0.4509803922,117.,0.2254901961,117.,0.2254901961,117.,0.0588235294,117.,0.1666666667,117.,0.568627451,117.,0.5490196078,117.,0.3725490196,117.,0.,117.,0.0882352941,117.,0.7745098039,117.,0.5980392157,117.,0.6176470588
118.,0.4411764706,118.,0.2156862745,118.,0.2254901961,118.,0.0588235294,118.,0.1666666667,118.,0.568627451,118.,0.5490196078,118.,0.3725490196,118.,0.,118.,0.0882352941,118.,0.7745098039,118.,0.5980392157,118.,0.6176470588
119.,0.4411764706,119.,0.2156862745,119.,0.2450980392,119.,0.0588235294,119.,0.1666666667,119.,0.5588235294,119.,0.5588235294,119.,0.3725490196,119.,0.,119.,0.0882352941,119.,0.7745098039,119.,0.5980392157,119.,0.6176470588
120.,0.4411764706,120.,0.2156862745,120.,0.2450980392,120.,0.0588235294,120.,0.1666666667,120.,0.568627451,120.,0.5588235294,120.,0.3823529412,120.,0.,120.,0.0882352941,120.,0.7647058824,120.,0.5980392157,120.,0.6176470588
121.,0.4411764706,121.,0.2156862745,121.,0.2450980392,121.,0.0588235294,121.,0.1764705882,121.,0.568627451,121.,0.5588235294,121.,0.3823529412,121.,0.,121.,0.0882352941,121.,0.7647058824,121.,0.5980392157,121.,0.6078431373
122.,0.4411764706,122.,0.2156862745,122.,0.2450980392,122.,0.068627451,122.,0.1568627451,122.,0.568627451,122.,0.5588235294,122.,0.3823529412,122.,0.,122.,0.0882352941,122.,0.7647058824,122.,0.5980392157,122.,0.5980392157
123.,0.4411764706,123.,0.2058823529,123.,0.2450980392,123.,0.068627451,123.,0.1568627451,123.,0.568627451,123.,0.5588235294,123.,0.4019607843,123.,0.,123.,0.0882352941,123.,0.7647058824,123.,0.5980392157,123.,0.5980392157
124.,0.4411764706,124.,0.2058823529,124.,0.2450980392,124.,0.068627451,124.,0.1568627451,124.,0.568627451,124.,0.5588235294,124.,0.4019607843,124.,0.,124.,0.0980392157,124.,0.7647058824,124.,0.5980392157,124.,0.5980392157
125.,0.4411764706,125.,0.2156862745,125.,0.2450980392,125.,0.068627451,125.,0.1568627451,125.,0.568627451,125.,0.5588235294,125.,0.4019607843,125.,0.,125.,0.1176470588,125.,0.7647058824,125.,0.5980392157,125.,0.5980392157
126.,0.4411764706,126.,0.2156862745,126.,0.2450980392,126.,0.068627451,126.,0.1568627451,126.,0.568627451,126.,0.5588235294,126.,0.4019607843,126.,0.,126.,0.1176470588,126.,0.7647058824,126.,0.5980392157,126.,0.5980392157
127.,0.4411764706,127.,0.2156862745,127.,0.2450980392,127.,0.068627451,127.,0.137254902,127.,0.568627451,127.,0.5588235294,127.,0.4019607843,127.,0.,127.,0.1176470588,127.,0.7647058824,127.,0.5980392157,127.,0.5980392157
128.,0.4411764706,128.,0.2156862745,128.,0.2352941176,128.,0.0784313725,128.,0.137254902,128.,0.568627451,128.,0.5588235294,128.,0.4019607843,128.,0.0098039216,128.,0.1176470588,128.,0.7549019608,128.,0.5980392157,128.,0.5980392157
129.,0.4411764706,129.,0.2156862745,129.,0.2450980392,129.,0.0784313725,129.,0.137254902,129.,0.568627451,129.,0.5588235294,129.,0.4019607843,129.,0.0098039216,129.,0.1176470588,129.,0.7647058824,129.,0.5980392157,129.,0.5980392157
130.,0.4411764706,130.,0.2156862745,130.,0.2450980392,130.,0.0784313725,130.,0.137254902,130.,0.5588235294,130.,0.5588235294,130.,0.4019607843,130.,0.0098039216,130.,0.1176470588,130.,0.7647058824,130.,0.5980392157,130.,0.5980392157
131.,0.4411764706,131.,0.2156862745,131.,0.2647058824,131.,0.0784313725,131.,0.1274509804,131.,0.5588235294,131.,0.5588235294,131.,0.4019607843,131.,0.0098039216,131.,0.1176470588,131.,0.7647058824,131.,0.5980392157,131.,0.5980392157
132.,0.4411764706,132.,0.2156862745,132.,0.2745098039,132.,0.0980392157,132.,0.1274509804,132.,0.5588235294,132.,0.5588235294,132.,0.4019607843,132.,0.0196078431,132.,0.1176470588,132.,0.7549019608,132.,0.5980392157,132.,0.5980392157
133.,0.4411764706,133.,0.2156862745,133.,0.2745098039,133.,0.0980392157,133.,0.1274509804,133.,0.5588235294,133.,0.5588235294,133.,0.4019607843,133.,0.0196078431,133.,0.1176470588,133.,0.7647058824,133.,0.5980392157,133.,0.5980392157
134.,0.4411764706,134.,0.2156862745,134.,0.2745098039,134.,0.0882352941,134.,0.1176470588,134.,0.5588235294,134.,0.5588235294,134.,0.4019607843,134.,0.0196078431,134.,0.1176470588,134.,0.7549019608,134.,0.5980392157,134.,0.5980392157
135.,0.4411764706,135.,0.2156862745,135.,0.2745098039,135.,0.0882352941,135.,0.1078431373,135.,0.5588235294,135.,0.5588235294,135.,0.4019607843,135.,0.0098039216,135.,0.1274509804,135.,0.7549019608,135.,0.5980392157,135.,0.5980392157
136.,0.4411764706,136.,0.2156862745,136.,0.2745098039,136.,0.0882352941,136.,0.1078431373,136.,0.5588235294,136.,0.5588235294,136.,0.4019607843,136.,0.,136.,0.1274509804,136.,0.7450980392,136.,0.5980392157,136.,0.5980392157
137.,0.4411764706,137.,0.2254901961,137.,0.2745098039,137.,0.0980392157,137.,0.1078431373,137.,0.5588235294,137.,0.5588235294,137.,0.4019607843,137.,0.,137.,0.137254902,137.,0.7450980392,137.,0.5980392157,137.,0.5980392157
