CycD_x,CycD_y,CycE_x,CycE_y,CycA_x,CycA_y,CycB_x,CycB_y,E2F_x,E2F_y,p27_x,p27_y,Rb_x,Rb_y,YAP_x,YAP_y,Cdc20_x,Cdc20_y,UbcH10_x,UbcH10_y,cdh1_x,cdh1_y,NF2_x,NF2_y,LATS_x,LATS_y
471.,0.6357615894,471.,0.2582781457,471.,0.3178807947,471.,0.2251655629,471.,0.1589403974,471.,0.3642384106,471.,0.3642384106,471.,0.6158940397,471.,0.0397350993,471.,0.2185430464,471.,0.6754966887,471.,0.3841059603,471.,0.3841059603
472.,0.6357615894,472.,0.2649006623,472.,0.3245033113,472.,0.2185430464,472.,0.1456953642,472.,0.3642384106,472.,0.3642384106,472.,0.6158940397,472.,0.0397350993,472.,0.2251655629,472.,0.6688741722,472.,0.3841059603,472.,0.3841059603
473.,0.6357615894,473.,0.2582781457,473.,0.3245033113,473.,0.2185430464,473.,0.1589403974,473.,0.3642384106,473.,0.3642384106,473.,0.6158940397,473.,0.0331125828,473.,0.2317880795,473.,0.6688741722,473.,0.3841059603,473.,0.3841059603
474.,0.6357615894,474.,0.2582781457,474.,0.3377483444,474.,0.2119205298,474.,0.1655629139,474.,0.3642384106,474.,0.3642384106,474.,0.6158940397,474.,0.0529801325,474.,0.2317880795,474.,0.6754966887,474.,0.3841059603,474.,0.3841059603
475.,0.6357615894,475.,0.2516556291,475.,0.3509933775,475.,0.2185430464,475.,0.1655629139,475.,0.3642384106,475.,0.3642384106,475.,0.6158940397,475.,0.0529801325,475.,0.2384105960,475.,0.6688741722,475.,0.3841059603,475.,0.3841059603
476.,0.6339869281,476.,0.2483660131,476.,0.3464052288,476.,0.2091503268,476.,0.1568627451,476.,0.3856209150,476.,0.3856209150,476.,0.5947712418,476.,0.045751634,476.,0.2222222222,476.,0.6732026144,476.,0.3790849673,476.,0.3921568627
477.,0.6339869281,477.,0.2483660131,477.,0.3333333333,477.,0.1895424837,477.,0.1503267974,477.,0.3856209150,477.,0.3725490196,477.,0.5947712418,477.,0.0522875817,477.,0.2156862745,477.,0.6797385621,477.,0.3790849673,477.,0.3921568627
478.,0.6339869281,478.,0.2549019608,478.,0.3398692810,478.,0.1830065359,478.,0.1437908497,478.,0.3921568627,478.,0.3725490196,478.,0.6013071895,478.,0.045751634,478.,0.2091503268,478.,0.6797385621,478.,0.3790849673,478.,0.3856209150
479.,0.6339869281,479.,0.2483660131,479.,0.3464052288,479.,0.1764705882,479.,0.137254902,479.,0.3856209150,479.,0.3725490196,479.,0.6013071895,479.,0.0326797386,479.,0.2156862745,479.,0.6797385621,479.,0.3790849673,479.,0.3790849673
480.,0.6339869281,480.,0.2483660131,480.,0.3464052288,480.,0.1830065359,480.,0.137254902,480.,0.3790849673,480.,0.3660130719,480.,0.6013071895,480.,0.0326797386,480.,0.2156862745,480.,0.6732026144,480.,0.3790849673,480.,0.3790849673
481.,0.6339869281,481.,0.2483660131,481.,0.3398692810,481.,0.1830065359,481.,0.137254902,481.,0.3790849673,481.,0.3725490196,481.,0.6078431373,481.,0.0326797386,481.,0.2156862745,481.,0.6666666667,481.,0.3790849673,481.,0.3790849673
482.,0.6339869281,482.,0.2549019608,482.,0.3398692810,482.,0.1764705882,482.,0.137254902,482.,0.3790849673,482.,0.3725490196,482.,0.6078431373,482.,0.045751634,482.,0.2156862745,482.,0.6732026144,482.,0.3790849673,482.,0.3790849673
483.,0.6339869281,483.,0.2483660131,483.,0.3333333333,483.,0.1830065359,483.,0.1307189542,483.,0.3725490196,483.,0.3660130719,483.,0.6078431373,483.,0.0522875817,483.,0.2222222222,483.,0.6732026144,483.,0.3790849673,483.,0.3790849673
484.,0.6339869281,484.,0.2483660131,484.,0.3398692810,484.,0.1830065359,484.,0.1307189542,484.,0.3725490196,484.,0.3660130719,484.,0.614379085,484.,0.0522875817,484.,0.2287581699,484.,0.660130719,484.,0.3790849673,484.,0.3790849673
485.,0.6339869281,485.,0.2483660131,485.,0.3398692810,485.,0.1830065359,485.,0.1307189542,485.,0.3725490196,485.,0.3660130719,485.,0.614379085,485.,0.045751634,485.,0.2287581699,485.,0.6666666667,485.,0.3790849673,485.,0.3790849673
486.,0.6339869281,486.,0.2549019608,486.,0.3398692810,486.,0.1895424837,486.,0.137254902,486.,0.3725490196,486.,0.3660130719,486.,0.614379085,486.,0.045751634,486.,0.2287581699,486.,0.6732026144,486.,0.3790849673,486.,0.3790849673
487.,0.6339869281,487.,0.2614379085,487.,0.3464052288,487.,0.1895424837,487.,0.1307189542,487.,0.3725490196,487.,0.3660130719,487.,0.614379085,487.,0.0392156863,487.,0.2287581699,487.,0.6732026144,487.,0.3790849673,487.,0.3790849673
488.,0.6339869281,488.,0.2614379085,488.,0.3464052288,488.,0.1960784314,488.,0.1307189542,488.,0.3725490196,488.,0.3660130719,488.,0.6209150327,488.,0.045751634,488.,0.2352941176,488.,0.6666666667,488.,0.3790849673,488.,0.3790849673
489.,0.6339869281,489.,0.2679738562,489.,0.3398692810,489.,0.2026143791,489.,0.1241830065,489.,0.3725490196,489.,0.3660130719,489.,0.6209150327,489.,0.045751634,489.,0.2352941176,489.,0.6666666667,489.,0.3790849673,489.,0.3790849673
490.,0.6339869281,490.,0.2745098039,490.,0.3398692810,490.,0.2287581699,490.,0.1241830065,490.,0.3725490196,490.,0.3660130719,490.,0.6209150327,490.,0.045751634,490.,0.2352941176,490.,0.6666666667,490.,0.3790849673,490.,0.3790849673
491.,0.6274509804,491.,0.2745098039,491.,0.3464052288,491.,0.2287581699,491.,0.1241830065,491.,0.3725490196,491.,0.3660130719,491.,0.6209150327,491.,0.045751634,491.,0.2352941176,491.,0.6666666667,491.,0.3790849673,491.,0.3790849673
492.,0.6209150327,492.,0.2679738562,492.,0.3594771242,492.,0.2222222222,492.,0.1241830065,492.,0.3725490196,492.,0.3660130719,492.,0.6209150327,492.,0.0392156863,492.,0.2483660131,492.,0.6666666667,492.,0.3790849673,492.,0.3790849673
493.,0.6233766234,493.,0.2662337662,493.,0.3571428571,493.,0.2077922078,493.,0.1298701299,493.,0.3896103896,493.,0.3766233766,493.,0.6233766234,493.,0.0324675325,493.,0.2337662338,493.,0.6883116883,493.,0.3766233766,493.,0.3766233766
494.,0.6233766234,494.,0.2662337662,494.,0.3441558442,494.,0.2142857143,494.,0.1363636364,494.,0.3831168831,494.,0.3831168831,494.,0.6233766234,494.,0.0324675325,494.,0.2337662338,494.,0.6948051948,494.,0.3766233766,494.,0.3766233766
495.,0.6233766234,495.,0.2662337662,495.,0.3506493506,495.,0.2077922078,495.,0.1363636364,495.,0.3831168831,495.,0.3831168831,495.,0.6233766234,495.,0.038961039,495.,0.2337662338,495.,0.6818181818,495.,0.3766233766,495.,0.3766233766
496.,0.6233766234,496.,0.2727272727,496.,0.3506493506,496.,0.2077922078,496.,0.1363636364,496.,0.3766233766,496.,0.3831168831,496.,0.6233766234,496.,0.0454545455,496.,0.2337662338,496.,0.6818181818,496.,0.3766233766,496.,0.3766233766
497.,0.6258064516,497.,0.2709677419,497.,0.335483871,497.,0.2064516129,497.,0.1419354839,497.,0.3870967742,497.,0.3935483871,497.,0.6129032258,497.,0.0451612903,497.,0.2258064516,497.,0.6903225806,497.,0.3870967742,497.,0.3741935484
498.,0.6258064516,498.,0.2709677419,498.,0.335483871,498.,0.2064516129,498.,0.1419354839,498.,0.3935483871,498.,0.3935483871,498.,0.6129032258,498.,0.0387096774,498.,0.2258064516,498.,0.7032258065,498.,0.3870967742,498.,0.3741935484
499.,0.6258064516,499.,0.2709677419,499.,0.3225806452,499.,0.2,499.,0.1290322581,499.,0.3935483871,499.,0.3806451613,499.,0.6129032258,499.,0.0387096774,499.,0.2258064516,499.,0.7032258065,499.,0.3870967742,499.,0.3741935484
500.,0.6282051282,500.,0.2756410256,500.,0.3205128205,500.,0.1923076923,500.,0.1217948718,500.,0.4038461538,500.,0.3910256410,500.,0.6025641026,500.,0.0320512821,500.,0.2179487179,500.,0.7115384615,500.,0.3846153846,500.,0.3782051282
501.,0.6305732484,501.,0.2738853503,501.,0.3184713376,501.,0.1974522293,501.,0.1210191083,501.,0.4076433121,501.,0.4012738854,501.,0.5987261146,501.,0.0382165605,501.,0.2101910828,501.,0.7133757962,501.,0.3821656051,501.,0.3757961783
502.,0.6265822785,502.,0.2594936709,502.,0.3037974684,502.,0.1898734177,502.,0.1202531646,502.,0.4113924051,502.,0.4050632911,502.,0.6012658228,502.,0.0316455696,502.,0.2025316456,502.,0.7151898734,502.,0.3797468354,502.,0.3860759494
503.,0.6265822785,503.,0.253164557,503.,0.3037974684,503.,0.1962025316,503.,0.1202531646,503.,0.3987341772,503.,0.3860759494,503.,0.6012658228,503.,0.0316455696,503.,0.2025316456,503.,0.7151898734,503.,0.3797468354,503.,0.3860759494
504.,0.6202531646,504.,0.2594936709,504.,0.3037974684,504.,0.1962025316,504.,0.1329113924,504.,0.3987341772,504.,0.3797468354,504.,0.5949367089,504.,0.0316455696,504.,0.2025316456,504.,0.6962025316,504.,0.3797468354,504.,0.3924050633
505.,0.6226415094,505.,0.2515723270,505.,0.3081761006,505.,0.1761006289,505.,0.1320754717,505.,0.4088050314,505.,0.3962264151,505.,0.5974842767,505.,0.0188679245,505.,0.1949685535,505.,0.6981132075,505.,0.3773584906,505.,0.3962264151
506.,0.625,506.,0.24375,506.,0.30625,506.,0.16875,506.,0.14375,506.,0.40625,506.,0.40625,506.,0.60625,506.,0.0125,506.,0.1875,506.,0.70625,506.,0.375,506.,0.39375
507.,0.625,507.,0.23125,507.,0.3125,507.,0.16875,507.,0.14375,507.,0.4,507.,0.39375,507.,0.60625,507.,0.00625,507.,0.1875,507.,0.70625,507.,0.375,507.,0.39375
508.,0.625,508.,0.25,508.,0.3125,508.,0.16875,508.,0.1375,508.,0.3875,508.,0.3875,508.,0.60625,508.,0.00625,508.,0.1875,508.,0.70625,508.,0.375,508.,0.39375
509.,0.625,509.,0.25,509.,0.3125,509.,0.1625,509.,0.1375,509.,0.375,509.,0.3875,509.,0.6125,509.,0.00625,509.,0.19375,509.,0.70625,509.,0.375,509.,0.3875
510.,0.625,510.,0.25625,510.,0.3125,510.,0.1625,510.,0.14375,510.,0.375,510.,0.3875,510.,0.6125,510.,0.00625,510.,0.1875,510.,0.70625,510.,0.375,510.,0.38125
511.,0.625,511.,0.25625,511.,0.325,511.,0.1625,511.,0.14375,511.,0.375,511.,0.3875,511.,0.6125,511.,0.00625,511.,0.1875,511.,0.70625,511.,0.375,511.,0.38125
512.,0.625,512.,0.25625,512.,0.325,512.,0.1625,512.,0.14375,512.,0.375,512.,0.3875,512.,0.61875,512.,0.00625,512.,0.1875,512.,0.70625,512.,0.375,512.,0.375
513.,0.625,513.,0.25625,513.,0.325,513.,0.1625,513.,0.14375,513.,0.375,513.,0.3875,513.,0.625,513.,0.0125,513.,0.19375,513.,0.7,513.,0.375,513.,0.375
514.,0.625,514.,0.25625,514.,0.325,514.,0.16875,514.,0.14375,514.,0.375,514.,0.38125,514.,0.625,514.,0.0125,514.,0.19375,514.,0.69375,514.,0.375,514.,0.375
515.,0.625,515.,0.25,515.,0.325,515.,0.18125,515.,0.1375,515.,0.375,515.,0.38125,515.,0.625,515.,0.0125,515.,0.19375,515.,0.7,515.,0.375,515.,0.375
516.,0.625,516.,0.25,516.,0.3375,516.,0.1875,516.,0.13125,516.,0.375,516.,0.38125,516.,0.625,516.,0.0125,516.,0.2,516.,0.68125,516.,0.375,516.,0.375
517.,0.625,517.,0.25,517.,0.3375,517.,0.1875,517.,0.13125,517.,0.375,517.,0.38125,517.,0.625,517.,0.0125,517.,0.2,517.,0.68125,517.,0.375,517.,0.375
518.,0.625,518.,0.25,518.,0.33125,518.,0.1875,518.,0.1375,518.,0.375,518.,0.38125,518.,0.625,518.,0.025,518.,0.2,518.,0.68125,518.,0.375,518.,0.375
519.,0.6273291925,519.,0.248447205,519.,0.3291925466,519.,0.1801242236,519.,0.1428571429,519.,0.3850931677,519.,0.3913043478,519.,0.6149068323,519.,0.0186335404,519.,0.198757764,519.,0.6708074534,519.,0.3726708075,519.,0.3726708075
520.,0.6234567901,520.,0.2469135802,520.,0.3271604938,520.,0.1728395062,520.,0.1419753086,520.,0.3888888889,520.,0.3950617284,520.,0.6172839506,520.,0.0185185185,520.,0.1975308642,520.,0.6790123457,520.,0.3703703704,520.,0.3703703704
521.,0.6234567901,521.,0.2530864198,521.,0.3333333333,521.,0.1666666667,521.,0.1419753086,521.,0.3888888889,521.,0.3950617284,521.,0.6296296296,521.,0.0185185185,521.,0.1913580247,521.,0.6728395062,521.,0.3703703704,521.,0.3703703704
522.,0.6296296296,522.,0.2530864198,522.,0.3333333333,522.,0.1666666667,522.,0.1296296296,522.,0.3827160494,522.,0.3888888889,522.,0.6296296296,522.,0.0246913580,522.,0.1913580247,522.,0.6728395062,522.,0.3703703704,522.,0.3703703704
523.,0.6319018405,523.,0.2515337423,523.,0.3251533742,523.,0.1717791411,523.,0.1104294479,523.,0.3865030675,523.,0.3987730061,523.,0.6196319018,523.,0.018404908,523.,0.1840490798,523.,0.6871165644,523.,0.3680981595,523.,0.3803680982
524.,0.6319018405,524.,0.2515337423,524.,0.3251533742,524.,0.1717791411,524.,0.1104294479,524.,0.3865030675,524.,0.3987730061,524.,0.6196319018,524.,0.0306748466,524.,0.1901840491,524.,0.6932515337,524.,0.3680981595,524.,0.3742331288
525.,0.6319018405,525.,0.2392638037,525.,0.3251533742,525.,0.1717791411,525.,0.1165644172,525.,0.3865030675,525.,0.3926380368,525.,0.6196319018,525.,0.0245398773,525.,0.1963190184,525.,0.6993865031,525.,0.3680981595,525.,0.3742331288
526.,0.6319018405,526.,0.2331288344,526.,0.3251533742,526.,0.1717791411,526.,0.1165644172,526.,0.3803680982,526.,0.3865030675,526.,0.6196319018,526.,0.0306748466,526.,0.2024539877,526.,0.6993865031,526.,0.3680981595,526.,0.3742331288
527.,0.6319018405,527.,0.2331288344,527.,0.3251533742,527.,0.1717791411,527.,0.1104294479,527.,0.3742331288,527.,0.3803680982,527.,0.6196319018,527.,0.0306748466,527.,0.2024539877,527.,0.6993865031,527.,0.3680981595,527.,0.3742331288
528.,0.6319018405,528.,0.2208588957,528.,0.3312883436,528.,0.1656441718,528.,0.1165644172,528.,0.3680981595,528.,0.3803680982,528.,0.6196319018,528.,0.0306748466,528.,0.2024539877,528.,0.6932515337,528.,0.3680981595,528.,0.3742331288
529.,0.6319018405,529.,0.2208588957,529.,0.3251533742,529.,0.1656441718,529.,0.1165644172,529.,0.3680981595,529.,0.3803680982,529.,0.6196319018,529.,0.036809816,529.,0.2024539877,529.,0.6932515337,529.,0.3680981595,529.,0.3680981595
530.,0.6341463415,530.,0.2195121951,530.,0.3231707317,530.,0.1646341463,530.,0.1158536585,530.,0.3780487805,530.,0.3841463415,530.,0.6097560976,530.,0.0365853659,530.,0.1951219512,530.,0.7073170732,530.,0.3658536585,530.,0.3780487805
531.,0.6280487805,531.,0.2256097561,531.,0.3231707317,531.,0.1707317073,531.,0.1280487805,531.,0.3780487805,531.,0.3841463415,531.,0.6097560976,531.,0.0365853659,531.,0.2012195122,531.,0.7073170732,531.,0.3658536585,531.,0.3780487805
532.,0.6303030303,532.,0.2303030303,532.,0.3212121212,532.,0.1575757576,532.,0.1333333333,532.,0.3878787879,532.,0.3878787879,532.,0.6121212121,532.,0.0242424242,532.,0.2,532.,0.7030303030,532.,0.3636363636,532.,0.3818181818
533.,0.6303030303,533.,0.2242424242,533.,0.3272727273,533.,0.1575757576,533.,0.1454545455,533.,0.3818181818,533.,0.3878787879,533.,0.6060606061,533.,0.0303030303,533.,0.2,533.,0.7030303030,533.,0.3636363636,533.,0.3818181818
534.,0.6303030303,534.,0.2242424242,534.,0.3272727273,534.,0.1575757576,534.,0.1454545455,534.,0.3757575758,534.,0.3878787879,534.,0.6060606061,534.,0.0303030303,534.,0.2,534.,0.696969697,534.,0.3636363636,534.,0.3757575758
535.,0.6303030303,535.,0.2363636364,535.,0.3272727273,535.,0.1575757576,535.,0.1515151515,535.,0.3696969697,535.,0.3878787879,535.,0.6121212121,535.,0.0242424242,535.,0.2,535.,0.696969697,535.,0.3636363636,535.,0.3757575758
536.,0.6303030303,536.,0.2303030303,536.,0.3272727273,536.,0.1454545455,536.,0.1575757576,536.,0.3696969697,536.,0.3878787879,536.,0.6121212121,536.,0.0242424242,536.,0.2,536.,0.6909090909,536.,0.3636363636,536.,0.3757575758
537.,0.6363636364,537.,0.2424242424,537.,0.3272727273,537.,0.1454545455,537.,0.1575757576,537.,0.3636363636,537.,0.3878787879,537.,0.6181818182,537.,0.0242424242,537.,0.2,537.,0.6909090909,537.,0.3636363636,537.,0.3696969697
538.,0.6363636364,538.,0.2363636364,538.,0.3272727273,538.,0.1515151515,538.,0.1575757576,538.,0.3696969697,538.,0.3878787879,538.,0.6181818182,538.,0.0181818182,538.,0.2,538.,0.6909090909,538.,0.3636363636,538.,0.3696969697
539.,0.6363636364,539.,0.2484848485,539.,0.3212121212,539.,0.1515151515,539.,0.1515151515,539.,0.3696969697,539.,0.3818181818,539.,0.6181818182,539.,0.0181818182,539.,0.2,539.,0.6909090909,539.,0.3636363636,539.,0.3696969697
540.,0.6424242424,540.,0.2424242424,540.,0.3212121212,540.,0.1636363636,540.,0.1515151515,540.,0.3696969697,540.,0.3757575758,540.,0.6242424242,540.,0.0181818182,540.,0.2,540.,0.6909090909,540.,0.3636363636,540.,0.3696969697
541.,0.6424242424,541.,0.2484848485,541.,0.3272727273,541.,0.1818181818,541.,0.1515151515,541.,0.3696969697,541.,0.3757575758,541.,0.6242424242,541.,0.0060606061,541.,0.2060606061,541.,0.6848484848,541.,0.3636363636,541.,0.3696969697
542.,0.6445783133,542.,0.2409638554,542.,0.3313253012,542.,0.1807228916,542.,0.1506024096,542.,0.3795180723,542.,0.3855421687,542.,0.6144578313,542.,0.,542.,0.1987951807,542.,0.686746988,542.,0.3614457831,542.,0.3614457831
543.,0.6445783133,543.,0.2409638554,543.,0.3313253012,543.,0.1807228916,543.,0.1385542169,543.,0.3674698795,543.,0.3795180723,543.,0.6204819277,543.,0.0180722892,543.,0.2048192771,543.,0.686746988,543.,0.3614457831,543.,0.3614457831
544.,0.6445783133,544.,0.2469879518,544.,0.3313253012,544.,0.1746987952,544.,0.1325301205,544.,0.3674698795,544.,0.3734939759,544.,0.6204819277,544.,0.0180722892,544.,0.1927710843,544.,0.686746988,544.,0.3614457831,544.,0.3614457831
545.,0.6445783133,545.,0.2349397590,545.,0.3313253012,545.,0.1626506024,545.,0.1325301205,545.,0.3674698795,545.,0.3674698795,545.,0.6265060241,545.,0.0421686747,545.,0.1927710843,545.,0.6807228916,545.,0.3614457831,545.,0.3614457831
546.,0.6445783133,546.,0.2349397590,546.,0.3192771084,546.,0.1566265060,546.,0.1385542169,546.,0.3614457831,546.,0.3674698795,546.,0.6265060241,546.,0.0481927711,546.,0.1987951807,546.,0.6807228916,546.,0.3614457831,546.,0.3614457831
547.,0.6467065868,547.,0.2335329341,547.,0.3113772455,547.,0.1556886228,547.,0.1377245509,547.,0.3652694611,547.,0.377245509,547.,0.6167664671,547.,0.0419161677,547.,0.1916167665,547.,0.6886227545,547.,0.3592814371,547.,0.3712574850
548.,0.6467065868,548.,0.2335329341,548.,0.3173652695,548.,0.1676646707,548.,0.1377245509,548.,0.3592814371,548.,0.377245509,548.,0.6167664671,548.,0.0419161677,548.,0.1916167665,548.,0.6946107784,548.,0.3592814371,548.,0.3712574850
549.,0.6467065868,549.,0.2335329341,549.,0.3173652695,549.,0.1736526946,549.,0.1437125749,549.,0.3592814371,549.,0.3712574850,549.,0.6167664671,549.,0.0419161677,549.,0.1976047904,549.,0.7005988024,549.,0.3592814371,549.,0.3652694611
550.,0.6467065868,550.,0.2335329341,550.,0.3233532934,550.,0.1796407186,550.,0.1377245509,550.,0.3592814371,550.,0.3652694611,550.,0.6167664671,550.,0.0419161677,550.,0.2035928144,550.,0.7005988024,550.,0.3592814371,550.,0.3652694611
551.,0.6488095238,551.,0.2321428571,551.,0.3273809524,551.,0.1785714286,551.,0.130952381,551.,0.3690476190,551.,0.375,551.,0.6071428571,551.,0.0357142857,551.,0.1964285714,551.,0.7083333333,551.,0.3571428571,551.,0.3630952381
552.,0.6488095238,552.,0.2321428571,552.,0.3273809524,552.,0.1726190476,552.,0.130952381,552.,0.3690476190,552.,0.3690476190,552.,0.6071428571,552.,0.0297619048,552.,0.1964285714,552.,0.7023809524,552.,0.3571428571,552.,0.3630952381
553.,0.6488095238,553.,0.2380952381,553.,0.3273809524,553.,0.1726190476,553.,0.130952381,553.,0.3690476190,553.,0.3630952381,553.,0.6071428571,553.,0.0297619048,553.,0.1904761905,553.,0.7023809524,553.,0.3571428571,553.,0.3630952381
554.,0.6488095238,554.,0.2380952381,554.,0.3333333333,554.,0.1785714286,554.,0.130952381,554.,0.3690476190,554.,0.3630952381,554.,0.625,554.,0.0297619048,554.,0.1904761905,554.,0.6964285714,554.,0.3571428571,554.,0.3630952381
555.,0.6488095238,555.,0.2321428571,555.,0.3273809524,555.,0.1785714286,555.,0.1190476190,555.,0.3690476190,555.,0.3571428571,555.,0.625,555.,0.005952381,555.,0.1904761905,555.,0.6904761905,555.,0.3571428571,555.,0.3630952381
556.,0.6488095238,556.,0.2380952381,556.,0.3214285714,556.,0.1785714286,556.,0.1190476190,556.,0.3690476190,556.,0.3571428571,556.,0.630952381,556.,0.005952381,556.,0.1904761905,556.,0.6904761905,556.,0.3571428571,556.,0.3630952381
557.,0.6488095238,557.,0.2261904762,557.,0.3214285714,557.,0.1845238095,557.,0.1369047619,557.,0.3690476190,557.,0.3571428571,557.,0.630952381,557.,0.0119047619,557.,0.1964285714,557.,0.6904761905,557.,0.3571428571,557.,0.3630952381
558.,0.6488095238,558.,0.2321428571,558.,0.3214285714,558.,0.1785714286,558.,0.1369047619,558.,0.3690476190,558.,0.3511904762,558.,0.630952381,558.,0.0119047619,558.,0.2023809524,558.,0.6964285714,558.,0.3571428571,558.,0.3571428571
559.,0.6488095238,559.,0.2261904762,559.,0.3273809524,559.,0.1845238095,559.,0.1369047619,559.,0.3630952381,559.,0.3511904762,559.,0.630952381,559.,0.0119047619,559.,0.1964285714,559.,0.6904761905,559.,0.3571428571,559.,0.3571428571
560.,0.6488095238,560.,0.2380952381,560.,0.3214285714,560.,0.1904761905,560.,0.1428571429,560.,0.3571428571,560.,0.3511904762,560.,0.6369047619,560.,0.0119047619,560.,0.1964285714,560.,0.6904761905,560.,0.3571428571,560.,0.3571428571
561.,0.6488095238,561.,0.2440476190,561.,0.3273809524,561.,0.1904761905,561.,0.1428571429,561.,0.3571428571,561.,0.3511904762,561.,0.6369047619,561.,0.005952381,561.,0.2023809524,561.,0.6845238095,561.,0.3571428571,561.,0.3571428571
562.,0.6488095238,562.,0.255952381,562.,0.3273809524,562.,0.1904761905,562.,0.1428571429,562.,0.3571428571,562.,0.3511904762,562.,0.6369047619,562.,0.0119047619,562.,0.2023809524,562.,0.6845238095,562.,0.3571428571,562.,0.3571428571
563.,0.6488095238,563.,0.2619047619,563.,0.3273809524,563.,0.1904761905,563.,0.1369047619,563.,0.3571428571,563.,0.3511904762,563.,0.6369047619,563.,0.0178571429,563.,0.2023809524,563.,0.6785714286,563.,0.3571428571,563.,0.3571428571
564.,0.6488095238,564.,0.255952381,564.,0.3273809524,564.,0.1904761905,564.,0.1369047619,564.,0.3571428571,564.,0.3511904762,564.,0.6369047619,564.,0.0178571429,564.,0.2142857143,564.,0.6845238095,564.,0.3571428571,564.,0.3571428571
565.,0.6488095238,565.,0.25,565.,0.3452380952,565.,0.1964285714,565.,0.1428571429,565.,0.3571428571,565.,0.3511904762,565.,0.6369047619,565.,0.0178571429,565.,0.2202380952,565.,0.6845238095,565.,0.3571428571,565.,0.3571428571
566.,0.6488095238,566.,0.25,566.,0.3511904762,566.,0.1964285714,566.,0.1488095238,566.,0.3571428571,566.,0.3511904762,566.,0.6369047619,566.,0.0178571429,566.,0.2142857143,566.,0.6845238095,566.,0.3571428571,566.,0.3571428571
567.,0.6488095238,567.,0.255952381,567.,0.3452380952,567.,0.1964285714,567.,0.1488095238,567.,0.3511904762,567.,0.3511904762,567.,0.6428571429,567.,0.0178571429,567.,0.2142857143,567.,0.6904761905,567.,0.3571428571,567.,0.3571428571
568.,0.6488095238,568.,0.25,568.,0.3452380952,568.,0.1964285714,568.,0.1488095238,568.,0.3511904762,568.,0.3511904762,568.,0.6428571429,568.,0.0178571429,568.,0.2202380952,568.,0.6904761905,568.,0.3571428571,568.,0.3571428571
569.,0.6488095238,569.,0.25,569.,0.3452380952,569.,0.2023809524,569.,0.1428571429,569.,0.3511904762,569.,0.3511904762,569.,0.6428571429,569.,0.0178571429,569.,0.2202380952,569.,0.6845238095,569.,0.3571428571,569.,0.3571428571
570.,0.6488095238,570.,0.25,570.,0.3452380952,570.,0.2083333333,570.,0.1547619048,570.,0.3511904762,570.,0.3511904762,570.,0.6428571429,570.,0.0178571429,570.,0.2202380952,570.,0.6845238095,570.,0.3571428571,570.,0.3571428571
571.,0.6488095238,571.,0.255952381,571.,0.3392857143,571.,0.2023809524,571.,0.1547619048,571.,0.3511904762,571.,0.3511904762,571.,0.6428571429,571.,0.0297619048,571.,0.2202380952,571.,0.6785714286,571.,0.3571428571,571.,0.3571428571
572.,0.6488095238,572.,0.2619047619,572.,0.3392857143,572.,0.2023809524,572.,0.1547619048,572.,0.3511904762,572.,0.3511904762,572.,0.6428571429,572.,0.0238095238,572.,0.2202380952,572.,0.6845238095,572.,0.3571428571,572.,0.3571428571
573.,0.6488095238,573.,0.2619047619,573.,0.3392857143,573.,0.1964285714,573.,0.1547619048,573.,0.3511904762,573.,0.3511904762,573.,0.6428571429,573.,0.0357142857,573.,0.2202380952,573.,0.7023809524,573.,0.3571428571,573.,0.3571428571
574.,0.6488095238,574.,0.2619047619,574.,0.3214285714,574.,0.1964285714,574.,0.1547619048,574.,0.3511904762,574.,0.3511904762,574.,0.6428571429,574.,0.0416666667,574.,0.2202380952,574.,0.7023809524,574.,0.3571428571,574.,0.3571428571
575.,0.6488095238,575.,0.2619047619,575.,0.3214285714,575.,0.1964285714,575.,0.1488095238,575.,0.3511904762,575.,0.3511904762,575.,0.6428571429,575.,0.0595238095,575.,0.2202380952,575.,0.7023809524,575.,0.3571428571,575.,0.3571428571
576.,0.650887574,576.,0.2603550296,576.,0.3076923077,576.,0.1656804734,576.,0.1479289941,576.,0.3609467456,576.,0.3609467456,576.,0.6331360947,576.,0.0591715976,576.,0.2071005917,576.,0.6982248521,576.,0.3550295858,576.,0.3550295858
577.,0.6569767442,577.,0.2558139535,577.,0.3023255814,577.,0.1569767442,577.,0.1395348837,577.,0.3895348837,577.,0.3895348837,577.,0.6162790698,577.,0.0465116279,577.,0.1860465116,577.,0.7209302326,577.,0.3604651163,577.,0.3604651163
578.,0.6569767442,578.,0.2558139535,578.,0.2965116279,578.,0.1511627907,578.,0.1569767442,578.,0.3837209302,578.,0.3837209302,578.,0.6162790698,578.,0.0523255814,578.,0.1860465116,578.,0.7209302326,578.,0.3604651163,578.,0.3546511628
579.,0.6569767442,579.,0.2558139535,579.,0.2906976744,579.,0.1569767442,579.,0.1627906977,579.,0.3662790698,579.,0.3779069767,579.,0.6162790698,579.,0.0523255814,579.,0.1860465116,579.,0.7209302326,579.,0.3604651163,579.,0.3546511628
580.,0.6589595376,580.,0.2543352601,580.,0.2832369942,580.,0.1445086705,580.,0.1560693642,580.,0.3757225434,580.,0.3815028902,580.,0.6127167630,580.,0.0462427746,580.,0.1791907514,580.,0.7225433526,580.,0.3583815029,580.,0.3641618497
