CycD_x,CycD_y,CycE_x,CycE_y,CycA_x,CycA_y,CycB_x,CycB_y,E2F_x,E2F_y,p27_x,p27_y,Rb_x,Rb_y,YAP_x,YAP_y,Cdc20_x,Cdc20_y,UbcH10_x,UbcH10_y,cdh1_x,cdh1_y,NF2_x,NF2_y,LATS_x,LATS_y
790.,0.6487603306,790.,0.1074380165,790.,0.3347107438,790.,0.1363636364,790.,0.1611570248,790.,0.3760330579,790.,0.3636363636,790.,0.6735537190,790.,0.0123966942,790.,0.2066115702,790.,0.6694214876,790.,0.3099173554,790.,0.3223140496
791.,0.6446280992,791.,0.1033057851,791.,0.3388429752,791.,0.1404958678,791.,0.1652892562,791.,0.3677685950,791.,0.3553719008,791.,0.6735537190,791.,0.0123966942,791.,0.2066115702,791.,0.6694214876,791.,0.3099173554,791.,0.3140495868
792.,0.6487603306,792.,0.0991735537,792.,0.3429752066,792.,0.1446280992,792.,0.1694214876,792.,0.3677685950,792.,0.3595041322,792.,0.6776859504,792.,0.0206611570,792.,0.2107438017,792.,0.6611570248,792.,0.3099173554,792.,0.3140495868
793.,0.6487603306,793.,0.0991735537,793.,0.3388429752,793.,0.132231405,793.,0.1652892562,793.,0.3719008264,793.,0.3595041322,793.,0.6776859504,793.,0.0247933884,793.,0.2190082645,793.,0.6652892562,793.,0.3099173554,793.,0.3140495868
794.,0.6487603306,794.,0.0991735537,794.,0.3347107438,794.,0.1363636364,794.,0.1611570248,794.,0.3677685950,794.,0.3512396694,794.,0.6859504132,794.,0.0289256198,794.,0.2355371901,794.,0.6735537190,794.,0.3099173554,794.,0.3140495868
795.,0.6487603306,795.,0.1033057851,795.,0.3388429752,795.,0.132231405,795.,0.1611570248,795.,0.3636363636,795.,0.3512396694,795.,0.6859504132,795.,0.0247933884,795.,0.2355371901,795.,0.6735537190,795.,0.3099173554,795.,0.3140495868
796.,0.652892562,796.,0.0950413223,796.,0.3388429752,796.,0.1280991736,796.,0.1611570248,796.,0.3636363636,796.,0.3512396694,796.,0.6859504132,796.,0.0289256198,796.,0.2355371901,796.,0.6735537190,796.,0.3099173554,796.,0.3140495868
797.,0.6543209877,797.,0.0946502058,797.,0.3374485597,797.,0.1234567901,797.,0.1522633745,797.,0.3703703704,797.,0.3580246914,797.,0.6831275720,797.,0.0246913580,797.,0.2304526749,797.,0.6790123457,797.,0.316872428,797.,0.3209876543
798.,0.6543209877,798.,0.0946502058,798.,0.3374485597,798.,0.1358024691,798.,0.1563786008,798.,0.3662551440,798.,0.3539094650,798.,0.6872427984,798.,0.0246913580,798.,0.2304526749,798.,0.6748971193,798.,0.316872428,798.,0.3209876543
799.,0.6557377049,799.,0.0901639344,799.,0.3360655738,799.,0.131147541,799.,0.1557377049,799.,0.3729508197,799.,0.3606557377,799.,0.6803278689,799.,0.0163934426,799.,0.2295081967,799.,0.6762295082,799.,0.3155737705,799.,0.3196721311
800.,0.6516393443,800.,0.0901639344,800.,0.3360655738,800.,0.1352459016,800.,0.1516393443,800.,0.3729508197,800.,0.3565573770,800.,0.6885245902,800.,0.0163934426,800.,0.2377049180,800.,0.6721311475,800.,0.3155737705,800.,0.3196721311
801.,0.6516393443,801.,0.0901639344,801.,0.3360655738,801.,0.1393442623,801.,0.1557377049,801.,0.3647540984,801.,0.3524590164,801.,0.6844262295,801.,0.0163934426,801.,0.2418032787,801.,0.6721311475,801.,0.3155737705,801.,0.3196721311
802.,0.6516393443,802.,0.0901639344,802.,0.3319672131,802.,0.143442623,802.,0.1598360656,802.,0.3647540984,802.,0.3524590164,802.,0.6844262295,802.,0.0204918033,802.,0.2418032787,802.,0.6680327869,802.,0.3155737705,802.,0.3196721311
803.,0.6475409836,803.,0.0901639344,803.,0.3360655738,803.,0.1393442623,803.,0.1598360656,803.,0.3565573770,803.,0.3524590164,803.,0.6844262295,803.,0.0245901639,803.,0.2459016393,803.,0.6803278689,803.,0.3155737705,803.,0.3196721311
804.,0.6516393443,804.,0.0901639344,804.,0.3401639344,804.,0.1393442623,804.,0.1639344262,804.,0.3524590164,804.,0.3524590164,804.,0.6844262295,804.,0.0245901639,804.,0.2459016393,804.,0.6803278689,804.,0.3155737705,804.,0.3196721311
805.,0.6516393443,805.,0.0942622951,805.,0.3401639344,805.,0.131147541,805.,0.1639344262,805.,0.3483606557,805.,0.3524590164,805.,0.6844262295,805.,0.0368852459,805.,0.2459016393,805.,0.6803278689,805.,0.3155737705,805.,0.3196721311
806.,0.6530612245,806.,0.0979591837,806.,0.3306122449,806.,0.1265306122,806.,0.1591836735,806.,0.3551020408,806.,0.3591836735,806.,0.6816326531,806.,0.0285714286,806.,0.2448979592,806.,0.6816326531,806.,0.3142857143,806.,0.3142857143
807.,0.6504065041,807.,0.1016260163,807.,0.3333333333,807.,0.1260162602,807.,0.1544715447,807.,0.3658536585,807.,0.3658536585,807.,0.6829268293,807.,0.0243902439,807.,0.2439024390,807.,0.6788617886,807.,0.3130081301,807.,0.3211382114
808.,0.6504065041,808.,0.093495935,808.,0.337398374,808.,0.1260162602,808.,0.1463414634,808.,0.3617886179,808.,0.3617886179,808.,0.6829268293,808.,0.0243902439,808.,0.2479674797,808.,0.6707317073,808.,0.3130081301,808.,0.3211382114
809.,0.6518218623,809.,0.0931174089,809.,0.3400809717,809.,0.1255060729,809.,0.1457489879,809.,0.3684210526,809.,0.3684210526,809.,0.6801619433,809.,0.016194332,809.,0.2429149798,809.,0.6680161943,809.,0.3117408907,809.,0.3198380567
810.,0.6518218623,810.,0.0971659919,810.,0.3441295547,810.,0.1336032389,810.,0.1538461538,810.,0.3603238866,810.,0.3684210526,810.,0.6801619433,810.,0.020242915,810.,0.2510121457,810.,0.6599190283,810.,0.3117408907,810.,0.3198380567
811.,0.6518218623,811.,0.0971659919,811.,0.3441295547,811.,0.1376518219,811.,0.1497975709,811.,0.3603238866,811.,0.3724696356,811.,0.6801619433,811.,0.020242915,811.,0.2550607287,811.,0.6558704453,811.,0.3117408907,811.,0.3198380567
812.,0.6518218623,812.,0.0971659919,812.,0.3481781377,812.,0.1457489879,812.,0.1538461538,812.,0.3562753036,812.,0.3684210526,812.,0.6761133603,812.,0.012145749,812.,0.2591093117,812.,0.6518218623,812.,0.3117408907,812.,0.3198380567
813.,0.6518218623,813.,0.0931174089,813.,0.3481781377,813.,0.1376518219,813.,0.1578947368,813.,0.3562753036,813.,0.3643724696,813.,0.6720647773,813.,0.012145749,813.,0.2591093117,813.,0.6477732794,813.,0.3117408907,813.,0.3198380567
814.,0.6477732794,814.,0.0931174089,814.,0.3481781377,814.,0.1376518219,814.,0.1619433198,814.,0.3562753036,814.,0.3603238866,814.,0.6720647773,814.,0.012145749,814.,0.2591093117,814.,0.6477732794,814.,0.3117408907,814.,0.3198380567
815.,0.6437246964,815.,0.0971659919,815.,0.3522267206,815.,0.1417004049,815.,0.1578947368,815.,0.3562753036,815.,0.3603238866,815.,0.6720647773,815.,0.016194332,815.,0.2672064777,815.,0.6477732794,815.,0.3117408907,815.,0.3198380567
816.,0.6437246964,816.,0.0971659919,816.,0.3562753036,816.,0.1457489879,816.,0.1700404858,816.,0.3562753036,816.,0.3603238866,816.,0.6720647773,816.,0.012145749,816.,0.2672064777,816.,0.6477732794,816.,0.3117408907,816.,0.3198380567
817.,0.6437246964,817.,0.0971659919,817.,0.3603238866,817.,0.1417004049,817.,0.1781376518,817.,0.3562753036,817.,0.3603238866,817.,0.6761133603,817.,0.012145749,817.,0.2672064777,817.,0.6437246964,817.,0.3117408907,817.,0.3198380567
818.,0.6437246964,818.,0.0971659919,818.,0.3562753036,818.,0.1497975709,818.,0.1740890688,818.,0.3562753036,818.,0.3603238866,818.,0.6761133603,818.,0.020242915,818.,0.2712550607,818.,0.6477732794,818.,0.3117408907,818.,0.3157894737
819.,0.6396761134,819.,0.0971659919,819.,0.3562753036,819.,0.1538461538,819.,0.1659919028,819.,0.3562753036,819.,0.3603238866,819.,0.6761133603,819.,0.016194332,819.,0.2712550607,819.,0.6437246964,819.,0.3117408907,819.,0.3157894737
820.,0.6396761134,820.,0.1052631579,820.,0.3522267206,820.,0.1578947368,820.,0.1740890688,820.,0.3562753036,820.,0.3562753036,820.,0.6801619433,820.,0.020242915,820.,0.2712550607,820.,0.6477732794,820.,0.3117408907,820.,0.3157894737
821.,0.6411290323,821.,0.1008064516,821.,0.3508064516,821.,0.1612903226,821.,0.1693548387,821.,0.3669354839,821.,0.3669354839,821.,0.6814516129,821.,0.0120967742,821.,0.2661290323,821.,0.6532258065,821.,0.310483871,821.,0.3145161290
822.,0.6411290323,822.,0.0967741935,822.,0.3588709677,822.,0.1814516129,822.,0.1693548387,822.,0.3669354839,822.,0.3669354839,822.,0.685483871,822.,0.0201612903,822.,0.2701612903,822.,0.6532258065,822.,0.310483871,822.,0.3145161290
823.,0.6425702811,823.,0.0963855422,823.,0.3574297189,823.,0.1847389558,823.,0.1646586345,823.,0.3734939759,823.,0.3734939759,823.,0.6787148594,823.,0.0160642570,823.,0.2690763052,823.,0.6506024096,823.,0.3092369478,823.,0.3132530120
824.,0.6385542169,824.,0.0963855422,824.,0.3493975904,824.,0.1767068273,824.,0.1646586345,824.,0.3734939759,824.,0.3734939759,824.,0.6787148594,824.,0.0281124498,824.,0.2690763052,824.,0.6546184739,824.,0.3092369478,824.,0.3132530120
825.,0.636,825.,0.104,825.,0.352,825.,0.188,825.,0.164,825.,0.38,825.,0.38,825.,0.672,825.,0.024,825.,0.264,825.,0.656,825.,0.308,825.,0.312
826.,0.6334661355,826.,0.1035856574,826.,0.3505976096,826.,0.1912350598,826.,0.1673306773,826.,0.3824701195,826.,0.3824701195,826.,0.6772908367,826.,0.0239043825,826.,0.2629482072,826.,0.6494023904,826.,0.3067729084,826.,0.3107569721
827.,0.6334661355,827.,0.1075697211,827.,0.3545816733,827.,0.1952191235,827.,0.1673306773,827.,0.3784860558,827.,0.3745019920,827.,0.6772908367,827.,0.0239043825,827.,0.2669322709,827.,0.6494023904,827.,0.3067729084,827.,0.3107569721
828.,0.6374501992,828.,0.1075697211,828.,0.3585657371,828.,0.203187251,828.,0.1752988048,828.,0.3784860558,828.,0.3705179283,828.,0.6772908367,828.,0.0239043825,828.,0.2669322709,828.,0.6573705179,828.,0.3067729084,828.,0.3107569721
829.,0.6414342629,829.,0.1075697211,829.,0.3545816733,829.,0.2111553785,829.,0.1792828685,829.,0.3745019920,829.,0.3705179283,829.,0.6772908367,829.,0.0278884462,829.,0.2629482072,829.,0.6613545817,829.,0.3067729084,829.,0.3107569721
830.,0.6414342629,830.,0.1075697211,830.,0.3545816733,830.,0.2151394422,830.,0.1713147410,830.,0.3705179283,830.,0.3705179283,830.,0.6772908367,830.,0.0239043825,830.,0.2629482072,830.,0.6613545817,830.,0.3067729084,830.,0.3107569721
831.,0.6414342629,831.,0.1075697211,831.,0.3545816733,831.,0.2151394422,831.,0.1792828685,831.,0.3665338645,831.,0.3665338645,831.,0.6812749004,831.,0.0239043825,831.,0.2629482072,831.,0.6613545817,831.,0.3067729084,831.,0.3107569721
832.,0.6454183267,832.,0.1035856574,832.,0.3545816733,832.,0.219123506,832.,0.1752988048,832.,0.3665338645,832.,0.3625498008,832.,0.6812749004,832.,0.03187251,832.,0.2669322709,832.,0.6573705179,832.,0.3067729084,832.,0.3107569721
833.,0.6468253968,833.,0.1071428571,833.,0.3531746032,833.,0.2103174603,833.,0.1785714286,833.,0.3730158730,833.,0.3690476190,833.,0.6825396825,833.,0.0277777778,833.,0.2619047619,833.,0.6587301587,833.,0.3055555556,833.,0.3095238095
834.,0.6468253968,834.,0.1071428571,834.,0.3492063492,834.,0.2103174603,834.,0.1785714286,834.,0.3730158730,834.,0.3650793651,834.,0.6865079365,834.,0.0357142857,834.,0.2619047619,834.,0.6587301587,834.,0.3055555556,834.,0.3095238095
835.,0.6507936508,835.,0.1071428571,835.,0.3571428571,835.,0.2103174603,835.,0.1825396825,835.,0.3611111111,835.,0.3611111111,835.,0.6865079365,835.,0.0396825397,835.,0.2658730159,835.,0.6587301587,835.,0.3055555556,835.,0.3095238095
836.,0.6547619048,836.,0.1031746032,836.,0.3571428571,836.,0.2103174603,836.,0.1904761905,836.,0.3611111111,836.,0.3571428571,836.,0.6904761905,836.,0.0436507937,836.,0.2658730159,836.,0.6626984127,836.,0.3055555556,836.,0.3055555556
837.,0.6547619048,837.,0.1071428571,837.,0.3531746032,837.,0.2142857143,837.,0.1825396825,837.,0.3571428571,837.,0.3571428571,837.,0.6904761905,837.,0.0396825397,837.,0.2738095238,837.,0.6587301587,837.,0.3055555556,837.,0.3055555556
838.,0.6561264822,838.,0.1067193676,838.,0.3557312253,838.,0.2055335968,838.,0.1778656126,838.,0.3636363636,838.,0.3636363636,838.,0.6837944664,838.,0.0395256917,838.,0.2687747036,838.,0.6640316206,838.,0.3122529644,838.,0.3122529644
839.,0.6535433071,839.,0.1062992126,839.,0.3503937008,839.,0.1968503937,839.,0.1692913386,839.,0.3661417323,839.,0.3661417323,839.,0.6771653543,839.,0.0393700787,839.,0.2637795276,839.,0.6732283465,839.,0.3188976378,839.,0.3110236220
840.,0.6509803922,840.,0.1098039216,840.,0.337254902,840.,0.1960784314,840.,0.168627451,840.,0.3725490196,840.,0.3607843137,840.,0.6784313725,840.,0.0431372549,840.,0.2588235294,840.,0.6705882353,840.,0.3176470588,840.,0.3176470588
841.,0.6484375,841.,0.10546875,841.,0.328125,841.,0.19921875,841.,0.16796875,841.,0.37890625,841.,0.36328125,841.,0.6796875,841.,0.04296875,841.,0.25390625,841.,0.671875,841.,0.31640625,841.,0.328125
842.,0.6484375,842.,0.10546875,842.,0.328125,842.,0.1953125,842.,0.16796875,842.,0.375,842.,0.36328125,842.,0.6796875,842.,0.0390625,842.,0.25390625,842.,0.671875,842.,0.31640625,842.,0.3203125
843.,0.64453125,843.,0.10546875,843.,0.3125,843.,0.19921875,843.,0.1796875,843.,0.375,843.,0.36328125,843.,0.6796875,843.,0.0390625,843.,0.25390625,843.,0.67578125,843.,0.31640625,843.,0.3203125
844.,0.6472868217,844.,0.1046511628,844.,0.3100775194,844.,0.1899224806,844.,0.1782945736,844.,0.3837209302,844.,0.3759689922,844.,0.6744186047,844.,0.0310077519,844.,0.2441860465,844.,0.6782945736,844.,0.3217054264,844.,0.3333333333
845.,0.6486486486,845.,0.1042471042,845.,0.3050193050,845.,0.1853281853,845.,0.1776061776,845.,0.3822393822,845.,0.3783783784,845.,0.667953668,845.,0.0270270270,845.,0.2471042471,845.,0.6833976834,845.,0.3204633205,845.,0.3397683398
846.,0.65,846.,0.1038461538,846.,0.3076923077,846.,0.1769230769,846.,0.1769230769,846.,0.3846153846,846.,0.3807692308,846.,0.6615384615,846.,0.0230769231,846.,0.2423076923,846.,0.6923076923,846.,0.3192307692,846.,0.3423076923
847.,0.6346153846,847.,0.1038461538,847.,0.3115384615,847.,0.1807692308,847.,0.1769230769,847.,0.3846153846,847.,0.3769230769,847.,0.6615384615,847.,0.0346153846,847.,0.2384615385,847.,0.7,847.,0.3192307692,847.,0.3346153846
848.,0.6321839080,848.,0.1072796935,848.,0.3103448276,848.,0.1685823755,848.,0.1800766284,848.,0.3869731801,848.,0.3793103448,848.,0.6551724138,848.,0.0344827586,848.,0.2337164751,848.,0.7011494253,848.,0.3180076628,848.,0.337164751
849.,0.6321839080,849.,0.1072796935,849.,0.3026819923,849.,0.1647509579,849.,0.1800766284,849.,0.3908045977,849.,0.3793103448,849.,0.6628352490,849.,0.0459770115,849.,0.2337164751,849.,0.7049808429,849.,0.3180076628,849.,0.3333333333
850.,0.6335877863,850.,0.1068702290,850.,0.3015267176,850.,0.1679389313,850.,0.1755725191,850.,0.393129771,850.,0.3778625954,850.,0.6679389313,850.,0.0419847328,850.,0.2290076336,850.,0.7061068702,850.,0.3167938931,850.,0.3396946565
851.,0.6297709924,851.,0.1068702290,851.,0.3091603053,851.,0.1564885496,851.,0.1717557252,851.,0.393129771,851.,0.3778625954,851.,0.6679389313,851.,0.0419847328,851.,0.2290076336,851.,0.6984732824,851.,0.3167938931,851.,0.3320610687
852.,0.6349809886,852.,0.1064638783,852.,0.2965779468,852.,0.1520912548,852.,0.1634980989,852.,0.391634981,852.,0.3726235741,852.,0.6577946768,852.,0.0380228137,852.,0.2243346008,852.,0.6958174905,852.,0.3155893536,852.,0.3307984791
853.,0.6311787072,853.,0.1064638783,853.,0.3003802281,853.,0.1520912548,853.,0.1673003802,853.,0.3878326996,853.,0.3650190114,853.,0.6615969582,853.,0.0380228137,853.,0.2281368821,853.,0.6958174905,853.,0.3155893536,853.,0.3307984791
854.,0.6339622642,854.,0.1056603774,854.,0.2981132075,854.,0.1471698113,854.,0.1622641509,854.,0.3962264151,854.,0.3735849057,854.,0.6603773585,854.,0.0301886792,854.,0.2188679245,854.,0.7018867925,854.,0.3132075472,854.,0.3396226415
855.,0.6301886792,855.,0.1132075472,855.,0.2905660377,855.,0.1547169811,855.,0.1584905660,855.,0.3924528302,855.,0.3773584906,855.,0.6641509434,855.,0.0339622642,855.,0.2226415094,855.,0.7132075472,855.,0.3132075472,855.,0.3396226415
856.,0.6301886792,856.,0.1132075472,856.,0.2943396226,856.,0.1547169811,856.,0.1660377358,856.,0.3811320755,856.,0.3773584906,856.,0.6641509434,856.,0.0377358491,856.,0.2226415094,856.,0.7169811321,856.,0.3132075472,856.,0.3396226415
857.,0.6353383459,857.,0.1165413534,857.,0.2969924812,857.,0.1466165414,857.,0.1691729323,857.,0.3872180451,857.,0.3872180451,857.,0.6541353383,857.,0.0338345865,857.,0.2218045113,857.,0.7218045113,857.,0.3120300752,857.,0.3383458647
858.,0.6315789474,858.,0.1165413534,858.,0.2969924812,858.,0.1428571429,858.,0.1691729323,858.,0.3834586466,858.,0.3834586466,858.,0.6578947368,858.,0.030075188,858.,0.2218045113,858.,0.7218045113,858.,0.3120300752,858.,0.3345864662
859.,0.6278195489,859.,0.1165413534,859.,0.3007518797,859.,0.1428571429,859.,0.1691729323,859.,0.3796992481,859.,0.3796992481,859.,0.6616541353,859.,0.0338345865,859.,0.2255639098,859.,0.7180451128,859.,0.3120300752,859.,0.3308270677
860.,0.6315789474,860.,0.1127819549,860.,0.2969924812,860.,0.1466165414,860.,0.1541353383,860.,0.3796992481,860.,0.3759398496,860.,0.6616541353,860.,0.0338345865,860.,0.2255639098,860.,0.7218045113,860.,0.3120300752,860.,0.3270676692
861.,0.6329588015,861.,0.1161048689,861.,0.2883895131,861.,0.1423220974,861.,0.1647940075,861.,0.3820224719,861.,0.3782771536,861.,0.6704119850,861.,0.0299625468,861.,0.2209737828,861.,0.7228464419,861.,0.3108614232,861.,0.3183520599
862.,0.6367041199,862.,0.1198501873,862.,0.2921348315,862.,0.1385767790,862.,0.1722846442,862.,0.3820224719,862.,0.3782771536,862.,0.6779026217,862.,0.0262172285,862.,0.2209737828,862.,0.7228464419,862.,0.3108614232,862.,0.3146067416
863.,0.6367041199,863.,0.1198501873,863.,0.2996254682,863.,0.1348314607,863.,0.1797752809,863.,0.3820224719,863.,0.3707865169,863.,0.6779026217,863.,0.0187265918,863.,0.2172284644,863.,0.7228464419,863.,0.3108614232,863.,0.3146067416
864.,0.6380597015,864.,0.1231343284,864.,0.2985074627,864.,0.1305970149,864.,0.1828358209,864.,0.3843283582,864.,0.3805970149,864.,0.6716417910,864.,0.0186567164,864.,0.2089552239,864.,0.7201492537,864.,0.3097014925,864.,0.3208955224
865.,0.6343283582,865.,0.1231343284,865.,0.2985074627,865.,0.1380597015,865.,0.1865671642,865.,0.3843283582,865.,0.3768656716,865.,0.6716417910,865.,0.0186567164,865.,0.2089552239,865.,0.7238805970,865.,0.3097014925,865.,0.3171641791
866.,0.6343283582,866.,0.1231343284,866.,0.2985074627,866.,0.1343283582,866.,0.1902985075,866.,0.3843283582,866.,0.3768656716,866.,0.6716417910,866.,0.0223880597,866.,0.2164179104,866.,0.7201492537,866.,0.3097014925,866.,0.3134328358
867.,0.6305970149,867.,0.1231343284,867.,0.2985074627,867.,0.1343283582,867.,0.1828358209,867.,0.3843283582,867.,0.3805970149,867.,0.6753731343,867.,0.0223880597,867.,0.2164179104,867.,0.7164179104,867.,0.3097014925,867.,0.3097014925
868.,0.6343283582,868.,0.1268656716,868.,0.2947761194,868.,0.1343283582,868.,0.1865671642,868.,0.3768656716,868.,0.3768656716,868.,0.6791044776,868.,0.0186567164,868.,0.2126865672,868.,0.7126865672,868.,0.3097014925,868.,0.3097014925
869.,0.6343283582,869.,0.1268656716,869.,0.2985074627,869.,0.1380597015,869.,0.1865671642,869.,0.3805970149,869.,0.3731343284,869.,0.6791044776,869.,0.0223880597,869.,0.2126865672,869.,0.7052238806,869.,0.3097014925,869.,0.3097014925
870.,0.6343283582,870.,0.1268656716,870.,0.302238806,870.,0.1343283582,870.,0.1828358209,870.,0.3768656716,870.,0.3694029851,870.,0.6791044776,870.,0.0298507463,870.,0.2089552239,870.,0.7126865672,870.,0.3097014925,870.,0.3097014925
871.,0.6343283582,871.,0.1268656716,871.,0.2985074627,871.,0.1417910448,871.,0.1791044776,871.,0.3694029851,871.,0.3694029851,871.,0.6828358209,871.,0.0335820896,871.,0.2089552239,871.,0.7126865672,871.,0.3097014925,871.,0.3097014925
872.,0.6305970149,872.,0.1231343284,872.,0.2985074627,872.,0.1417910448,872.,0.1828358209,872.,0.3694029851,872.,0.3656716418,872.,0.6828358209,872.,0.0485074627,872.,0.2089552239,872.,0.7089552239,872.,0.3097014925,872.,0.3097014925
873.,0.6319702602,873.,0.1189591078,873.,0.2862453532,873.,0.1412639405,873.,0.1821561338,873.,0.3754646840,873.,0.3754646840,873.,0.6840148699,873.,0.0446096654,873.,0.2081784387,873.,0.717472119,873.,0.3159851301,873.,0.3159851301
874.,0.6356877323,874.,0.1189591078,874.,0.2825278810,874.,0.1449814126,874.,0.1821561338,874.,0.3754646840,874.,0.3754646840,874.,0.6840148699,874.,0.0371747212,874.,0.2118959108,874.,0.717472119,874.,0.3159851301,874.,0.3159851301
875.,0.6356877323,875.,0.1189591078,875.,0.2825278810,875.,0.1338289963,875.,0.1858736059,875.,0.3754646840,875.,0.3717472119,875.,0.6877323420,875.,0.0371747212,875.,0.2193308550,875.,0.7211895911,875.,0.3159851301,875.,0.3159851301
876.,0.6420664207,876.,0.1217712177,876.,0.2693726937,876.,0.1254612546,876.,0.1808118081,876.,0.3763837638,876.,0.3837638376,876.,0.6826568266,876.,0.0369003690,876.,0.2140221402,876.,0.7232472325,876.,0.3136531365,876.,0.3136531365
877.,0.6410256410,877.,0.1282051282,877.,0.2673992674,877.,0.1208791209,877.,0.1831501832,877.,0.3882783883,877.,0.3919413919,877.,0.6776556777,877.,0.0293040293,877.,0.2087912088,877.,0.7326007326,877.,0.3113553114,877.,0.3186813187
878.,0.6373626374,878.,0.1282051282,878.,0.2710622711,878.,0.1208791209,878.,0.1941391941,878.,0.3736263736,878.,0.3919413919,878.,0.6776556777,878.,0.0293040293,878.,0.2087912088,878.,0.7326007326,878.,0.3113553114,878.,0.3186813187
879.,0.6410256410,879.,0.1282051282,879.,0.2710622711,879.,0.1208791209,879.,0.1978021978,879.,0.36996337,879.,0.3882783883,879.,0.684981685,879.,0.021978022,879.,0.2087912088,879.,0.7326007326,879.,0.3113553114,879.,0.3150183150
880.,0.6423357664,880.,0.1277372263,880.,0.2664233577,880.,0.1204379562,880.,0.197080292,880.,0.3722627737,880.,0.3905109489,880.,0.6824817518,880.,0.0182481752,880.,0.2043795620,880.,0.7372262774,880.,0.3102189781,880.,0.3102189781
881.,0.64,881.,0.1272727273,881.,0.2654545455,881.,0.1163636364,881.,0.1963636364,881.,0.3781818182,881.,0.3890909091,881.,0.68,881.,0.0145454545,881.,0.1963636364,881.,0.7418181818,881.,0.3163636364,881.,0.3090909091
882.,0.64,882.,0.1272727273,882.,0.2690909091,882.,0.1163636364,882.,0.2036363636,882.,0.3745454545,882.,0.3890909091,882.,0.68,882.,0.0145454545,882.,0.1963636364,882.,0.7418181818,882.,0.3163636364,882.,0.3163636364
883.,0.6413043478,883.,0.1268115942,883.,0.2789855072,883.,0.1123188406,883.,0.2028985507,883.,0.3804347826,883.,0.3804347826,883.,0.6739130435,883.,0.0072463768,883.,0.1920289855,883.,0.7391304348,883.,0.3152173913,883.,0.3224637681
884.,0.6340579710,884.,0.1304347826,884.,0.2826086957,884.,0.1268115942,884.,0.1992753623,884.,0.3731884058,884.,0.3731884058,884.,0.6702898551,884.,0.0144927536,884.,0.1956521739,884.,0.7391304348,884.,0.3152173913,884.,0.3188405797
885.,0.6268115942,885.,0.1268115942,885.,0.2862318841,885.,0.1304347826,885.,0.2028985507,885.,0.3695652174,885.,0.3768115942,885.,0.6775362319,885.,0.0181159420,885.,0.1992753623,885.,0.7282608696,885.,0.3152173913,885.,0.3152173913
886.,0.6281588448,886.,0.1263537906,886.,0.285198556,886.,0.1263537906,886.,0.202166065,886.,0.3754512635,886.,0.3826714801,886.,0.6750902527,886.,0.0144404332,886.,0.1985559567,886.,0.7292418773,886.,0.3140794224,886.,0.3140794224
887.,0.6245487365,887.,0.1227436823,887.,0.2815884477,887.,0.1263537906,887.,0.1949458484,887.,0.3754512635,887.,0.3826714801,887.,0.6787003610,887.,0.0144404332,887.,0.1985559567,887.,0.7220216606,887.,0.3140794224,887.,0.3140794224
888.,0.6209386282,888.,0.1191335740,888.,0.285198556,888.,0.1263537906,888.,0.1913357401,888.,0.3754512635,888.,0.3826714801,888.,0.6750902527,888.,0.0180505415,888.,0.1985559567,888.,0.7148014440,888.,0.3140794224,888.,0.3140794224
889.,0.6173285199,889.,0.1155234657,889.,0.2888086643,889.,0.1299638989,889.,0.1913357401,889.,0.3790613718,889.,0.3826714801,889.,0.6787003610,889.,0.0252707581,889.,0.1985559567,889.,0.7148014440,889.,0.3140794224,889.,0.3140794224
890.,0.6137184116,890.,0.1119133574,890.,0.2888086643,890.,0.1299638989,890.,0.1877256318,890.,0.3898916968,890.,0.3862815884,890.,0.6787003610,890.,0.0288808664,890.,0.202166065,890.,0.7075812274,890.,0.3140794224,890.,0.3140794224
891.,0.6137184116,891.,0.1119133574,891.,0.285198556,891.,0.1335740072,891.,0.1841155235,891.,0.3898916968,891.,0.3862815884,891.,0.6787003610,891.,0.0288808664,891.,0.202166065,891.,0.7039711191,891.,0.3140794224,891.,0.3140794224
892.,0.6173285199,892.,0.1083032491,892.,0.2924187726,892.,0.1299638989,892.,0.1841155235,892.,0.3898916968,892.,0.3826714801,892.,0.6823104693,892.,0.0361010830,892.,0.202166065,892.,0.7075812274,892.,0.3140794224,892.,0.3140794224
893.,0.6209386282,893.,0.1083032491,893.,0.2924187726,893.,0.1335740072,893.,0.1841155235,893.,0.3862815884,893.,0.3790613718,893.,0.6823104693,893.,0.0288808664,893.,0.2057761733,893.,0.7184115523,893.,0.3140794224,893.,0.3140794224
894.,0.6209386282,894.,0.1119133574,894.,0.2960288809,894.,0.1299638989,894.,0.1913357401,894.,0.3826714801,894.,0.3754512635,894.,0.6823104693,894.,0.0288808664,894.,0.2093862816,894.,0.725631769,894.,0.3140794224,894.,0.3140794224
895.,0.6209386282,895.,0.1191335740,895.,0.2924187726,895.,0.1263537906,895.,0.1805054152,895.,0.3826714801,895.,0.3754512635,895.,0.6823104693,895.,0.0324909747,895.,0.2129963899,895.,0.725631769,895.,0.3140794224,895.,0.3140794224
896.,0.6223021583,896.,0.118705036,896.,0.2877697842,896.,0.1258992806,896.,0.1798561151,896.,0.3884892086,896.,0.3848920863,896.,0.6834532374,896.,0.0287769784,896.,0.2086330935,896.,0.7194244604,896.,0.3129496403,896.,0.3201438849
