CycD_x,CycD_y,CycE_x,CycE_y,CycA_x,CycA_y,CycB_x,CycB_y,E2F_x,E2F_y,p27_x,p27_y,Rb_x,Rb_y,YAP_x,YAP_y,Cdc20_x,Cdc20_y,UbcH10_x,UbcH10_y,cdh1_x,cdh1_y,NF2_x,NF2_y,LATS_x,LATS_y
827.,0.6816143498,827.,0.2780269058,827.,0.3811659193,827.,0.1883408072,827.,0.1838565022,827.,0.3139013453,827.,0.3228699552,827.,0.6412556054,827.,0.0269058296,827.,0.2376681614,827.,0.6367713004,827.,0.3542600897,827.,0.3497757848
828.,0.6726457399,828.,0.2825112108,828.,0.3856502242,828.,0.1883408072,828.,0.1793721973,828.,0.3183856502,828.,0.3183856502,828.,0.6412556054,828.,0.0269058296,828.,0.2376681614,828.,0.6278026906,828.,0.3542600897,828.,0.3542600897
829.,0.6726457399,829.,0.2869955157,829.,0.3856502242,829.,0.1973094170,829.,0.1748878924,829.,0.3183856502,829.,0.3183856502,829.,0.6457399103,829.,0.0313901345,829.,0.2331838565,829.,0.6233183857,829.,0.3542600897,829.,0.3542600897
830.,0.6771300448,830.,0.2869955157,830.,0.3856502242,830.,0.1973094170,830.,0.1793721973,830.,0.3183856502,830.,0.3183856502,830.,0.6457399103,830.,0.0313901345,830.,0.2421524664,830.,0.6233183857,830.,0.3542600897,830.,0.3542600897
831.,0.6785714286,831.,0.2857142857,831.,0.3883928571,831.,0.1875,831.,0.1830357143,831.,0.3303571429,831.,0.3303571429,831.,0.6383928571,831.,0.0223214286,831.,0.2410714286,831.,0.625,831.,0.3616071429,831.,0.3616071429
832.,0.6785714286,832.,0.2857142857,832.,0.3973214286,832.,0.1875,832.,0.1785714286,832.,0.3258928571,832.,0.3303571429,832.,0.6383928571,832.,0.0223214286,832.,0.2410714286,832.,0.625,832.,0.3616071429,832.,0.3616071429
833.,0.68,833.,0.2888888889,833.,0.3955555556,833.,0.1777777778,833.,0.1822222222,833.,0.3333333333,833.,0.3422222222,833.,0.6311111111,833.,0.0222222222,833.,0.2355555556,833.,0.6266666667,833.,0.36,833.,0.36
834.,0.68,834.,0.2888888889,834.,0.3955555556,834.,0.1733333333,834.,0.1822222222,834.,0.3288888889,834.,0.3422222222,834.,0.6311111111,834.,0.0222222222,834.,0.2355555556,834.,0.6222222222,834.,0.36,834.,0.36
835.,0.68,835.,0.28,835.,0.3955555556,835.,0.1733333333,835.,0.1777777778,835.,0.3288888889,835.,0.3377777778,835.,0.6311111111,835.,0.0177777778,835.,0.2444444444,835.,0.6266666667,835.,0.36,835.,0.36
836.,0.68,836.,0.28,836.,0.3955555556,836.,0.1688888889,836.,0.1822222222,836.,0.3244444444,836.,0.3333333333,836.,0.6266666667,836.,0.0133333333,836.,0.2444444444,836.,0.6222222222,836.,0.36,836.,0.36
837.,0.6755555556,837.,0.28,837.,0.3955555556,837.,0.1733333333,837.,0.1777777778,837.,0.3288888889,837.,0.3244444444,837.,0.6266666667,837.,0.0222222222,837.,0.2488888889,837.,0.6133333333,837.,0.36,837.,0.36
838.,0.6755555556,838.,0.2755555556,838.,0.3955555556,838.,0.1688888889,838.,0.1733333333,838.,0.3288888889,838.,0.3244444444,838.,0.6355555556,838.,0.0177777778,838.,0.2533333333,838.,0.6088888889,838.,0.36,838.,0.36
839.,0.6755555556,839.,0.28,839.,0.4,839.,0.1688888889,839.,0.1777777778,839.,0.3288888889,839.,0.3244444444,839.,0.64,839.,0.0133333333,839.,0.2577777778,839.,0.6044444444,839.,0.36,839.,0.36
840.,0.6755555556,840.,0.2755555556,840.,0.3955555556,840.,0.1777777778,840.,0.1955555556,840.,0.3288888889,840.,0.3244444444,840.,0.64,840.,0.0177777778,840.,0.2577777778,840.,0.6044444444,840.,0.36,840.,0.36
841.,0.6711111111,841.,0.2755555556,841.,0.3955555556,841.,0.1822222222,841.,0.1911111111,841.,0.3288888889,841.,0.32,841.,0.64,841.,0.0222222222,841.,0.2577777778,841.,0.6088888889,841.,0.36,841.,0.36
842.,0.6666666667,842.,0.28,842.,0.3955555556,842.,0.1866666667,842.,0.1911111111,842.,0.3288888889,842.,0.3244444444,842.,0.64,842.,0.0222222222,842.,0.2577777778,842.,0.6133333333,842.,0.36,842.,0.36
843.,0.6666666667,843.,0.28,843.,0.3911111111,843.,0.1866666667,843.,0.1911111111,843.,0.3288888889,843.,0.3244444444,843.,0.64,843.,0.0355555556,843.,0.2622222222,843.,0.6133333333,843.,0.36,843.,0.36
844.,0.6681415929,844.,0.2787610619,844.,0.3982300885,844.,0.1769911504,844.,0.1946902655,844.,0.3407079646,844.,0.3318584071,844.,0.6415929204,844.,0.0309734513,844.,0.2566371681,844.,0.6194690265,844.,0.3584070796,844.,0.3584070796
845.,0.6681415929,845.,0.2920353982,845.,0.3982300885,845.,0.1769911504,845.,0.1991150442,845.,0.3407079646,845.,0.3318584071,845.,0.6415929204,845.,0.0309734513,845.,0.2566371681,845.,0.6194690265,845.,0.3584070796,845.,0.3584070796
846.,0.6681415929,846.,0.2876106195,846.,0.3938053097,846.,0.1814159292,846.,0.1991150442,846.,0.3407079646,846.,0.3274336283,846.,0.6415929204,846.,0.0309734513,846.,0.2610619469,846.,0.6106194690,846.,0.3584070796,846.,0.3584070796
847.,0.6681415929,847.,0.2876106195,847.,0.3982300885,847.,0.1902654867,847.,0.1991150442,847.,0.3407079646,847.,0.3318584071,847.,0.6415929204,847.,0.0353982301,847.,0.2610619469,847.,0.6106194690,847.,0.3584070796,847.,0.3584070796
848.,0.6696035242,848.,0.2863436123,848.,0.3920704846,848.,0.1850220264,848.,0.1938325991,848.,0.3480176211,848.,0.3392070485,848.,0.6343612335,848.,0.0308370044,848.,0.2599118943,848.,0.6123348018,848.,0.3568281938,848.,0.3656387665
849.,0.6710526316,849.,0.2807017544,849.,0.3903508772,849.,0.1798245614,849.,0.1754385965,849.,0.350877193,849.,0.3377192982,849.,0.6359649123,849.,0.0263157895,849.,0.2543859649,849.,0.6140350877,849.,0.3552631579,849.,0.3640350877
850.,0.6710526316,850.,0.2807017544,850.,0.3859649123,850.,0.1754385965,850.,0.1754385965,850.,0.3421052632,850.,0.3333333333,850.,0.6359649123,850.,0.0307017544,850.,0.2631578947,850.,0.6184210526,850.,0.3552631579,850.,0.3640350877
851.,0.6666666667,851.,0.2807017544,851.,0.3947368421,851.,0.1754385965,851.,0.1710526316,851.,0.3377192982,851.,0.3333333333,851.,0.6359649123,851.,0.0307017544,851.,0.2675438596,851.,0.6140350877,851.,0.3552631579,851.,0.3596491228
852.,0.6681222707,852.,0.2707423581,852.,0.384279476,852.,0.1703056769,852.,0.1659388646,852.,0.3449781659,852.,0.3362445415,852.,0.6375545852,852.,0.0349344978,852.,0.2576419214,852.,0.6200873362,852.,0.3537117904,852.,0.3668122271
853.,0.6695652174,853.,0.2652173913,853.,0.3739130435,853.,0.1695652174,853.,0.1695652174,853.,0.3521739130,853.,0.3434782609,853.,0.6391304348,853.,0.0304347826,853.,0.2521739130,853.,0.6260869565,853.,0.3521739130,853.,0.3608695652
854.,0.6666666667,854.,0.2597402597,854.,0.3722943723,854.,0.1774891775,854.,0.1601731602,854.,0.354978355,854.,0.3506493506,854.,0.6320346320,854.,0.025974026,854.,0.2467532468,854.,0.6233766234,854.,0.3506493506,854.,0.367965368
855.,0.6580086580,855.,0.2467532468,855.,0.3722943723,855.,0.1774891775,855.,0.1601731602,855.,0.3506493506,855.,0.3506493506,855.,0.6320346320,855.,0.0303030303,855.,0.2467532468,855.,0.6320346320,855.,0.3506493506,855.,0.3636363636
856.,0.6594827586,856.,0.2456896552,856.,0.375,856.,0.1853448276,856.,0.1551724138,856.,0.3534482759,856.,0.3577586207,856.,0.6293103448,856.,0.0301724138,856.,0.2456896552,856.,0.6379310345,856.,0.3491379310,856.,0.3663793103
857.,0.6594827586,857.,0.2413793103,857.,0.375,857.,0.2025862069,857.,0.1551724138,857.,0.3534482759,857.,0.3620689655,857.,0.6293103448,857.,0.0344827586,857.,0.25,857.,0.6336206897,857.,0.3491379310,857.,0.3663793103
858.,0.6594827586,858.,0.2370689655,858.,0.375,858.,0.1982758621,858.,0.1594827586,858.,0.3577586207,858.,0.3620689655,858.,0.6336206897,858.,0.0387931034,858.,0.25,858.,0.6336206897,858.,0.3491379310,858.,0.3620689655
859.,0.6594827586,859.,0.2413793103,859.,0.3836206897,859.,0.2068965517,859.,0.150862069,859.,0.3491379310,859.,0.3577586207,859.,0.6379310345,859.,0.0387931034,859.,0.2543103448,859.,0.6336206897,859.,0.3491379310,859.,0.3620689655
860.,0.6637931034,860.,0.2456896552,860.,0.3706896552,860.,0.2112068966,860.,0.150862069,860.,0.3491379310,860.,0.3577586207,860.,0.6379310345,860.,0.0387931034,860.,0.2543103448,860.,0.6379310345,860.,0.3491379310,860.,0.3620689655
861.,0.6652360515,861.,0.2403433476,861.,0.3733905579,861.,0.2103004292,861.,0.1502145923,861.,0.3519313305,861.,0.3605150215,861.,0.6309012876,861.,0.0386266094,861.,0.2489270386,861.,0.6394849785,861.,0.347639485,861.,0.3690987124
862.,0.6666666667,862.,0.2350427350,862.,0.3760683761,862.,0.2051282051,862.,0.1538461538,862.,0.3461538462,862.,0.3632478632,862.,0.6324786325,862.,0.0299145299,862.,0.2435897436,862.,0.6452991453,862.,0.3461538462,862.,0.3675213675
863.,0.6680851064,863.,0.2340425532,863.,0.3787234043,863.,0.2,863.,0.1446808511,863.,0.3531914894,863.,0.370212766,863.,0.6255319149,863.,0.0297872340,863.,0.2382978723,863.,0.6468085106,863.,0.3446808511,863.,0.370212766
864.,0.6680851064,864.,0.2340425532,864.,0.3744680851,864.,0.2042553191,864.,0.1489361702,864.,0.3489361702,864.,0.3574468085,864.,0.6297872340,864.,0.0212765957,864.,0.2468085106,864.,0.6468085106,864.,0.3446808511,864.,0.3574468085
865.,0.6680851064,865.,0.2340425532,865.,0.3787234043,865.,0.2,865.,0.1446808511,865.,0.3446808511,865.,0.3531914894,865.,0.6297872340,865.,0.0212765957,865.,0.2510638298,865.,0.6468085106,865.,0.3446808511,865.,0.3531914894
866.,0.6680851064,866.,0.2297872340,866.,0.370212766,866.,0.1957446809,866.,0.1446808511,866.,0.3446808511,866.,0.3489361702,866.,0.6297872340,866.,0.0127659574,866.,0.2468085106,866.,0.6382978723,866.,0.3446808511,866.,0.3489361702
867.,0.6680851064,867.,0.2382978723,867.,0.370212766,867.,0.1957446809,867.,0.1489361702,867.,0.3404255319,867.,0.3489361702,867.,0.6297872340,867.,0.0127659574,867.,0.2468085106,867.,0.6425531915,867.,0.3446808511,867.,0.3489361702
868.,0.6680851064,868.,0.2425531915,868.,0.3659574468,868.,0.2,868.,0.1531914894,868.,0.3404255319,868.,0.3489361702,868.,0.6340425532,868.,0.0127659574,868.,0.2468085106,868.,0.6425531915,868.,0.3446808511,868.,0.3489361702
869.,0.6694915254,869.,0.2372881356,869.,0.3644067797,869.,0.1991525424,869.,0.1525423729,869.,0.3474576271,869.,0.3559322034,869.,0.6355932203,869.,0.0127118644,869.,0.2415254237,869.,0.6440677966,869.,0.343220339,869.,0.3474576271
870.,0.6610169492,870.,0.2330508475,870.,0.3644067797,870.,0.2033898305,870.,0.1567796610,870.,0.343220339,870.,0.3559322034,870.,0.6398305085,870.,0.0127118644,870.,0.2415254237,870.,0.6440677966,870.,0.343220339,870.,0.3474576271
871.,0.6624472574,871.,0.2278481013,871.,0.3586497890,871.,0.2025316456,871.,0.1518987342,871.,0.3459915612,871.,0.3586497890,871.,0.6329113924,871.,0.0084388186,871.,0.2362869198,871.,0.641350211,871.,0.3502109705,871.,0.3417721519
872.,0.6582278481,872.,0.223628692,872.,0.3544303797,872.,0.2025316456,872.,0.1603375527,872.,0.3375527426,872.,0.3628691983,872.,0.6371308017,872.,0.0126582278,872.,0.2362869198,872.,0.641350211,872.,0.3502109705,872.,0.3459915612
873.,0.6540084388,873.,0.2278481013,873.,0.3670886076,873.,0.2025316456,873.,0.1645569620,873.,0.3459915612,873.,0.3586497890,873.,0.641350211,873.,0.0126582278,873.,0.2362869198,873.,0.641350211,873.,0.3502109705,873.,0.3459915612
874.,0.6540084388,874.,0.2278481013,874.,0.3670886076,874.,0.2067510549,874.,0.1603375527,874.,0.3417721519,874.,0.3586497890,874.,0.641350211,874.,0.0126582278,874.,0.2405063291,874.,0.641350211,874.,0.3502109705,874.,0.3459915612
875.,0.6540084388,875.,0.2320675105,875.,0.3670886076,875.,0.2067510549,875.,0.1687763713,875.,0.3417721519,875.,0.3544303797,875.,0.641350211,875.,0.0168776371,875.,0.2489451477,875.,0.6371308017,875.,0.3502109705,875.,0.3459915612
876.,0.6540084388,876.,0.2362869198,876.,0.3713080169,876.,0.2067510549,876.,0.1603375527,876.,0.3459915612,876.,0.3544303797,876.,0.641350211,876.,0.0210970464,876.,0.2489451477,876.,0.641350211,876.,0.3502109705,876.,0.3459915612
877.,0.6554621849,877.,0.2394957983,877.,0.3697478992,877.,0.2016806723,877.,0.1554621849,877.,0.3529411765,877.,0.3613445378,877.,0.6428571429,877.,0.0168067227,877.,0.243697479,877.,0.6470588235,877.,0.3487394958,877.,0.3529411765
878.,0.6554621849,878.,0.2352941176,878.,0.3613445378,878.,0.2016806723,878.,0.1596638655,878.,0.3529411765,878.,0.3529411765,878.,0.6428571429,878.,0.0252100840,878.,0.243697479,878.,0.6512605042,878.,0.3487394958,878.,0.3487394958
879.,0.6610878661,879.,0.2384937238,879.,0.3556485356,879.,0.1882845188,879.,0.1631799163,879.,0.359832636,879.,0.3640167364,879.,0.6485355649,879.,0.0167364017,879.,0.2426778243,879.,0.6527196653,879.,0.3472803347,879.,0.3472803347
880.,0.6610878661,880.,0.2384937238,880.,0.3556485356,880.,0.1966527197,880.,0.1548117155,880.,0.3514644351,880.,0.359832636,880.,0.6527196653,880.,0.0209205021,880.,0.2426778243,880.,0.6485355649,880.,0.3472803347,880.,0.3472803347
881.,0.6652719665,881.,0.2384937238,881.,0.3514644351,881.,0.1966527197,881.,0.1506276151,881.,0.3514644351,881.,0.3556485356,881.,0.6527196653,881.,0.0251046025,881.,0.2384937238,881.,0.6443514644,881.,0.3472803347,881.,0.3514644351
882.,0.6666666667,882.,0.2416666667,882.,0.35,882.,0.1875,882.,0.1458333333,882.,0.35,882.,0.3625,882.,0.6458333333,882.,0.0208333333,882.,0.2375,882.,0.6458333333,882.,0.3458333333,882.,0.35
883.,0.6666666667,883.,0.2458333333,883.,0.3541666667,883.,0.1958333333,883.,0.1458333333,883.,0.3458333333,883.,0.3583333333,883.,0.6458333333,883.,0.025,883.,0.2375,883.,0.6416666667,883.,0.3458333333,883.,0.35
884.,0.6680497925,884.,0.2365145228,884.,0.3526970954,884.,0.1950207469,884.,0.1410788382,884.,0.3526970954,884.,0.3609958506,884.,0.6473029046,884.,0.0248962656,884.,0.2323651452,884.,0.6473029046,884.,0.3443983402,884.,0.3568464730
885.,0.6639004149,885.,0.2323651452,885.,0.3526970954,885.,0.1950207469,885.,0.132780083,885.,0.3526970954,885.,0.3609958506,885.,0.643153527,885.,0.0290456432,885.,0.2406639004,885.,0.6556016598,885.,0.3443983402,885.,0.3568464730
886.,0.6694214876,886.,0.2314049587,886.,0.3512396694,886.,0.1818181818,886.,0.1404958678,886.,0.3553719008,886.,0.3677685950,886.,0.6446280992,886.,0.0247933884,886.,0.2355371901,886.,0.6570247934,886.,0.3429752066,886.,0.3636363636
887.,0.6694214876,887.,0.2355371901,887.,0.3512396694,887.,0.1735537190,887.,0.1446280992,887.,0.3512396694,887.,0.3553719008,887.,0.6363636364,887.,0.0247933884,887.,0.2355371901,887.,0.652892562,887.,0.3429752066,887.,0.3636363636
888.,0.6694214876,888.,0.2231404959,888.,0.3512396694,888.,0.1735537190,888.,0.1363636364,888.,0.3512396694,888.,0.3471074380,888.,0.6363636364,888.,0.0206611570,888.,0.2355371901,888.,0.652892562,888.,0.3429752066,888.,0.3553719008
889.,0.6694214876,889.,0.2272727273,889.,0.3512396694,889.,0.1735537190,889.,0.1363636364,889.,0.3512396694,889.,0.3429752066,889.,0.6363636364,889.,0.0247933884,889.,0.2438016529,889.,0.6611570248,889.,0.3429752066,889.,0.3553719008
890.,0.6707818930,890.,0.2304526749,890.,0.3497942387,890.,0.1728395062,890.,0.1399176955,890.,0.3539094650,890.,0.3497942387,890.,0.6296296296,890.,0.0329218107,890.,0.2386831276,890.,0.6625514403,890.,0.3415637860,890.,0.3621399177
891.,0.6707818930,891.,0.2304526749,891.,0.3497942387,891.,0.1769547325,891.,0.1399176955,891.,0.3580246914,891.,0.3497942387,891.,0.6378600823,891.,0.0329218107,891.,0.2386831276,891.,0.6625514403,891.,0.3415637860,891.,0.3539094650
892.,0.6721311475,892.,0.2295081967,892.,0.3483606557,892.,0.1680327869,892.,0.1475409836,892.,0.3606557377,892.,0.3524590164,892.,0.6393442623,892.,0.0327868852,892.,0.2336065574,892.,0.6680327869,892.,0.3401639344,892.,0.3606557377
893.,0.6721311475,893.,0.2336065574,893.,0.3483606557,893.,0.1803278689,893.,0.1516393443,893.,0.3565573770,893.,0.3483606557,893.,0.6352459016,893.,0.0327868852,893.,0.2459016393,893.,0.6680327869,893.,0.3401639344,893.,0.3606557377
894.,0.6721311475,894.,0.2336065574,894.,0.3565573770,894.,0.1803278689,894.,0.1516393443,894.,0.3524590164,894.,0.3360655738,894.,0.6352459016,894.,0.0327868852,894.,0.2418032787,894.,0.6639344262,894.,0.3401639344,894.,0.3606557377
895.,0.674796748,895.,0.2317073171,895.,0.3495934959,895.,0.1707317073,895.,0.1544715447,895.,0.3617886179,895.,0.3495934959,895.,0.6219512195,895.,0.0284552846,895.,0.2317073171,895.,0.6666666667,895.,0.3455284553,895.,0.3658536585
896.,0.6761133603,896.,0.2307692308,896.,0.3400809717,896.,0.1659919028,896.,0.1497975709,896.,0.3562753036,896.,0.3522267206,896.,0.6153846154,896.,0.028340081,896.,0.2307692308,896.,0.6720647773,896.,0.3441295547,896.,0.3724696356
897.,0.6761133603,897.,0.2348178138,897.,0.3441295547,897.,0.1740890688,897.,0.1457489879,897.,0.3562753036,897.,0.3522267206,897.,0.6194331984,897.,0.024291498,897.,0.2307692308,897.,0.6801619433,897.,0.3441295547,897.,0.3724696356
898.,0.6680161943,898.,0.2388663968,898.,0.3441295547,898.,0.1700404858,898.,0.1417004049,898.,0.3481781377,898.,0.3481781377,898.,0.6234817814,898.,0.024291498,898.,0.2307692308,898.,0.6801619433,898.,0.3441295547,898.,0.3684210526
899.,0.6680161943,899.,0.2348178138,899.,0.3400809717,899.,0.1659919028,899.,0.1497975709,899.,0.3522267206,899.,0.3481781377,899.,0.6234817814,899.,0.020242915,899.,0.2267206478,899.,0.6761133603,899.,0.3441295547,899.,0.3684210526
900.,0.6693548387,900.,0.2338709677,900.,0.3427419355,900.,0.1612903226,900.,0.1451612903,900.,0.3548387097,900.,0.3548387097,900.,0.625,900.,0.0161290323,900.,0.2217741935,900.,0.6733870968,900.,0.3427419355,900.,0.375
901.,0.6693548387,901.,0.2379032258,901.,0.3508064516,901.,0.1653225806,901.,0.1451612903,901.,0.3548387097,901.,0.3508064516,901.,0.6290322581,901.,0.0120967742,901.,0.2298387097,901.,0.6733870968,901.,0.3427419355,901.,0.3669354839
902.,0.6733870968,902.,0.2338709677,902.,0.3467741935,902.,0.1653225806,902.,0.1451612903,902.,0.3508064516,902.,0.3467741935,902.,0.6330645161,902.,0.0161290323,902.,0.2338709677,902.,0.6693548387,902.,0.3427419355,902.,0.3588709677
903.,0.6733870968,903.,0.2298387097,903.,0.3467741935,903.,0.1653225806,903.,0.1451612903,903.,0.3427419355,903.,0.3427419355,903.,0.6330645161,903.,0.0241935484,903.,0.2338709677,903.,0.6693548387,903.,0.3427419355,903.,0.3588709677
904.,0.6733870968,904.,0.2338709677,904.,0.3548387097,904.,0.1693548387,904.,0.1491935484,904.,0.3427419355,904.,0.3387096774,904.,0.6370967742,904.,0.0120967742,904.,0.2338709677,904.,0.6653225806,904.,0.3427419355,904.,0.3588709677
905.,0.6733870968,905.,0.2258064516,905.,0.3548387097,905.,0.1693548387,905.,0.1532258065,905.,0.3427419355,905.,0.3387096774,905.,0.6330645161,905.,0.0120967742,905.,0.2379032258,905.,0.6612903226,905.,0.3427419355,905.,0.3508064516
906.,0.6693548387,906.,0.2258064516,906.,0.3548387097,906.,0.1693548387,906.,0.1532258065,906.,0.3387096774,906.,0.3306451613,906.,0.6370967742,906.,0.0120967742,906.,0.2419354839,906.,0.6532258065,906.,0.3427419355,906.,0.3467741935
907.,0.6693548387,907.,0.2298387097,907.,0.3508064516,907.,0.1733870968,907.,0.1411290323,907.,0.3387096774,907.,0.3306451613,907.,0.6491935484,907.,0.0120967742,907.,0.2379032258,907.,0.6532258065,907.,0.3427419355,907.,0.3467741935
908.,0.6693548387,908.,0.2338709677,908.,0.3508064516,908.,0.1653225806,908.,0.1451612903,908.,0.3346774194,908.,0.3346774194,908.,0.6532258065,908.,0.0282258065,908.,0.2379032258,908.,0.6572580645,908.,0.3427419355,908.,0.3467741935
909.,0.6653225806,909.,0.2298387097,909.,0.3548387097,909.,0.1653225806,909.,0.1532258065,909.,0.3346774194,909.,0.3346774194,909.,0.6532258065,909.,0.0282258065,909.,0.2379032258,909.,0.6612903226,909.,0.3427419355,909.,0.3467741935
910.,0.6666666667,910.,0.2289156627,910.,0.3453815261,910.,0.1726907631,910.,0.1606425703,910.,0.3413654618,910.,0.3413654618,910.,0.6465863454,910.,0.0160642570,910.,0.2289156627,910.,0.6666666667,910.,0.3413654618,910.,0.3413654618
911.,0.6666666667,911.,0.2329317269,911.,0.3453815261,911.,0.1726907631,911.,0.1606425703,911.,0.3453815261,911.,0.3413654618,911.,0.6465863454,911.,0.0160642570,911.,0.2329317269,911.,0.6626506024,911.,0.3413654618,911.,0.3413654618
912.,0.6666666667,912.,0.2369477912,912.,0.3413654618,912.,0.1767068273,912.,0.1566265060,912.,0.3413654618,912.,0.3413654618,912.,0.6506024096,912.,0.0240963855,912.,0.2329317269,912.,0.6626506024,912.,0.3413654618,912.,0.3413654618
913.,0.6666666667,913.,0.2329317269,913.,0.3413654618,913.,0.1686746988,913.,0.1606425703,913.,0.3373493976,913.,0.3413654618,913.,0.6506024096,913.,0.0321285141,913.,0.2369477912,913.,0.6626506024,913.,0.3413654618,913.,0.3413654618
914.,0.6666666667,914.,0.2329317269,914.,0.3453815261,914.,0.1686746988,914.,0.1646586345,914.,0.3373493976,914.,0.3373493976,914.,0.6506024096,914.,0.0321285141,914.,0.2329317269,914.,0.6626506024,914.,0.3413654618,914.,0.3413654618
915.,0.6666666667,915.,0.2449799197,915.,0.3453815261,915.,0.1686746988,915.,0.1686746988,915.,0.3333333333,915.,0.3333333333,915.,0.6506024096,915.,0.0321285141,915.,0.2329317269,915.,0.6626506024,915.,0.3413654618,915.,0.3413654618
916.,0.668,916.,0.248,916.,0.344,916.,0.164,916.,0.164,916.,0.34,916.,0.34,916.,0.644,916.,0.032,916.,0.232,916.,0.66,916.,0.34,916.,0.348
917.,0.668,917.,0.248,917.,0.344,917.,0.172,917.,0.168,917.,0.336,917.,0.336,917.,0.644,917.,0.028,917.,0.232,917.,0.66,917.,0.34,917.,0.344
918.,0.672,918.,0.248,918.,0.344,918.,0.172,918.,0.172,918.,0.336,918.,0.336,918.,0.644,918.,0.028,918.,0.232,918.,0.66,918.,0.34,918.,0.344
919.,0.6733067729,919.,0.2470119522,919.,0.3386454183,919.,0.1713147410,919.,0.1673306773,919.,0.3426294821,919.,0.3426294821,919.,0.6414342629,919.,0.0278884462,919.,0.2231075697,919.,0.6613545817,919.,0.3386454183,919.,0.3505976096
920.,0.6733067729,920.,0.2509960159,920.,0.3426294821,920.,0.1872509960,920.,0.1593625498,920.,0.3346613546,920.,0.3386454183,920.,0.6454183267,920.,0.03187251,920.,0.2231075697,920.,0.6653386454,920.,0.3386454183,920.,0.3426294821
921.,0.6746031746,921.,0.25,921.,0.3452380952,921.,0.1746031746,921.,0.1587301587,921.,0.3412698413,921.,0.3412698413,921.,0.6428571429,921.,0.0317460317,921.,0.2222222222,921.,0.6587301587,921.,0.3373015873,921.,0.3492063492
922.,0.6746031746,922.,0.2420634921,922.,0.3452380952,922.,0.1706349206,922.,0.1626984127,922.,0.3412698413,922.,0.3373015873,922.,0.6428571429,922.,0.0317460317,922.,0.2301587302,922.,0.6587301587,922.,0.3373015873,922.,0.3492063492
923.,0.6746031746,923.,0.25,923.,0.3492063492,923.,0.1706349206,923.,0.1706349206,923.,0.3373015873,923.,0.3333333333,923.,0.6428571429,923.,0.0317460317,923.,0.2341269841,923.,0.6547619048,923.,0.3373015873,923.,0.3452380952
924.,0.6679841897,924.,0.2569169960,924.,0.3438735178,924.,0.1739130435,924.,0.162055336,924.,0.3438735178,924.,0.3399209486,924.,0.6403162055,924.,0.0276679842,924.,0.2292490119,924.,0.6521739130,924.,0.3438735178,924.,0.3399209486
925.,0.6692913386,925.,0.2559055118,925.,0.3464566929,925.,0.1692913386,925.,0.1653543307,925.,0.3464566929,925.,0.3464566929,925.,0.6417322835,925.,0.031496063,925.,0.2244094488,925.,0.6535433071,925.,0.3503937008,925.,0.3425196850
926.,0.6692913386,926.,0.2559055118,926.,0.3385826772,926.,0.1653543307,926.,0.1535433071,926.,0.3464566929,926.,0.3385826772,926.,0.6417322835,926.,0.0393700787,926.,0.2283464567,926.,0.657480315,926.,0.3503937008,926.,0.3464566929
927.,0.6705882353,927.,0.2549019608,927.,0.3411764706,927.,0.1607843137,927.,0.1529411765,927.,0.3529411765,927.,0.337254902,927.,0.6392156863,927.,0.0392156863,927.,0.2235294118,927.,0.6666666667,927.,0.3490196078,927.,0.3529411765
928.,0.6745098039,928.,0.2549019608,928.,0.3411764706,928.,0.1647058824,928.,0.1529411765,928.,0.3450980392,928.,0.3411764706,928.,0.6431372549,928.,0.0392156863,928.,0.2235294118,928.,0.6666666667,928.,0.3490196078,928.,0.3529411765
929.,0.6745098039,929.,0.2549019608,929.,0.337254902,929.,0.1647058824,929.,0.1490196078,929.,0.3450980392,929.,0.3411764706,929.,0.6392156863,929.,0.0431372549,929.,0.2196078431,929.,0.6705882353,929.,0.3490196078,929.,0.3529411765
930.,0.6745098039,930.,0.2588235294,930.,0.3294117647,930.,0.1647058824,930.,0.1490196078,930.,0.3411764706,930.,0.3411764706,930.,0.6392156863,930.,0.0431372549,930.,0.2235294118,930.,0.6784313725,930.,0.3490196078,930.,0.3568627451
931.,0.67578125,931.,0.25,931.,0.33203125,931.,0.16796875,931.,0.1484375,931.,0.34765625,931.,0.34765625,931.,0.63671875,931.,0.02734375,931.,0.22265625,931.,0.6796875,931.,0.35546875,931.,0.36328125
932.,0.67578125,932.,0.25390625,932.,0.33203125,932.,0.16796875,932.,0.1484375,932.,0.3359375,932.,0.34375,932.,0.63671875,932.,0.02734375,932.,0.22265625,932.,0.6796875,932.,0.35546875,932.,0.36328125
933.,0.67578125,933.,0.25,933.,0.34375,933.,0.171875,933.,0.15234375,933.,0.3359375,933.,0.3359375,933.,0.63671875,933.,0.02734375,933.,0.23046875,933.,0.671875,933.,0.35546875,933.,0.359375
934.,0.671875,934.,0.25,934.,0.3515625,934.,0.171875,934.,0.1484375,934.,0.33203125,934.,0.33203125,934.,0.63671875,934.,0.03125,934.,0.23046875,934.,0.66796875,934.,0.35546875,934.,0.35546875
935.,0.671875,935.,0.2421875,935.,0.35546875,935.,0.16796875,935.,0.140625,935.,0.3359375,935.,0.33203125,935.,0.64453125,935.,0.03125,935.,0.23046875,935.,0.66796875,935.,0.35546875,935.,0.35546875
