CycD_x,CycD_y,CycE_x,CycE_y,CycA_x,CycA_y,CycB_x,CycB_y,E2F_x,E2F_y,p27_x,p27_y,Rb_x,Rb_y,YAP_x,YAP_y,Cdc20_x,Cdc20_y,UbcH10_x,UbcH10_y,cdh1_x,cdh1_y,NF2_x,NF2_y,LATS_x,LATS_y
80.,0.4215686275,80.,0.0490196078,80.,0.1078431373,80.,0.0098039216,80.,0.1568627451,80.,0.5882352941,80.,0.6078431373,80.,0.4607843137,80.,0.0098039216,80.,0.0098039216,80.,0.9117647059,80.,0.5294117647,80.,0.
81.,0.4215686275,81.,0.0490196078,81.,0.1078431373,81.,0.0098039216,81.,0.1666666667,81.,0.5882352941,81.,0.5882352941,81.,0.4607843137,81.,0.0098039216,81.,0.0196078431,81.,0.9117647059,81.,0.5294117647,81.,0.
82.,0.4215686275,82.,0.0588235294,82.,0.1176470588,82.,0.0098039216,82.,0.1666666667,82.,0.5980392157,82.,0.5882352941,82.,0.4607843137,82.,0.0098039216,82.,0.0196078431,82.,0.9117647059,82.,0.5294117647,82.,0.
83.,0.4271844660,83.,0.0582524272,83.,0.1067961165,83.,0.0097087379,83.,0.1553398058,83.,0.6019417476,83.,0.6019417476,83.,0.4466019417,83.,0.,83.,0.0097087379,83.,0.9126213592,83.,0.5242718447,83.,0.
84.,0.4271844660,84.,0.0582524272,84.,0.1067961165,84.,0.0097087379,84.,0.1553398058,84.,0.6019417476,84.,0.6019417476,84.,0.4563106796,84.,0.,84.,0.0097087379,84.,0.9029126214,84.,0.5242718447,84.,0.
85.,0.4271844660,85.,0.0582524272,85.,0.1067961165,85.,0.0194174757,85.,0.1553398058,85.,0.5922330097,85.,0.6019417476,85.,0.4563106796,85.,0.,85.,0.0097087379,85.,0.9029126214,85.,0.5242718447,85.,0.
86.,0.4271844660,86.,0.0582524272,86.,0.1165048544,86.,0.0291262136,86.,0.1553398058,86.,0.5825242718,86.,0.6019417476,86.,0.4660194175,86.,0.,86.,0.0097087379,86.,0.9029126214,86.,0.5242718447,86.,0.
87.,0.4271844660,87.,0.0679611650,87.,0.1262135922,87.,0.0291262136,87.,0.1650485437,87.,0.5825242718,87.,0.6019417476,87.,0.4660194175,87.,0.,87.,0.0097087379,87.,0.9029126214,87.,0.5242718447,87.,0.
88.,0.4271844660,88.,0.0679611650,88.,0.1262135922,88.,0.0291262136,88.,0.1650485437,88.,0.5825242718,88.,0.6019417476,88.,0.4660194175,88.,0.,88.,0.0097087379,88.,0.8932038835,88.,0.5242718447,88.,0.
89.,0.4271844660,89.,0.0679611650,89.,0.1165048544,89.,0.0291262136,89.,0.1553398058,89.,0.5825242718,89.,0.5922330097,89.,0.4660194175,89.,0.0097087379,89.,0.0097087379,89.,0.8932038835,89.,0.5242718447,89.,0.
90.,0.4271844660,90.,0.0679611650,90.,0.1165048544,90.,0.0291262136,90.,0.1553398058,90.,0.5825242718,90.,0.5825242718,90.,0.4660194175,90.,0.0097087379,90.,0.0097087379,90.,0.8932038835,90.,0.5242718447,90.,0.
91.,0.4271844660,91.,0.0679611650,91.,0.1262135922,91.,0.0291262136,91.,0.1553398058,91.,0.5825242718,91.,0.5825242718,91.,0.4757281553,91.,0.0194174757,91.,0.0097087379,91.,0.8932038835,91.,0.5242718447,91.,0.
92.,0.4271844660,92.,0.0679611650,92.,0.1359223301,92.,0.0291262136,92.,0.1553398058,92.,0.5825242718,92.,0.5825242718,92.,0.4757281553,92.,0.0194174757,92.,0.0097087379,92.,0.9126213592,92.,0.5242718447,92.,0.
93.,0.4271844660,93.,0.0776699029,93.,0.1359223301,93.,0.0291262136,93.,0.1553398058,93.,0.5825242718,93.,0.5825242718,93.,0.4757281553,93.,0.0097087379,93.,0.0194174757,93.,0.9126213592,93.,0.5242718447,93.,0.
94.,0.4271844660,94.,0.0776699029,94.,0.1359223301,94.,0.0291262136,94.,0.1553398058,94.,0.5825242718,94.,0.5825242718,94.,0.4757281553,94.,0.0097087379,94.,0.0291262136,94.,0.9029126214,94.,0.5242718447,94.,0.
95.,0.4271844660,95.,0.0776699029,95.,0.1359223301,95.,0.0291262136,95.,0.1553398058,95.,0.5825242718,95.,0.5825242718,95.,0.4757281553,95.,0.0097087379,95.,0.0291262136,95.,0.8932038835,95.,0.5242718447,95.,0.
96.,0.4271844660,96.,0.0776699029,96.,0.1359223301,96.,0.0194174757,96.,0.1553398058,96.,0.5825242718,96.,0.5825242718,96.,0.4757281553,96.,0.,96.,0.0291262136,96.,0.8834951456,96.,0.5242718447,96.,0.
97.,0.4271844660,97.,0.0776699029,97.,0.1359223301,97.,0.0194174757,97.,0.1359223301,97.,0.5825242718,97.,0.5825242718,97.,0.4757281553,97.,0.,97.,0.0291262136,97.,0.8834951456,97.,0.5242718447,97.,0.
98.,0.4271844660,98.,0.0776699029,98.,0.1359223301,98.,0.0194174757,98.,0.1262135922,98.,0.5825242718,98.,0.5825242718,98.,0.4757281553,98.,0.,98.,0.0291262136,98.,0.8737864078,98.,0.5242718447,98.,0.
99.,0.4271844660,99.,0.0776699029,99.,0.1359223301,99.,0.0291262136,99.,0.1262135922,99.,0.5825242718,99.,0.572815534,99.,0.4757281553,99.,0.,99.,0.0388349515,99.,0.8737864078,99.,0.5242718447,99.,0.
100.,0.4271844660,100.,0.0776699029,100.,0.1359223301,100.,0.0291262136,100.,0.1359223301,100.,0.5825242718,100.,0.572815534,100.,0.4757281553,100.,0.,100.,0.0388349515,100.,0.8737864078,100.,0.5242718447,100.,0.
101.,0.4271844660,101.,0.0776699029,101.,0.1359223301,101.,0.0291262136,101.,0.1359223301,101.,0.5825242718,101.,0.572815534,101.,0.4757281553,101.,0.,101.,0.0388349515,101.,0.8737864078,101.,0.5242718447,101.,0.
102.,0.4271844660,102.,0.0873786408,102.,0.1359223301,102.,0.0291262136,102.,0.1359223301,102.,0.5825242718,102.,0.572815534,102.,0.4757281553,102.,0.0097087379,102.,0.0388349515,102.,0.8737864078,102.,0.5242718447,102.,0.
103.,0.4271844660,103.,0.0873786408,103.,0.145631068,103.,0.0194174757,103.,0.1359223301,103.,0.572815534,103.,0.572815534,103.,0.4757281553,103.,0.0097087379,103.,0.0388349515,103.,0.8737864078,103.,0.5242718447,103.,0.
104.,0.4271844660,104.,0.0873786408,104.,0.145631068,104.,0.0291262136,104.,0.1359223301,104.,0.572815534,104.,0.572815534,104.,0.4757281553,104.,0.0097087379,104.,0.0388349515,104.,0.8737864078,104.,0.5242718447,104.,0.
105.,0.4271844660,105.,0.0873786408,105.,0.145631068,105.,0.0291262136,105.,0.1359223301,105.,0.572815534,105.,0.572815534,105.,0.4757281553,105.,0.,105.,0.0388349515,105.,0.8640776699,105.,0.5242718447,105.,0.
106.,0.4271844660,106.,0.0873786408,106.,0.145631068,106.,0.0291262136,106.,0.1359223301,106.,0.572815534,106.,0.572815534,106.,0.4757281553,106.,0.,106.,0.0388349515,106.,0.8640776699,106.,0.5242718447,106.,0.
107.,0.4271844660,107.,0.0873786408,107.,0.145631068,107.,0.0291262136,107.,0.1553398058,107.,0.572815534,107.,0.572815534,107.,0.4757281553,107.,0.,107.,0.0388349515,107.,0.8640776699,107.,0.5242718447,107.,0.
108.,0.4271844660,108.,0.0873786408,108.,0.145631068,108.,0.0291262136,108.,0.1553398058,108.,0.572815534,108.,0.572815534,108.,0.4757281553,108.,0.,108.,0.0388349515,108.,0.8640776699,108.,0.5242718447,108.,0.
109.,0.4271844660,109.,0.0873786408,109.,0.1553398058,109.,0.0291262136,109.,0.1553398058,109.,0.572815534,109.,0.572815534,109.,0.4757281553,109.,0.,109.,0.0388349515,109.,0.8543689320,109.,0.5242718447,109.,0.
110.,0.4368932039,110.,0.0873786408,110.,0.1553398058,110.,0.0291262136,110.,0.145631068,110.,0.572815534,110.,0.572815534,110.,0.4757281553,110.,0.,110.,0.0485436893,110.,0.8543689320,110.,0.5242718447,110.,0.
111.,0.4368932039,111.,0.0970873786,111.,0.1553398058,111.,0.0291262136,111.,0.1553398058,111.,0.572815534,111.,0.572815534,111.,0.4757281553,111.,0.,111.,0.0485436893,111.,0.8543689320,111.,0.5242718447,111.,0.
112.,0.4368932039,112.,0.0970873786,112.,0.1650485437,112.,0.0291262136,112.,0.1553398058,112.,0.572815534,112.,0.572815534,112.,0.4757281553,112.,0.,112.,0.0485436893,112.,0.8446601942,112.,0.5242718447,112.,0.
113.,0.4368932039,113.,0.0970873786,113.,0.1650485437,113.,0.0291262136,113.,0.1553398058,113.,0.572815534,113.,0.572815534,113.,0.4757281553,113.,0.,113.,0.0485436893,113.,0.8349514563,113.,0.5242718447,113.,0.
114.,0.4466019417,114.,0.0970873786,114.,0.1747572816,114.,0.0388349515,114.,0.145631068,114.,0.5631067961,114.,0.5631067961,114.,0.4757281553,114.,0.,114.,0.0485436893,114.,0.8349514563,114.,0.5242718447,114.,0.
115.,0.4466019417,115.,0.0873786408,115.,0.1844660194,115.,0.0485436893,115.,0.1553398058,115.,0.5631067961,115.,0.5631067961,115.,0.4757281553,115.,0.,115.,0.0485436893,115.,0.8349514563,115.,0.5242718447,115.,0.
116.,0.4466019417,116.,0.0776699029,116.,0.1941747573,116.,0.0582524272,116.,0.1553398058,116.,0.5631067961,116.,0.5631067961,116.,0.4757281553,116.,0.,116.,0.0582524272,116.,0.8252427184,116.,0.5242718447,116.,0.
117.,0.4466019417,117.,0.0776699029,117.,0.1941747573,117.,0.0679611650,117.,0.1553398058,117.,0.5631067961,117.,0.5533980583,117.,0.4757281553,117.,0.,117.,0.0582524272,117.,0.8155339806,117.,0.5242718447,117.,0.
118.,0.4466019417,118.,0.0776699029,118.,0.1941747573,118.,0.0679611650,118.,0.145631068,118.,0.5631067961,118.,0.5533980583,118.,0.4757281553,118.,0.,118.,0.0582524272,118.,0.8155339806,118.,0.5242718447,118.,0.
119.,0.4466019417,119.,0.0776699029,119.,0.1941747573,119.,0.0679611650,119.,0.1359223301,119.,0.5533980583,119.,0.5533980583,119.,0.4757281553,119.,0.0097087379,119.,0.0679611650,119.,0.8155339806,119.,0.5242718447,119.,0.
120.,0.4466019417,120.,0.0776699029,120.,0.1941747573,120.,0.0679611650,120.,0.1359223301,120.,0.5533980583,120.,0.5533980583,120.,0.4757281553,120.,0.0097087379,120.,0.0679611650,120.,0.8155339806,120.,0.5242718447,120.,0.
121.,0.4466019417,121.,0.0776699029,121.,0.1941747573,121.,0.0679611650,121.,0.1359223301,121.,0.5533980583,121.,0.5533980583,121.,0.4757281553,121.,0.0097087379,121.,0.0679611650,121.,0.8155339806,121.,0.5242718447,121.,0.
122.,0.4466019417,122.,0.0776699029,122.,0.1941747573,122.,0.0582524272,122.,0.1262135922,122.,0.5533980583,122.,0.5533980583,122.,0.4757281553,122.,0.,122.,0.0679611650,122.,0.8155339806,122.,0.5242718447,122.,0.
123.,0.4466019417,123.,0.0776699029,123.,0.2038834951,123.,0.0776699029,123.,0.1359223301,123.,0.5533980583,123.,0.5533980583,123.,0.4757281553,123.,0.,123.,0.0679611650,123.,0.8155339806,123.,0.5242718447,123.,0.
124.,0.4466019417,124.,0.0873786408,124.,0.2038834951,124.,0.0776699029,124.,0.145631068,124.,0.5533980583,124.,0.5533980583,124.,0.4757281553,124.,0.,124.,0.0679611650,124.,0.8155339806,124.,0.5242718447,124.,0.
125.,0.4466019417,125.,0.0970873786,125.,0.2135922330,125.,0.0776699029,125.,0.145631068,125.,0.5533980583,125.,0.5533980583,125.,0.4757281553,125.,0.,125.,0.0679611650,125.,0.8155339806,125.,0.5242718447,125.,0.
126.,0.4466019417,126.,0.0970873786,126.,0.2135922330,126.,0.0776699029,126.,0.1359223301,126.,0.5533980583,126.,0.5533980583,126.,0.4757281553,126.,0.,126.,0.0873786408,126.,0.8058252427,126.,0.5242718447,126.,0.
127.,0.4466019417,127.,0.0970873786,127.,0.2135922330,127.,0.0776699029,127.,0.1262135922,127.,0.5533980583,127.,0.5533980583,127.,0.4757281553,127.,0.,127.,0.0873786408,127.,0.8058252427,127.,0.5242718447,127.,0.
128.,0.4466019417,128.,0.0970873786,128.,0.2135922330,128.,0.0776699029,128.,0.1359223301,128.,0.5533980583,128.,0.5533980583,128.,0.4757281553,128.,0.,128.,0.0873786408,128.,0.8058252427,128.,0.5242718447,128.,0.
129.,0.4466019417,129.,0.0970873786,129.,0.2135922330,129.,0.0776699029,129.,0.1359223301,129.,0.5533980583,129.,0.5533980583,129.,0.4757281553,129.,0.,129.,0.0873786408,129.,0.7961165049,129.,0.5242718447,129.,0.
130.,0.4466019417,130.,0.0776699029,130.,0.2233009709,130.,0.0776699029,130.,0.1359223301,130.,0.5533980583,130.,0.5533980583,130.,0.4757281553,130.,0.,130.,0.0873786408,130.,0.7961165049,130.,0.5242718447,130.,0.
131.,0.4466019417,131.,0.0873786408,131.,0.2233009709,131.,0.0776699029,131.,0.1359223301,131.,0.5533980583,131.,0.5533980583,131.,0.4757281553,131.,0.0097087379,131.,0.0970873786,131.,0.7961165049,131.,0.5242718447,131.,0.
132.,0.4466019417,132.,0.0873786408,132.,0.2233009709,132.,0.0679611650,132.,0.1553398058,132.,0.5533980583,132.,0.5533980583,132.,0.4757281553,132.,0.0097087379,132.,0.0970873786,132.,0.7961165049,132.,0.5242718447,132.,0.
