MCS,TotalCells,NonCycling,CycleG1,CycleS,CycleG2,CycleM
963,242,175,28,14,23,2
964,242,176,30,14,22,0
965,242,177,30,13,22,0
966,242,178,30,11,23,0
967,243,177,31,12,22,1
968,243,178,31,12,22,0
969,243,177,32,12,22,0
970,243,176,33,12,22,0
971,243,173,34,12,24,0
972,243,173,35,11,24,0
973,243,173,35,11,24,0
974,243,173,32,14,24,0
975,243,171,32,15,25,0
976,243,171,32,15,25,0
977,243,170,32,16,25,0
978,243,173,31,15,24,0
979,243,174,32,14,23,0
980,243,175,32,13,23,0
981,244,174,33,14,22,1
982,244,173,35,14,22,0
983,244,174,35,13,22,0
984,244,175,34,12,23,0
985,244,174,33,13,24,0
986,244,173,32,14,25,0
987,244,173,32,13,26,0
988,244,174,32,13,25,0
989,244,174,31,14,25,0
990,244,174,31,14,25,0
991,244,172,32,14,26,0
992,244,175,29,14,26,0
993,244,177,27,14,26,0
994,244,177,27,14,26,0
995,245,179,27,12,26,1
996,245,180,28,13,24,0
997,245,180,27,13,25,0
998,245,177,27,14,27,0
999,245,176,27,15,27,0
1000,246,176,29,14,26,1
1001,246,179,28,14,25,0
1002,247,179,26,16,25,1
1003,247,181,26,15,25,0
1004,247,179,26,15,27,0
1005,247,180,26,14,27,0
1006,247,180,26,14,27,0
1007,247,179,26,15,27,0
1008,247,178,28,14,27,0
1009,248,181,29,11,26,1
1010,249,178,32,11,27,1
1011,250,177,33,9,30,1
1012,250,178,32,9,31,0
1013,250,177,30,11,32,0
1014,250,177,31,10,32,0
1015,250,179,31,9,31,0
1016,251,177,33,9,31,1
1017,251,177,33,11,30,0
1018,252,174,34,12,31,1
1019,252,175,34,12,31,0
1020,253,175,35,12,30,1
1021,253,179,34,11,29,0
1022,253,177,35,11,30,0
1023,253,176,36,11,30,0
1024,253,176,36,10,31,0
1025,253,175,36,11,31,0
1026,254,177,35,11,30,1
1027,254,177,36,12,29,0
1028,255,180,35,13,26,1
1029,255,182,36,12,25,0
1030,256,180,37,13,25,1
1031,257,182,35,15,24,1
1032,259,184,35,15,23,2
1033,259,187,31,18,23,0
1034,260,187,32,18,22,1
1035,260,191,31,16,22,0
1036,261,190,33,15,22,1
1037,261,190,30,17,24,0
1038,262,188,32,17,24,1
1039,262,189,32,17,24,0
1040,263,190,32,16,24,1
1041,264,192,33,15,23,1
1042,264,193,33,15,23,0
1043,265,189,38,15,22,1
1044,265,190,38,15,22,0
1045,265,190,38,15,22,0
1046,265,188,38,16,23,0
1047,265,188,38,15,24,0
1048,265,188,38,15,24,0
1049,265,188,38,15,24,0
1050,266,191,36,15,23,1
1051,267,193,36,13,24,1
1052,267,194,37,12,24,0
1053,267,193,37,13,24,0
1054,267,194,39,10,24,0
1055,267,194,39,10,24,0
1056,267,195,36,12,24,0
1057,268,194,35,14,24,1
1058,269,197,34,12,25,1
1059,269,198,33,13,25,0
1060,269,201,33,11,24,0
1061,270,201,34,11,23,1
1062,270,201,33,12,24,0
1063,270,199,35,12,24,0
1064,270,197,36,12,25,0
1065,270,198,37,11,24,0
1066,270,196,37,12,25,0
1067,270,196,37,11,26,0
1068,271,196,38,10,26,1
1069,271,198,38,10,25,0
1070,271,197,39,10,25,0
1071,272,197,39,11,24,1
1072,272,198,38,10,26,0
1073,272,195,40,12,25,0
1074,272,195,40,12,25,0
1075,272,193,41,13,25,0
1076,272,194,39,15,24,0
1077,272,194,36,17,25,0
1078,272,192,36,18,26,0
1079,272,192,38,18,24,0
1080,273,190,40,18,24,1
1081,273,193,38,19,23,0
1082,273,193,39,17,24,0
1083,274,195,39,16,23,1
1084,275,198,39,15,22,1
1085,276,199,39,14,23,1
1086,277,202,36,15,23,1
1087,277,202,37,14,24,0
1088,277,203,36,13,25,0
1089,279,203,35,13,26,2
1090,279,202,35,14,28,0
1091,279,197,40,14,28,0
1092,279,196,40,15,28,0
1093,279,196,41,15,27,0
1094,280,198,39,16,26,1
1095,280,200,39,16,25,0
1096,280,199,40,16,25,0
1097,280,201,39,16,24,0
1098,281,203,38,15,24,1
1099,281,203,38,16,24,0
1100,282,200,40,17,24,1
1101,282,202,38,18,24,0
1102,282,203,39,16,24,0
1103,282,203,40,16,23,0
1104,283,204,41,14,23,1
1105,285,205,42,13,23,2
1106,285,206,43,13,23,0
1107,286,205,44,14,22,1
1108,286,207,43,12,24,0
1109,286,205,43,12,26,0
1110,286,207,43,8,28,0
1111,286,207,43,8,28,0
1112,286,208,43,8,27,0
1113,286,208,43,8,27,0
1114,286,208,42,8,28,0
1115,286,208,42,8,28,0
1116,286,209,41,8,28,0
1117,286,206,42,8,30,0
1118,287,203,42,9,32,1
1119,287,203,41,11,32,0
1120,287,200,42,13,32,0
1121,287,199,42,13,33,0
1122,287,197,42,15,33,0
1123,287,197,43,14,33,0
1124,288,195,44,14,34,1
1125,288,195,45,13,35,0
1126,288,196,45,13,34,0
1127,288,195,46,13,34,0
1128,288,195,45,14,34,0
1129,288,195,45,15,33,0
1130,288,197,43,16,32,0
1131,288,199,44,16,29,0
1132,288,198,43,17,30,0
1133,288,197,44,16,31,0
1134,288,198,44,17,29,0
1135,289,196,45,17,30,1
1136,290,197,45,17,30,1
1137,290,196,46,17,31,0
1138,290,199,45,17,29,0
1139,291,199,46,17,28,1
1140,291,197,49,17,28,0
1141,291,198,49,17,27,0
1142,291,203,46,16,26,0
1143,291,203,45,16,27,0
1144,293,200,45,17,29,2
1145,293,200,48,16,29,0
1146,294,201,48,16,28,1
1147,294,198,51,16,29,0
1148,295,197,52,16,29,1
1149,295,197,53,16,29,0
1150,297,196,50,19,30,2
1151,297,199,50,18,30,0
1152,298,199,48,21,29,1
1153,298,200,49,20,29,0
1154,299,197,50,21,30,1
1155,299,202,50,20,27,0
1156,300,202,49,21,27,1
1157,300,203,49,21,27,0
1158,300,203,50,20,27,0
1159,301,204,49,20,27,1
1160,301,207,50,18,26,0
1161,301,206,50,18,27,0
1162,302,207,49,19,26,1
1163,303,208,49,18,27,1
1164,303,208,50,18,27,0
1165,303,212,49,17,25,0
1166,303,211,49,18,25,0
1167,303,209,49,19,26,0
1168,304,207,52,19,25,1
1169,304,207,54,18,25,0
1170,304,207,52,19,26,0
1171,304,207,50,21,26,0
1172,304,208,49,22,25,0
1173,305,208,45,25,26,1
1174,306,209,45,25,26,1
1175,306,208,47,25,26,0
1176,306,207,47,24,28,0
1177,306,209,48,22,27,0
1178,306,210,47,22,27,0
1179,306,210,48,22,26,0
1180,306,211,48,20,27,0
1181,306,210,48,20,28,0
1182,307,208,47,23,28,1
1183,307,207,47,23,30,0
1184,307,207,48,22,30,0
1185,308,204,51,22,30,1
1186,309,206,52,22,28,1
1187,310,209,52,22,26,1
1188,310,211,52,20,27,0
1189,311,211,52,20,27,1
1190,311,213,52,20,26,0
1191,312,217,52,17,25,1
1192,312,215,52,19,26,0
1193,312,216,51,19,26,0
1194,314,216,51,18,27,2
1195,315,219,51,17,27,1
1196,317,221,52,16,26,2
1197,317,224,51,16,26,0
1198,317,220,51,17,29,0
1199,317,222,49,18,28,0
1200,317,223,48,18,28,0
1201,317,225,46,19,27,0
1202,317,223,48,18,28,0
1203,317,221,49,19,28,0
1204,317,221,49,18,29,0
1205,318,222,48,18,29,1
1206,318,225,48,16,29,0
1207,318,224,49,16,29,0
1208,318,224,50,15,29,0
1209,318,224,50,16,28,0
1210,319,222,51,17,28,1
1211,319,223,51,17,28,0
1212,320,224,51,16,28,1
1213,320,225,52,15,28,0
1214,320,224,54,14,28,0
1215,320,227,53,15,25,0
1216,320,227,51,17,25,0
1217,320,227,51,17,25,0
1218,320,228,49,18,25,0
1219,320,229,49,17,25,0
1220,320,230,47,19,24,0
1221,320,229,48,19,24,0
1222,320,230,48,18,24,0
1223,322,229,51,16,24,2
1224,322,231,51,16,24,0
1225,322,230,52,14,26,0
1226,322,233,52,11,26,0
1227,322,234,51,12,25,0
1228,322,234,51,12,25,0
1229,322,233,52,12,25,0
1230,322,235,50,14,23,0
1231,322,235,52,11,24,0
1232,323,236,53,10,23,1
1233,323,237,52,11,23,0
1234,325,236,53,11,23,2
1235,328,236,52,12,25,3
1236,328,237,52,13,26,0
1237,329,237,53,12,26,1
1238,329,235,54,12,28,0
1239,329,234,54,12,29,0
1240,329,233,56,12,28,0
1241,329,230,57,13,29,0
1242,329,231,56,13,29,0
1243,329,228,57,13,31,0
1244,329,231,57,11,30,0
1245,329,234,54,11,30,0
1246,329,232,55,11,31,0
1247,330,233,55,11,30,1
1248,331,233,55,12,30,1
1249,331,233,54,12,32,0
1250,331,233,54,13,31,0
1251,333,234,52,14,31,2
1252,334,234,54,13,32,1
1253,335,239,53,12,30,1
1254,335,238,53,14,30,0
1255,335,237,54,14,30,0
1256,335,236,54,15,30,0
1257,336,237,52,17,29,1
1258,336,236,54,16,30,0
1259,336,236,54,16,30,0
1260,336,237,55,14,30,0
1261,336,236,56,14,30,0
1262,336,234,57,13,32,0
1263,336,235,57,12,32,0
1264,337,236,56,12,32,1
1265,337,238,55,13,31,0
1266,337,236,56,13,32,0
1267,337,231,61,14,31,0
1268,338,232,60,14,31,1
1269,338,232,60,14,32,0
1270,339,232,58,15,33,1
1271,339,234,56,16,33,0
1272,340,234,53,18,34,1
1273,340,235,52,18,35,0
1274,340,235,53,17,35,0
1275,341,233,54,17,36,1
1276,342,233,54,19,35,1
1277,342,235,54,19,34,0
1278,342,236,53,19,34,0
1279,342,236,54,18,34,0
1280,343,237,53,18,34,1
1281,343,240,49,20,34,0
1282,343,238,50,20,35,0
1283,344,238,50,20,35,1
1284,344,242,49,18,35,0
1285,344,246,48,17,33,0
1286,344,246,46,19,33,0
1287,344,246,45,18,35,0
1288,344,245,45,19,35,0
1289,344,247,45,18,34,0
1290,344,246,44,20,34,0
1291,345,246,47,18,33,1
1292,345,247,46,19,33,0
1293,348,248,46,18,33,3
1294,348,252,46,18,32,0
1295,348,253,45,18,32,0
1296,348,254,45,17,32,0
1297,348,256,44,17,31,0
1298,348,257,44,17,30,0
1299,348,257,42,19,30,0
1300,348,257,43,19,29,0
1301,349,259,42,19,28,1
1302,349,258,43,20,28,0
1303,349,256,44,19,30,0
1304,350,257,44,18,30,1
1305,350,256,45,19,30,0
1306,350,256,48,16,30,0
1307,350,257,47,15,31,0
1308,350,258,47,15,30,0
1309,351,257,46,17,30,1
1310,351,256,47,18,30,0
1311,351,253,48,18,32,0
1312,351,253,50,17,31,0
1313,351,251,50,17,33,0
1314,351,252,50,16,33,0
1315,351,249,52,16,34,0
1316,354,248,54,15,34,3
1317,354,252,55,13,34,0
1318,354,253,55,12,34,0
1319,354,253,53,12,36,0
1320,355,252,52,14,36,1
1321,355,253,52,15,35,0
1322,356,250,55,15,35,1
1323,357,250,54,15,37,1
1324,357,253,53,16,35,0
1325,357,255,51,16,35,0
1326,358,254,51,16,36,1
1327,358,256,51,15,36,0
1328,358,258,51,14,35,0
1329,358,258,51,14,35,0
1330,359,260,51,15,32,1
1331,360,262,49,16,32,1
1332,360,264,49,16,31,0
1333,360,264,48,17,31,0
1334,361,267,47,16,30,1
1335,361,269,46,16,30,0
1336,365,272,46,13,30,4
1337,365,278,47,12,28,0
1338,365,275,48,14,28,0
1339,365,277,47,13,28,0
1340,366,276,48,13,28,1
1341,366,274,50,13,29,0
1342,367,275,50,13,28,1
1343,367,276,51,13,27,0
1344,368,279,51,12,25,1
1345,370,282,48,14,24,2
1346,373,282,48,15,25,3
1347,374,283,49,17,24,1
1348,374,282,50,18,24,0
1349,374,282,48,20,24,0
1350,374,281,49,20,24,0
1351,375,281,50,19,24,1
1352,375,284,51,17,23,0
1353,376,283,51,18,23,1
1354,376,284,51,18,23,0
1355,376,283,52,18,23,0
1356,376,284,51,17,24,0
1357,376,284,50,18,24,0
1358,377,284,51,17,24,1
1359,378,282,53,18,24,1
1360,378,283,54,17,24,0
1361,378,285,53,17,23,0
1362,378,283,54,17,24,0
1363,379,280,55,16,27,1
1364,379,283,53,16,27,0
1365,379,281,55,16,27,0
1366,380,283,53,15,28,1
1367,380,282,54,16,28,0
1368,380,281,55,15,29,0
1369,381,279,55,15,31,1
1370,381,280,54,16,31,0
1371,381,281,56,15,29,0
1372,382,282,52,17,30,1
1373,382,283,54,16,29,0
1374,383,282,52,17,31,1
1375,384,282,53,17,31,1
1376,384,285,54,16,29,0
1377,384,285,55,13,31,0
1378,384,284,54,16,30,0
1379,386,284,54,17,29,2
1380,386,286,55,16,29,0
1381,387,282,55,17,32,1
1382,387,284,57,15,31,0
1383,387,283,57,16,31,0
1384,387,281,55,18,33,0
1385,387,280,56,18,33,0
1386,388,278,56,18,35,1
1387,388,279,55,19,35,0
1388,388,280,52,21,35,0
1389,389,279,53,22,34,1
1390,390,279,54,22,34,1
1391,392,283,54,20,33,2
1392,392,284,55,20,33,0
1393,393,284,58,17,33,1
1394,394,283,57,17,36,1
1395,395,283,58,17,36,1
1396,397,285,58,17,35,2
1397,397,287,58,17,35,0
1398,397,286,57,19,35,0
1399,397,287,58,17,35,0
1400,397,286,59,17,35,0
1401,398,286,57,19,35,1
1402,398,288,55,20,35,0
1403,398,288,54,21,35,0
1404,398,287,54,20,37,0
1405,400,288,54,20,36,2
1406,400,288,54,23,35,0
1407,400,286,55,24,35,0
1408,400,286,55,24,35,0
1409,400,288,53,25,34,0
1410,400,286,55,24,35,0
1411,400,285,55,25,35,0
1412,400,287,56,23,34,0
1413,400,288,54,24,34,0
1414,400,286,56,25,33,0
1415,400,288,55,25,32,0
1416,401,287,57,25,31,1
1417,402,286,58,26,31,1
1418,402,288,53,30,31,0
1419,403,291,50,31,30,1
1420,403,290,50,30,33,0
1421,403,291,51,29,32,0
1422,403,292,51,29,31,0
1423,404,293,49,30,31,1
1424,404,294,49,28,33,0
1425,404,296,50,27,31,0
1426,406,296,49,27,32,2
1427,406,301,48,26,31,0
1428,406,302,47,26,31,0
1429,407,302,46,26,32,1
1430,407,301,48,25,33,0
1431,407,301,49,25,32,0
1432,407,304,49,24,30,0
1433,408,303,49,25,30,1
1434,408,304,49,26,29,0
1435,408,303,50,27,28,0
1436,408,304,48,28,28,0
1437,408,305,47,28,28,0
1438,408,305,45,28,30,0
1439,410,310,46,25,27,2
1440,412,313,47,24,26,2
1441,412,317,46,22,27,0
1442,413,317,47,20,28,1
1443,413,317,45,20,31,0
1444,413,319,43,20,31,0
1445,413,319,42,20,32,0
1446,414,317,42,18,36,1
1447,414,318,40,20,36,0
1448,414,319,41,18,36,0
1449,414,318,42,18,36,0
1450,414,318,42,17,37,0
1451,414,317,43,16,38,0
1452,414,318,44,16,36,0
1453,415,318,44,16,36,1
1454,415,320,42,17,36,0
1455,416,319,41,16,39,1
1456,416,322,40,15,39,0
1457,416,318,43,15,40,0
1458,416,320,42,15,39,0
1459,416,320,41,17,38,0
1460,416,318,39,20,39,0
1461,417,317,39,19,41,1
1462,419,321,38,18,40,2
1463,419,323,38,19,39,0
1464,419,319,41,19,40,0
1465,419,321,40,18,40,0
1466,419,322,40,17,40,0
1467,419,321,39,18,41,0
1468,419,321,40,18,40,0
1469,419,320,41,18,40,0
1470,419,318,42,19,40,0
1471,419,322,42,17,38,0
1472,419,323,40,18,38,0
1473,419,327,39,17,36,0
1474,419,327,40,17,35,0
1475,420,327,40,17,35,1
1476,420,326,41,18,35,0
1477,421,325,43,16,36,1
1478,422,326,42,17,36,1
1479,422,326,43,17,36,0
1480,422,325,43,17,37,0
1481,422,324,42,19,37,0
1482,423,325,39,22,36,1
1483,423,325,39,22,37,0
1484,423,328,38,20,37,0
1485,423,328,36,21,38,0
1486,423,330,37,18,38,0
1487,423,330,38,19,36,0
1488,423,334,37,17,35,0
1489,424,334,39,16,34,1
1490,424,334,40,17,33,0
1491,424,331,42,16,35,0
1492,424,328,43,15,38,0
1493,427,328,43,14,39,3
1494,427,331,42,16,38,0
1495,427,333,42,15,37,0
1496,427,333,42,15,37,0
1497,427,332,44,14,37,0
1498,429,337,41,16,33,2
1499,429,335,41,17,36,0
1500,430,334,42,17,36,1
1501,430,335,41,18,36,0
1502,431,334,40,19,37,1
1503,431,335,39,20,37,0
1504,431,337,39,19,36,0
1505,432,338,41,16,36,1
1506,432,341,43,15,33,0
1507,432,341,44,12,35,0
1508,432,341,44,12,35,0
1509,433,341,45,11,35,1
1510,433,342,45,11,35,0
1511,433,339,45,12,37,0
1512,433,339,45,12,37,0
1513,433,337,46,11,39,0
1514,434,339,46,10,38,1
1515,435,342,46,9,37,1
1516,435,343,47,9,36,0
1517,436,339,47,10,39,1
1518,436,339,45,12,40,0
1519,438,335,48,12,41,2
1520,438,336,48,12,42,0
1521,438,335,47,13,43,0
1522,439,339,48,10,41,1
1523,439,342,46,10,41,0
1524,439,340,47,10,42,0
1525,439,340,47,11,41,0
1526,439,340,47,11,41,0
1527,440,335,50,11,43,1
1528,440,337,50,11,42,0
1529,441,336,49,12,43,1
1530,441,336,50,11,44,0
1531,441,334,50,12,45,0
1532,442,336,50,11,44,1
1533,442,336,49,13,44,0
1534,442,333,51,13,45,0
1535,442,330,52,14,46,0
1536,442,328,54,14,46,0
1537,444,329,58,11,44,2
1538,445,330,60,10,44,1
1539,445,332,58,12,43,0
1540,446,329,61,11,44,1
1541,446,327,64,10,45,0
1542,446,326,63,11,46,0
1543,446,325,61,13,47,0
1544,447,326,61,14,45,1
1545,447,325,63,14,45,0
1546,448,326,62,14,45,1
1547,449,328,62,13,45,1
1548,449,332,62,11,44,0
1549,449,331,62,12,44,0
1550,449,330,60,14,45,0
1551,450,329,59,17,44,1
1552,450,327,58,20,45,0
1553,450,327,58,19,46,0
1554,450,330,58,17,45,0
1555,451,334,57,17,42,1
1556,452,336,57,18,40,1
1557,453,335,57,19,41,1
1558,454,335,55,21,42,1
1559,456,338,53,22,41,2
1560,457,340,52,23,41,1
1561,458,338,52,26,41,1
1562,458,340,52,26,40,0
1563,459,340,53,25,40,1
1564,460,341,54,25,39,1
1565,460,344,58,20,38,0
1566,460,346,58,19,37,0
1567,460,347,55,19,39,0
1568,460,350,57,15,38,0
1569,460,348,58,16,38,0
1570,461,343,58,19,40,1
1571,461,339,61,20,41,0
1572,461,338,61,21,41,0
1573,461,339,61,22,39,0
1574,462,337,62,23,39,1
1575,463,336,62,25,39,1
1576,463,339,60,24,40,0
1577,463,339,60,23,41,0
1578,463,338,60,24,41,0
1579,464,340,60,22,41,1
1580,464,342,63,19,40,0
1581,465,340,66,19,39,1
1582,465,340,66,19,40,0
1583,465,344,65,17,39,0
1584,466,343,66,17,39,1
1585,466,347,66,17,36,0
1586,466,347,62,20,37,0
1587,466,350,61,19,36,0
1588,467,349,61,19,37,1
1589,468,349,61,17,40,1
1590,469,348,61,18,41,1
1591,470,350,61,17,41,1
1592,470,351,61,17,41,0
1593,471,351,62,16,41,1
1594,472,352,59,19,41,1
1595,473,355,57,19,41,1
1596,473,361,57,16,39,0
1597,475,361,60,16,36,2
1598,475,361,63,16,35,0
1599,477,361,63,16,35,2
1600,478,361,63,17,36,1
1601,479,361,63,18,36,1
1602,479,364,62,17,36,0
1603,479,363,62,17,37,0
1604,482,364,61,18,36,3
1605,482,367,59,20,36,0
1606,483,370,57,20,35,1
1607,483,371,59,19,34,0
1608,484,372,62,15,34,1
1609,485,373,61,16,34,1
1610,485,372,56,20,37,0
1611,486,373,56,21,35,1
1612,486,376,55,19,36,0
1613,486,376,56,18,36,0
1614,486,374,56,21,35,0
1615,486,376,55,21,34,0
1616,487,370,56,22,38,1
1617,488,367,57,25,38,1
1618,489,368,56,24,40,1
1619,489,373,54,25,37,0
1620,490,371,56,25,37,1
1621,490,373,54,25,38,0
1622,490,375,54,24,37,0
1623,491,374,52,27,37,1
1624,491,374,52,27,38,0
1625,492,372,52,28,39,1
1626,493,375,50,29,38,1
1627,494,374,52,29,38,1
1628,494,377,53,27,37,0
1629,494,376,54,27,37,0
1630,494,378,52,28,36,0
1631,495,381,53,25,35,1
1632,495,382,55,23,35,0
1633,495,379,57,23,36,0
1634,495,379,58,22,36,0
1635,495,378,59,23,35,0
1636,497,380,59,22,34,2
1637,497,380,58,25,34,0
1638,497,379,59,23,36,0
1639,497,379,58,25,35,0
1640,497,378,61,22,36,0
1641,497,379,61,21,36,0
1642,497,379,60,21,37,0
1643,498,379,60,20,38,1
1644,499,381,59,21,37,1
1645,500,382,60,20,37,1
1646,500,379,63,20,38,0
1647,500,376,65,20,39,0
1648,500,372,64,21,43,0
1649,501,374,65,18,43,1
1650,501,377,66,17,41,0
1651,501,374,67,17,43,0
1652,501,376,67,17,41,0
1653,501,375,67,18,41,0
1654,501,376,66,18,41,0
1655,501,373,69,18,41,0
1656,501,372,68,18,43,0
1657,501,373,67,19,42,0
1658,501,371,66,22,42,0
1659,502,369,66,23,43,1
1660,502,372,65,24,41,0
1661,502,372,62,27,41,0
1662,503,372,63,26,41,1
1663,504,375,64,25,39,1
1664,504,378,64,25,37,0
1665,504,377,67,22,38,0
1666,507,375,68,22,39,3
1667,507,379,67,22,39,0
1668,507,380,66,20,41,0
1669,507,381,65,20,41,0
1670,507,383,65,19,40,0
1671,508,387,64,16,40,1
1672,508,387,63,16,42,0
1673,509,386,62,17,43,1
1674,509,384,60,19,46,0
1675,510,383,60,20,46,1
1676,511,381,63,19,47,1
1677,511,381,63,19,48,0
1678,511,381,62,20,48,0
1679,511,380,61,23,47,0
1680,512,379,60,23,49,1
1681,512,380,61,23,48,0
1682,512,380,60,25,46,1
1683,512,379,60,26,47,0
1684,512,382,60,23,47,0
1685,514,379,59,24,50,2
1686,515,378,61,23,52,1
1687,515,379,60,24,52,0
1688,515,379,60,23,53,0
1689,517,382,60,23,50,2
1690,517,386,60,23,48,0
1691,518,384,60,26,47,1
1692,518,388,59,25,46,0
1693,518,390,57,27,44,0
1694,518,387,55,31,45,0
1695,518,391,54,30,43,0
1696,518,389,56,29,44,0
1697,518,388,58,29,43,0
1698,518,391,59,27,41,0
1699,521,395,57,25,41,3
1700,522,397,56,27,41,1
1701,523,398,57,27,40,1
1702,523,398,57,29,39,0
1703,523,397,57,29,40,0
1704,525,393,59,28,43,2
1705,526,392,61,28,44,1
1706,526,393,60,29,44,0
1707,527,392,62,28,44,1
1708,527,394,61,28,44,0
1709,527,395,60,28,44,0
1710,528,395,60,28,44,1
1711,528,395,60,28,45,0
1712,528,395,57,31,45,0
1713,529,397,54,30,47,1
1714,530,398,57,27,47,1
1715,530,399,62,24,45,0
1716,530,399,61,23,47,0
1717,530,397,63,23,47,0
1718,531,398,63,22,47,1
1719,531,398,62,25,46,0
1720,531,398,62,24,47,0
1721,532,397,63,22,49,1
1722,532,397,63,23,49,0
1723,532,399,63,23,47,0
1724,532,402,63,21,46,0
1725,532,403,63,20,46,0
1726,533,405,64,19,44,1
1727,533,403,68,18,44,0
1728,535,401,66,20,46,2
1729,535,402,67,19,47,0
1730,535,403,67,18,47,0
1731,536,401,68,18,48,1
1732,536,400,68,20,48,0
1733,536,399,67,20,50,0
1734,536,398,67,21,50,0
1735,536,399,65,23,49,0
1736,536,400,64,23,49,0
1737,536,401,63,23,49,0
1738,537,403,62,24,47,1
1739,538,405,60,25,47,1
1740,538,407,59,25,47,0
1741,538,406,58,26,48,0
1742,538,406,58,26,48,0
1743,539,408,55,27,48,1
1744,539,413,56,24,46,0
1745,540,410,58,24,47,1
1746,542,410,60,23,47,2
1747,542,409,61,23,49,0
1748,542,409,62,23,48,0
1749,543,407,61,23,51,1
1750,543,405,62,25,51,0
1751,544,405,62,26,50,1
1752,544,406,62,27,49,0
1753,546,408,61,27,47,3
1754,548,409,61,27,49,2
1755,549,411,61,27,49,1
1756,549,416,62,24,47,0
1757,551,416,61,25,47,2
1758,550,416,61,26,47,0
1759,551,416,62,26,46,1
1760,551,420,61,24,46,0
1761,552,421,63,21,46,1
1762,554,420,66,20,46,2
1763,555,418,66,22,48,1
1764,555,418,64,23,50,0
1765,556,418,63,25,49,1
1766,556,420,62,25,49,0
1767,556,417,63,27,49,0
1768,556,416,65,25,50,0
1769,557,419,64,23,50,1
1770,559,420,64,23,50,2
1771,559,420,64,25,50,0
1772,559,421,66,24,48,0
1773,559,423,66,24,46,0
1774,559,425,65,23,46,0
1775,560,424,68,21,46,1
1776,560,421,68,22,49,0
1777,560,423,68,22,47,0
1778,561,425,68,21,46,1
1779,562,428,66,22,45,1
1780,564,431,66,19,46,2
1781,564,431,69,18,46,0
1782,564,431,72,16,45,0
1783,564,433,69,18,44,0
1784,565,439,69,14,42,1
1785,567,440,67,16,42,2
1786,568,441,67,16,43,1
1787,571,443,67,14,44,3
1788,573,444,66,17,44,2
1789,574,446,65,18,44,1
1790,575,447,65,18,44,1
1791,575,446,65,19,45,0
1792,577,445,67,19,44,2
1793,577,446,67,19,45,0
1794,577,445,67,20,45,0
1795,578,446,66,21,44,1
1796,579,447,65,22,44,1
1797,579,449,65,22,43,0
1798,581,448,61,27,43,2
1799,582,449,61,26,45,1
1800,583,445,61,30,45,2
1801,583,449,60,30,44,0
1802,583,449,62,28,44,0
1803,583,449,63,27,44,0
1804,584,449,65,25,44,1
1805,584,451,64,25,44,0
1806,585,447,65,27,45,1
1807,585,446,67,26,46,0
1808,585,445,67,26,47,0
1809,585,444,66,27,48,0
1810,585,443,68,27,47,0
1811,585,444,66,27,48,0
1812,585,443,67,26,49,0
1813,585,440,68,25,52,0
1814,585,439,69,24,53,0
1815,585,436,68,27,54,0
1816,585,432,74,26,52,1
1817,587,434,73,26,52,2
1818,587,437,73,27,50,0
1819,588,436,75,29,47,1
1820,588,438,75,30,45,0
1821,590,436,77,30,45,2
1822,590,435,78,29,48,0
1823,591,436,76,29,49,1
1824,591,434,79,29,49,0
1825,592,434,79,29,49,1
1826,593,437,78,28,49,1
1827,593,438,78,30,47,0
1828,593,437,80,29,47,0
1829,594,436,80,28,49,1
1830,594,436,82,26,50,0
1831,594,436,83,27,48,0
1832,594,438,83,25,48,0
1833,594,438,84,25,47,0
1834,594,440,84,25,45,0
1835,594,439,85,24,46,0
1836,594,441,83,25,45,0
1837,595,439,86,24,45,1
1838,596,438,86,25,46,1
1839,596,437,84,27,48,0
1840,596,437,85,26,48,0
1841,596,435,85,27,49,0
1842,596,433,89,25,49,0
1843,596,435,88,24,49,0
1844,597,436,88,22,50,1
1845,597,435,90,22,50,0
1846,597,434,90,22,51,0
1847,597,435,91,22,49,0
1848,597,441,89,21,46,0
1849,598,441,91,18,47,1
1850,599,444,91,17,46,1
1851,600,443,89,20,46,2
1852,601,444,90,21,45,1
1853,602,448,90,20,43,1
1854,602,447,88,22,45,0
1855,603,447,86,24,45,1
1856,604,449,84,26,44,1
1857,604,452,83,24,45,0
1858,604,450,82,23,49,0
1859,604,451,85,21,47,0
1860,606,452,83,23,46,2
1861,606,454,81,25,46,0
1862,607,454,80,26,46,1
1863,607,457,82,23,45,0
1864,608,456,83,22,46,1
1865,608,459,83,20,46,0
1866,608,459,84,20,45,0
1867,608,460,84,20,44,0
1868,609,455,87,21,45,1
1869,609,459,87,19,44,0
1870,609,458,84,22,45,0
1871,611,456,83,23,47,2
1872,611,458,83,25,45,0
1873,612,454,84,27,46,1
1874,612,454,86,26,46,0
1875,613,457,86,24,45,1
1876,613,458,85,27,43,0
1877,614,461,84,27,41,1
1878,616,457,87,27,43,2
1879,618,458,87,27,44,2
1880,618,462,87,26,43,0
1881,621,458,89,26,45,3
1882,621,460,87,26,48,0
1883,621,459,89,25,48,0
1884,623,461,87,25,48,2
1885,624,464,87,25,46,2
1886,624,465,87,26,46,0
1887,624,465,90,24,45,0
1888,625,464,91,25,44,1
1889,627,468,90,23,44,2
1890,628,475,85,26,41,1
1891,628,479,84,24,41,0
1892,628,481,82,25,40,0
1893,628,483,81,26,38,0
1894,629,482,83,25,38,1
1895,630,485,82,24,38,1
