MCS,TotalCells,NonCycling,CycleG1,CycleS,CycleG2,CycleM
130,101,67,17,7,10,0
131,101,67,17,7,10,0
132,101,67,17,7,10,0
133,101,68,17,6,10,0
134,101,68,17,6,10,0
135,101,66,19,6,10,0
136,101,67,17,7,10,0
137,101,69,16,7,9,0
138,101,71,16,6,8,0
139,101,69,17,7,8,0
140,101,69,17,7,8,0
141,101,70,16,7,8,0
142,101,69,15,9,8,0
143,101,69,14,10,8,0
144,101,70,14,9,8,0
145,101,72,13,8,8,0
146,101,72,13,8,8,0
147,101,72,13,8,8,0
148,102,72,13,8,8,1
149,102,72,13,8,9,0
150,102,74,13,7,8,0
151,102,77,13,5,7,0
152,102,76,13,5,8,0
153,102,78,13,5,6,0
154,102,78,13,5,6,0
155,102,77,12,5,8,0
156,102,77,12,5,8,0
157,102,77,11,6,8,0
158,104,78,11,5,8,2
159,104,79,12,5,8,0
160,104,78,10,7,9,0
161,105,78,10,7,9,1
162,105,79,10,7,9,0
163,106,78,10,7,10,1
164,106,79,9,7,11,0
165,106,79,9,7,11,0
166,106,81,8,7,10,0
167,106,80,8,7,11,0
168,106,81,8,6,11,0
169,106,83,8,4,11,0
170,106,82,9,4,11,0
171,106,83,10,2,11,0
172,106,83,10,2,11,0
173,106,84,10,1,11,0
174,106,82,12,1,11,0
175,106,82,12,1,11,0
176,106,83,12,1,10,0
177,106,84,12,1,9,0
178,106,84,11,2,9,0
179,106,82,11,2,11,0
180,106,82,10,3,11,0
181,106,82,11,3,10,0
182,106,83,11,3,9,0
183,107,84,10,3,9,1
184,107,86,10,3,8,0
185,107,86,10,3,8,0
186,107,86,10,3,8,0
187,108,87,10,3,7,1
188,108,88,10,2,8,0
189,108,86,10,3,9,0
190,108,86,9,4,9,0
191,109,85,9,4,10,1
192,109,87,8,5,9,0
193,110,87,8,5,9,1
194,110,87,9,5,9,0
195,110,86,10,5,9,0
196,110,84,11,5,10,0
197,111,84,9,7,10,1
198,111,85,9,7,10,0
199,111,83,10,8,10,0
200,111,82,11,8,10,0
201,111,83,12,7,9,0
202,111,84,11,7,9,0
203,111,87,11,6,7,0
204,111,87,11,6,7,0
205,111,89,11,6,5,0
206,111,90,11,5,5,0
207,111,90,11,5,5,0
208,111,91,11,4,5,0
209,111,93,11,3,4,0
210,111,93,10,4,4,0
211,112,93,10,4,4,1
212,112,94,10,4,4,0
213,112,94,11,3,4,0
214,112,93,12,3,4,0
215,112,93,11,4,4,0
216,112,92,11,4,5,0
217,112,92,11,4,5,0
218,113,93,11,4,4,1
219,113,93,12,4,4,0
220,113,93,10,6,4,0
221,113,94,10,5,4,0
222,113,93,10,5,5,0
223,113,91,11,6,5,0
224,113,91,10,6,6,0
225,113,91,10,6,6,0
226,114,91,10,5,7,1
227,114,92,9,6,7,0
228,114,91,10,6,7,0
229,114,90,10,7,7,0
230,114,93,9,5,7,0
231,114,94,9,5,6,0
232,114,95,9,5,5,0
233,114,95,8,6,5,0
234,114,96,8,5,5,0
235,114,96,7,6,5,0
236,114,95,7,6,6,0
237,114,94,7,6,7,0
238,114,93,7,6,8,0
239,114,95,7,5,7,0
240,114,94,7,5,8,0
241,114,96,9,3,6,0
242,114,95,10,3,6,0
243,114,95,9,4,6,0
244,114,95,9,4,6,0
245,115,93,9,4,8,1
246,115,94,9,4,8,0
247,116,94,9,4,8,1
248,117,95,10,4,7,1
249,117,97,9,4,7,0
250,117,96,9,5,7,0
251,117,97,9,4,7,0
252,117,97,9,4,7,0
253,117,96,10,4,7,0
254,117,96,10,4,7,0
255,117,95,11,4,7,0
256,118,96,12,4,5,1
257,118,96,13,4,5,0
258,118,96,13,4,5,0
259,118,96,12,5,5,0
260,118,95,14,5,4,0
261,118,95,15,4,4,0
262,118,97,15,2,4,0
263,118,95,15,2,6,0
264,118,95,15,2,6,0
265,118,93,14,3,8,0
266,118,92,14,4,8,0
267,118,92,14,4,8,0
268,118,90,15,4,9,0
269,118,88,16,4,10,0
270,118,89,15,4,10,0
271,119,89,15,4,10,1
272,119,89,15,5,10,0
273,119,89,14,6,10,0
274,119,88,14,6,11,0
275,119,87,14,7,11,0
276,119,88,14,7,10,0
277,120,86,15,7,11,1
278,120,84,16,8,12,0
279,120,86,16,6,12,0
280,120,86,16,6,12,0
281,120,87,17,4,12,0
282,121,86,19,4,11,1
283,121,87,19,4,11,0
284,122,86,20,4,11,1
285,122,86,21,4,11,0
286,122,85,20,4,13,0
287,122,83,20,5,14,0
288,122,83,20,5,14,0
289,122,85,20,4,13,0
290,122,85,19,5,13,0
291,122,86,19,4,13,0
292,122,86,19,4,13,0
293,123,86,19,4,13,1
294,123,88,19,3,13,0
295,123,86,21,4,12,0
296,123,87,21,3,12,0
297,123,87,21,3,12,0
298,123,85,23,3,12,0
299,123,85,23,3,12,0
300,123,85,23,2,13,0
301,123,86,23,1,13,0
302,123,85,24,0,14,0
303,123,84,25,0,14,0
304,123,84,25,0,14,0
305,123,85,24,1,13,0
306,123,84,25,1,13,0
307,123,84,25,1,13,0
308,123,85,25,1,12,0
309,123,84,24,2,13,0
310,124,84,24,2,13,1
311,124,85,24,2,13,0
312,125,84,23,3,14,1
313,125,85,23,3,14,0
314,125,85,22,4,14,0
315,125,86,22,3,14,0
316,125,86,21,4,14,0
317,125,84,21,5,15,0
318,125,81,22,5,17,0
319,125,81,22,5,17,0
320,125,82,22,5,16,0
321,125,82,22,6,15,0
322,125,80,23,7,15,0
323,125,80,23,7,15,0
324,125,81,23,7,14,0
325,125,81,22,8,14,0
326,125,83,21,7,14,0
327,126,81,21,9,14,1
328,126,82,21,9,14,0
329,126,82,21,9,14,0
330,126,81,21,10,14,0
331,126,80,22,10,14,0
332,126,81,23,9,13,0
333,126,80,24,9,13,0
334,126,79,24,9,14,0
335,126,80,24,9,13,0
336,126,80,24,9,13,0
337,126,78,25,9,14,0
338,126,78,25,8,15,0
339,126,78,25,8,15,0
340,126,77,26,8,15,0
341,126,78,26,8,14,0
342,127,78,25,9,14,1
343,127,80,25,8,14,0
344,127,81,25,7,14,0
345,128,81,25,7,14,1
346,128,83,23,9,13,0
347,128,86,23,6,13,0
348,128,84,25,7,12,0
349,128,84,23,9,12,0
350,128,85,24,8,11,0
351,129,85,23,9,11,1
352,129,85,24,9,11,0
353,129,86,24,8,11,0
354,129,85,24,9,11,0
355,129,85,25,9,10,0
356,129,86,25,9,9,0
357,129,86,23,11,9,0
358,129,85,23,11,10,0
359,129,83,23,12,11,0
360,130,83,23,12,11,1
361,130,86,22,13,9,0
362,130,84,24,13,9,0
363,130,85,24,12,9,0
364,131,85,24,11,10,1
365,131,86,23,12,10,0
366,131,86,23,11,11,0
367,131,89,23,9,10,0
368,131,88,23,9,11,0
369,132,89,23,8,11,1
370,132,91,23,8,10,0
371,132,91,23,8,10,0
372,132,90,24,8,10,0
373,132,90,25,7,10,0
374,133,87,28,7,10,1
375,133,87,29,7,10,0
376,133,87,28,8,10,0
377,133,86,26,9,12,0
378,134,86,27,9,11,1
379,134,87,26,10,11,0
380,134,87,25,11,11,0
381,134,87,26,10,11,0
382,134,87,25,11,11,0
383,134,87,24,11,12,0
384,134,89,24,9,12,0
385,134,89,24,9,12,0
386,134,87,26,9,12,0
387,134,88,25,10,11,0
388,134,87,25,11,11,0
389,135,87,25,11,11,1
390,135,85,27,11,12,0
391,135,87,26,12,10,0
392,135,88,27,10,10,0
393,135,86,28,10,11,0
394,135,86,28,10,11,0
395,135,86,28,10,11,0
396,135,85,28,10,12,0
397,136,87,28,9,11,1
398,136,88,27,10,11,0
399,136,89,26,10,11,0
400,136,87,26,10,13,0
401,137,87,26,10,13,1
402,137,88,25,11,13,0
403,137,85,27,12,13,0
404,137,86,26,12,13,0
405,138,89,25,11,12,1
406,138,90,25,11,12,0
407,138,91,25,10,12,0
408,138,92,26,8,12,0
409,138,92,26,9,11,0
410,138,91,26,9,12,0
411,138,90,23,13,12,0
412,138,92,23,12,11,0
413,138,93,23,12,10,0
414,138,94,24,10,10,0
415,139,93,25,10,10,1
416,139,95,25,9,10,0
417,141,94,25,9,11,2
418,141,97,23,10,11,0
419,141,98,21,12,10,0
420,141,98,22,11,10,0
421,141,97,22,12,10,0
422,141,96,22,12,11,0
423,141,97,22,11,11,0
424,141,96,22,10,13,0
425,141,96,22,10,13,0
426,141,96,22,10,13,0
427,141,95,23,10,13,0
428,141,95,23,10,13,0
429,141,95,23,10,13,0
430,141,95,23,10,13,0
431,141,93,24,10,14,0
432,141,91,24,10,16,0
433,141,90,24,10,17,0
434,141,92,22,11,16,0
435,141,93,22,10,16,0
436,141,92,22,10,17,0
437,141,92,21,11,17,0
438,141,91,21,12,17,0
439,141,92,20,12,17,0
440,141,93,19,12,17,0
441,141,93,19,12,17,0
442,141,93,17,14,17,0
443,141,92,16,15,18,0
444,141,92,15,16,18,0
445,141,93,15,16,17,0
446,141,92,15,16,18,0
447,141,91,17,16,17,0
448,141,93,16,14,18,0
449,141,91,16,14,20,0
450,142,94,16,12,19,1
451,142,96,16,11,19,0
452,142,97,16,11,18,0
453,142,96,16,11,19,0
454,142,95,16,12,19,0
455,142,94,16,13,19,0
456,142,96,16,13,17,0
457,142,97,17,11,17,0
458,143,98,17,10,17,1
459,144,98,18,9,18,1
460,144,101,18,9,16,0
461,144,100,20,9,15,0
462,144,100,20,9,15,0
463,144,100,20,9,15,0
464,144,100,21,8,15,0
465,144,99,21,8,16,0
466,144,99,21,8,16,0
467,144,99,20,9,16,0
468,144,100,20,8,16,0
469,144,102,20,6,16,0
470,144,102,20,6,16,0
471,144,101,20,7,16,0
472,145,101,20,7,16,1
473,145,101,21,7,16,0
474,145,102,21,7,15,0
475,145,102,21,7,15,0
476,145,101,21,7,16,0
477,145,100,22,7,16,0
478,145,99,22,7,17,0
479,146,98,23,7,17,1
480,146,97,24,7,18,0
481,146,97,23,8,18,0
482,146,97,23,9,17,0
483,146,97,24,9,16,0
484,146,95,24,10,17,0
485,146,93,27,9,17,0
486,147,94,27,8,17,1
487,148,96,27,7,17,1
488,148,95,27,8,18,0
489,148,94,27,8,19,0
490,148,94,27,7,20,0
491,148,92,28,7,21,0
492,148,93,28,7,20,0
493,148,93,28,7,20,0
494,148,91,29,7,21,0
495,148,90,29,7,22,0
496,148,88,30,7,23,0
497,148,87,30,7,24,0
498,148,89,31,4,24,0
499,148,89,31,4,24,0
500,148,90,31,3,24,0
501,148,90,31,2,25,0
502,148,90,31,2,25,0
503,148,91,31,2,24,0
504,149,91,31,2,24,1
505,150,95,30,3,21,1
506,150,96,30,3,21,0
507,151,97,30,2,21,1
508,152,97,30,2,22,1
509,152,94,31,3,24,0
510,152,94,31,3,24,0
511,152,93,31,3,25,0
512,153,96,31,2,23,1
513,153,96,31,2,24,0
514,153,97,31,2,23,0
515,153,97,30,4,22,0
516,153,97,28,5,23,0
517,153,97,28,5,23,0
518,153,97,28,5,23,0
519,153,96,29,6,22,0
520,153,97,29,6,21,0
521,153,95,29,7,22,0
522,154,96,29,6,22,1
523,155,97,29,6,22,1
524,156,99,28,7,21,1
525,157,101,29,5,21,1
526,157,101,29,5,22,0
527,157,101,28,6,22,0
528,157,101,27,7,22,0
529,157,101,27,7,22,0
530,158,101,26,8,22,1
531,158,103,27,7,21,0
532,158,104,27,7,20,0
533,158,103,29,6,20,0
534,158,101,30,7,20,0
535,158,99,31,7,21,0
536,158,99,30,8,21,0
537,159,101,30,7,20,1
538,159,101,29,8,21,0
539,159,102,28,8,21,0
540,159,102,29,8,20,0
541,159,103,28,9,19,0
542,159,105,28,8,18,0
543,159,103,30,8,18,0
544,159,101,29,9,20,0
545,159,99,29,10,21,0
546,160,98,28,11,22,1
547,160,99,28,11,22,0
548,160,99,30,9,22,0
549,160,100,30,8,22,0
550,160,101,30,7,22,0
551,161,100,30,8,22,1
552,161,98,31,9,23,0
553,161,98,30,10,23,0
554,161,99,30,9,23,0
555,161,100,30,9,22,0
556,161,98,31,9,23,0
557,161,99,31,8,23,0
558,161,101,30,9,21,0
559,161,99,31,10,21,0
560,161,100,30,12,19,0
561,162,100,32,11,18,1
562,163,104,30,10,18,1
563,164,105,29,11,18,1
564,164,105,30,11,18,0
565,164,103,30,11,20,0
566,164,102,30,12,20,0
567,164,101,31,12,20,0
568,164,102,31,12,19,0
569,164,103,29,12,20,0
570,164,104,29,12,19,0
571,165,104,29,12,19,1
572,165,104,28,13,20,0
573,165,104,29,13,19,0
574,165,104,29,13,19,0
575,165,102,32,12,19,0
576,165,102,31,13,19,0
577,165,102,32,13,18,0
578,165,102,31,14,18,0
579,166,104,31,13,17,1
580,167,106,31,12,17,1
581,168,107,31,11,18,1
582,168,108,32,10,18,0
583,168,108,32,10,18,0
584,168,107,31,11,19,0
585,168,106,32,11,19,0
586,169,107,31,11,19,1
587,169,108,29,13,19,0
588,169,110,29,11,19,0
589,169,110,29,10,20,0
590,169,112,28,10,19,0
591,169,113,28,10,18,0
592,169,113,28,10,18,0
593,169,113,28,10,18,0
594,169,117,28,8,16,0
595,169,116,29,8,16,0
596,169,115,30,8,16,0
597,169,115,30,8,16,0
598,169,113,30,8,18,0
599,169,114,29,8,18,0
600,169,113,28,10,18,0
601,169,111,29,11,18,0
602,169,108,30,11,20,0
603,169,109,31,9,20,0
604,169,110,30,9,20,0
605,171,108,32,9,20,2
606,171,111,31,9,20,0
607,171,110,31,10,20,0
608,171,109,32,10,20,0
609,171,110,32,9,20,0
610,172,108,31,10,22,1
611,172,108,32,9,23,0
612,172,110,31,8,23,0
613,173,110,30,8,24,1
614,173,109,30,9,25,0
615,173,110,31,8,24,0
616,173,111,30,9,23,0
617,173,114,30,7,22,0
618,174,115,29,7,22,1
619,174,117,29,6,22,0
620,174,117,28,7,22,0
621,175,117,26,9,22,1
622,175,118,27,9,21,0
623,175,117,27,9,22,0
624,175,116,27,9,23,0
625,176,118,27,8,22,1
626,176,118,28,8,22,0
627,176,116,30,8,22,0
628,177,117,29,8,22,1
629,177,116,27,10,24,0
630,177,118,25,11,23,0
631,177,118,24,12,23,0
632,178,119,23,12,23,1
633,179,119,25,11,23,1
634,180,119,25,11,24,1
635,180,119,26,11,24,0
636,180,120,25,10,25,0
637,180,118,25,11,26,0
638,180,119,23,12,26,0
639,181,120,23,11,26,1
640,181,124,22,10,25,0
641,181,123,22,11,25,0
642,181,122,23,11,25,0
643,181,119,24,11,27,0
644,181,119,25,10,27,0
645,181,120,24,10,27,0
646,181,121,25,10,25,0
647,181,121,25,10,25,0
648,181,118,26,11,26,0
649,181,119,25,12,25,0
650,181,121,25,10,25,0
651,182,119,26,10,26,1
652,183,119,27,10,26,1
653,185,121,28,8,26,2
654,185,124,28,7,26,0
655,185,123,28,7,27,0
656,185,122,28,8,27,0
657,186,123,26,10,26,1
658,186,125,26,10,25,0
659,186,122,29,9,26,0
660,187,121,29,9,27,1
661,187,122,28,10,27,0
662,187,122,28,10,27,0
663,187,123,28,9,27,0
664,187,122,30,9,26,0
665,187,120,31,9,27,0
666,187,121,30,10,26,0
667,187,119,31,11,26,0
668,187,119,31,12,25,0
669,187,120,33,11,23,0
670,187,120,33,11,23,0
671,187,118,33,11,25,0
672,187,118,34,10,25,0
673,187,115,36,10,26,0
674,187,114,35,11,27,0
675,187,115,34,11,27,0
676,188,116,34,11,26,1
677,188,119,35,8,26,0
678,188,118,36,8,26,0
679,188,118,37,8,25,0
680,192,117,38,7,26,4
681,192,122,35,10,25,0
682,193,122,35,10,25,1
683,193,121,37,10,25,0
684,193,121,38,9,25,0
685,193,119,38,10,26,0
686,195,118,38,11,26,2
687,195,121,39,11,24,0
688,196,120,41,10,24,1
689,196,120,41,11,24,0
690,197,120,41,10,25,1
691,197,121,42,9,25,0
692,197,119,41,10,27,0
693,197,119,41,10,27,0
694,197,119,40,11,27,0
695,197,117,41,11,28,0
696,197,118,42,10,27,0
697,197,120,42,9,26,0
698,198,122,42,8,25,1
699,198,123,41,9,25,0
700,198,122,41,9,26,0
701,198,120,43,9,26,0
702,198,121,43,8,26,0
703,198,120,44,8,26,0
704,198,120,44,8,26,0
705,198,119,44,10,25,0
706,198,121,43,9,25,0
707,199,122,44,9,23,1
708,200,123,45,9,22,1
709,200,125,45,8,22,0
710,200,125,46,8,21,0
711,201,126,45,8,21,1
712,201,126,46,7,22,0
713,201,125,45,9,22,0
714,201,126,45,8,22,0
715,202,125,46,7,23,1
716,202,124,45,9,24,0
717,202,124,45,9,24,0
718,203,125,43,10,24,1
719,203,125,44,10,24,0
720,203,124,45,10,24,0
721,203,125,44,10,24,0
722,203,125,43,11,24,0
723,203,126,44,10,23,0
724,203,126,44,10,23,0
725,204,126,44,10,23,1
726,205,126,42,13,23,1
727,205,129,41,12,23,0
728,206,129,41,11,24,1
729,207,130,41,11,24,1
730,207,129,42,12,24,0
731,207,128,42,12,25,0
732,207,129,42,11,25,0
733,207,132,43,8,24,0
734,207,132,43,8,24,0
735,207,131,44,8,24,0
736,207,132,44,7,24,0
737,207,130,46,7,24,0
738,207,130,47,6,24,0
739,207,131,47,6,23,0
740,207,129,49,6,23,0
741,208,130,49,6,22,1
742,208,131,48,7,22,0
743,208,133,48,7,20,0
744,208,133,49,8,18,0
745,208,132,49,8,19,0
746,208,130,51,8,19,0
747,208,130,51,8,19,0
748,208,130,52,7,19,0
749,208,129,53,7,19,0
750,208,129,53,7,19,0
751,208,129,53,8,18,0
752,208,127,54,9,18,0
753,208,127,53,10,18,0
754,208,127,54,9,18,0
755,208,126,55,9,18,0
756,210,123,55,10,20,2
757,210,125,55,10,20,0
758,210,125,54,10,21,0
759,210,126,53,10,21,0
760,210,126,52,11,21,0
761,210,125,52,11,22,0
762,210,126,52,11,21,0
763,210,126,51,12,21,0
764,211,125,51,13,21,1
765,212,128,50,12,21,1
766,212,129,50,12,21,0
767,212,130,49,12,21,0
768,212,129,49,12,22,0
769,212,131,47,14,20,0
770,212,132,45,15,20,0
771,213,131,46,14,21,1
772,213,130,47,14,22,0
773,213,132,46,13,22,0
774,213,129,48,14,22,0
775,213,129,48,14,22,0
776,213,130,47,15,21,0
777,213,128,48,14,23,0
778,214,131,47,13,22,1
779,214,134,48,12,20,0
780,215,136,47,12,19,1
781,216,139,47,11,18,1
782,216,140,48,10,18,0
783,216,137,48,11,20,0
784,216,138,47,11,20,0
785,218,137,48,11,20,2
786,218,139,48,11,20,0
787,218,138,48,12,20,0
788,218,139,48,11,20,0
789,218,140,47,11,20,0
790,218,139,47,12,20,0
791,218,139,47,12,20,0
792,218,137,48,13,20,0
793,218,137,48,13,20,0
794,218,137,48,13,20,0
795,218,137,47,13,21,0
796,218,136,46,15,21,0
797,218,132,49,15,22,0
798,218,130,50,16,22,0
799,218,132,49,16,21,0
800,218,133,49,16,20,0
801,218,133,48,17,20,0
802,218,134,45,19,20,0
803,218,132,46,19,21,0
804,218,133,46,18,21,0
805,219,133,45,19,21,1
806,219,133,44,21,21,0
807,219,134,45,19,21,0
808,219,133,43,21,22,0
809,219,130,44,21,24,0
810,219,134,44,18,23,0
811,219,136,43,18,22,0
812,219,136,43,17,23,0
813,219,134,40,20,25,0
814,219,134,40,21,24,0
815,220,137,38,22,22,1
816,220,139,37,22,22,0
817,220,139,37,22,22,0
818,220,144,36,21,19,0
819,222,145,36,21,18,2
820,223,148,36,20,18,1
821,223,149,36,20,18,0
822,223,148,37,19,19,0
823,223,148,36,20,19,0
824,223,146,37,20,20,0
825,223,145,38,19,21,0
826,223,144,38,19,22,0
827,223,146,36,19,22,0
828,223,147,34,20,22,0
829,223,148,34,18,23,0
830,223,147,35,18,23,0
831,224,146,35,19,23,1
832,224,147,33,20,24,0
833,225,146,34,20,24,1
834,225,148,35,18,24,0
835,225,147,35,17,26,0
836,225,145,37,17,26,0
837,225,145,36,17,27,0
838,225,147,36,16,26,0
839,225,145,36,17,27,0
840,225,141,38,18,28,0
841,225,142,38,18,27,0
842,225,141,39,17,28,0
843,225,146,38,17,24,0
844,226,144,38,19,24,1
845,226,144,39,20,23,0
846,226,144,39,18,25,0
847,226,145,38,18,25,0
848,227,146,37,18,25,1
849,228,149,37,17,24,1
850,228,152,37,16,23,0
851,228,151,35,18,24,0
852,229,151,35,18,24,1
853,230,153,35,17,24,1
854,231,156,35,15,24,1
855,231,158,34,14,25,0
856,232,156,33,15,27,1
857,232,157,33,14,28,0
858,232,157,34,14,27,0
859,232,155,32,16,29,0
860,232,157,32,15,28,0
861,233,157,31,15,29,1
862,234,157,32,14,30,1
863,235,159,31,15,29,1
864,235,159,32,14,30,0
865,235,161,31,12,31,0
866,235,160,31,12,32,0
867,235,159,32,12,32,0
868,235,159,33,11,32,0
869,236,160,33,10,32,1
870,236,163,33,8,32,0
871,237,162,33,8,33,1
872,237,161,34,9,33,0
873,237,161,32,12,32,0
874,237,161,32,12,32,0
875,237,162,32,12,31,0
876,237,162,31,13,31,0
877,238,161,30,14,32,1
878,238,163,32,13,30,0
879,239,162,32,14,30,1
880,239,162,32,14,31,0
881,239,161,33,14,31,0
882,240,162,33,13,31,1
883,240,162,31,16,31,0
884,241,165,31,15,29,1
885,241,170,30,13,28,0
886,242,169,31,14,27,1
887,242,169,32,14,27,0
888,242,171,32,12,27,0
889,242,172,32,12,26,0
890,243,175,31,13,23,1
891,243,176,31,12,24,0
892,244,175,34,12,22,1
893,244,174,33,13,24,0
894,244,176,31,13,24,0
895,246,175,32,13,24,2
896,247,179,32,13,22,1
897,247,179,31,14,23,0
898,247,177,31,16,23,0
899,247,174,34,16,23,0
900,248,174,33,17,23,1
901,248,176,31,17,24,0
902,248,179,31,15,23,0
903,248,180,32,14,22,0
904,248,180,31,14,23,0
905,248,179,32,13,24,0
906,248,179,32,12,25,0
907,248,180,32,11,25,0
908,248,182,32,12,22,0
909,248,178,33,13,24,0
910,249,175,36,12,25,1
911,249,175,36,12,26,0
912,249,176,36,12,25,0
913,249,177,37,12,23,0
914,249,176,37,13,23,0
915,249,175,35,15,24,0
916,250,177,34,15,23,1
917,250,178,34,15,23,0
918,250,177,34,16,23,0
919,251,177,35,15,23,1
920,251,175,35,16,25,0
921,252,173,35,17,26,1
922,252,175,35,16,26,0
923,252,173,36,17,26,0
924,253,174,36,16,26,1
925,254,174,36,18,25,1
926,254,176,36,17,25,0
927,255,178,34,18,24,1
928,255,180,34,17,24,0
929,255,180,35,16,24,0
930,255,179,35,16,25,0
931,256,179,34,16,26,1
932,256,180,34,16,26,0
933,256,177,32,19,28,0
934,256,178,29,22,27,0
935,256,178,28,23,27,0
936,256,177,29,23,27,0
937,256,175,30,21,30,0
938,257,177,31,20,28,1
939,258,179,32,20,26,1
940,258,180,34,18,26,0
941,258,178,33,19,28,0
942,258,179,32,19,28,0
943,258,177,31,20,30,0
944,259,179,31,19,29,1
945,259,182,33,17,27,0
946,259,183,33,17,26,0
947,260,179,36,17,27,1
948,260,181,35,17,27,0
949,260,180,36,17,27,0
950,262,181,36,16,27,2
951,262,183,36,16,27,0
952,262,183,36,16,27,0
953,262,183,35,17,27,0
954,262,185,34,18,25,0
955,264,184,34,19,25,2
956,264,187,34,19,24,0
957,264,187,35,18,24,0
958,264,188,38,15,23,0
959,264,189,38,13,24,0
960,265,188,38,13,25,1
961,265,188,38,12,27,0
962,265,188,38,11,28,0
963,265,189,36,13,27,0
964,265,186,39,13,27,0
965,266,186,39,12,28,1
966,266,188,39,11,28,0
967,266,186,40,12,28,0
968,266,185,41,12,28,0
969,267,184,41,13,28,1
970,267,184,41,13,29,0
971,267,185,40,13,29,0
972,267,183,40,15,29,0
973,267,183,39,16,29,0
974,268,184,39,15,29,1
975,268,185,39,15,29,0
976,269,186,38,15,29,1
977,269,188,38,14,29,0
978,269,186,39,14,30,0
979,270,184,40,14,31,1
980,270,187,39,13,31,0
981,270,193,39,11,27,0
982,270,196,38,9,27,0
983,270,194,40,9,27,0
984,270,196,39,10,25,0
985,271,196,38,11,25,1
986,271,198,39,11,23,0
987,271,200,38,10,23,0
988,272,200,40,10,21,1
989,272,201,38,12,21,0
990,273,202,37,12,21,1
991,274,202,37,12,22,1
992,274,201,37,12,24,0
993,275,201,38,10,25,1
