MCS,TotalCells,NonCycling,CycleG1,CycleS,CycleG2,CycleM
471,150,106,19,2,22,1
472,150,106,19,3,22,0
473,150,106,19,3,22,0
474,150,108,19,3,20,0
475,150,108,18,4,20,0
476,150,104,21,4,21,0
477,150,102,22,4,22,0
478,151,103,22,4,21,1
479,152,104,22,4,21,1
480,152,105,22,4,21,0
481,153,106,22,4,20,1
482,153,110,22,3,18,0
483,154,110,21,4,18,1
484,156,110,22,3,19,2
485,156,110,24,2,20,0
486,156,111,24,1,20,0
487,156,109,26,1,20,0
488,156,108,29,1,18,0
489,156,109,27,2,18,0
490,156,110,27,2,17,0
491,156,109,27,2,18,0
492,156,110,28,1,17,0
493,158,109,28,2,17,2
494,158,111,28,2,17,0
495,159,111,27,2,18,1
496,159,112,28,2,17,0
497,159,112,28,2,17,0
498,159,110,29,2,18,0
499,159,111,28,2,18,0
500,159,111,28,3,17,0
501,159,111,30,2,16,0
502,160,111,29,2,17,1
503,161,110,31,2,17,1
504,161,111,31,2,17,0
505,161,111,31,2,17,0
506,161,109,32,2,18,0
507,161,107,34,3,17,0
508,161,104,36,3,18,0
509,161,105,36,2,18,0
510,161,108,35,2,16,0
511,161,109,35,2,15,0
512,161,107,35,2,17,0
513,161,108,34,2,17,0
514,161,109,32,3,17,0
515,162,106,34,4,17,1
516,163,107,34,5,16,1
517,163,109,34,5,15,0
518,163,111,32,5,15,0
519,163,109,32,6,16,0
520,164,109,31,6,17,1
521,164,112,30,5,17,0
522,164,108,31,5,20,0
523,164,112,29,3,20,0
524,164,113,30,1,20,0
525,164,114,30,1,19,0
526,164,114,30,1,19,0
527,164,116,29,0,19,0
528,165,116,29,0,19,1
529,165,116,29,0,20,0
530,165,117,28,0,20,0
531,165,116,28,0,21,0
532,165,117,27,1,20,0
533,165,115,29,1,20,0
534,165,114,29,1,21,0
535,165,112,31,1,21,0
536,165,108,34,1,22,0
537,165,107,35,1,22,0
538,165,106,33,3,23,0
539,165,107,33,3,22,0
540,165,109,33,2,21,0
541,165,110,32,2,21,0
542,165,112,31,2,20,0
543,165,112,29,2,22,0
544,165,111,29,3,22,0
545,165,111,28,4,22,0
546,165,114,29,1,21,0
547,167,115,29,1,20,2
548,167,117,29,1,20,0
549,167,118,29,0,20,0
550,168,116,30,0,21,1
551,168,116,31,0,21,0
552,168,114,32,0,22,0
553,168,111,33,0,24,0
554,168,112,32,0,24,0
555,168,112,33,0,23,0
556,168,112,32,1,23,0
557,168,114,30,2,22,0
558,168,114,30,2,22,0
559,169,115,29,2,22,1
560,169,117,29,0,23,0
561,169,117,29,0,23,0
562,170,117,29,0,23,1
563,171,117,30,0,23,1
564,171,118,29,1,23,0
565,171,117,29,1,24,0
566,171,117,28,1,25,0
567,171,119,27,1,24,0
568,171,119,27,2,23,0
569,171,119,29,1,22,0
570,171,122,26,2,21,0
571,171,118,27,3,23,0
572,171,118,27,3,23,0
573,171,118,28,3,22,0
574,171,118,28,2,23,0
575,172,118,28,2,23,1
576,172,118,28,2,24,0
577,172,118,28,2,24,0
578,172,119,28,2,23,0
579,174,120,27,3,22,2
580,174,121,28,3,22,0
581,174,122,26,3,23,0
582,175,122,26,2,24,1
583,175,123,25,3,24,0
584,175,122,23,5,25,0
585,175,122,23,5,25,0
586,175,123,22,5,25,0
587,176,121,22,5,27,1
588,176,121,22,6,27,0
589,176,122,22,5,27,0
590,176,123,22,4,27,0
591,177,122,23,3,28,1
592,178,120,23,4,30,1
593,179,120,23,5,30,1
594,179,120,25,4,30,0
595,179,119,25,4,31,0
596,179,119,25,4,31,0
597,179,116,26,5,32,0
598,179,117,26,4,32,0
599,179,116,28,4,31,0
600,179,114,28,4,33,0
601,179,114,28,4,33,0
602,179,114,28,3,34,0
603,180,117,26,3,33,1
604,180,118,26,3,33,0
605,180,119,26,2,33,0
606,180,120,24,3,33,0
607,181,121,24,3,32,1
608,181,123,24,3,31,0
609,181,123,25,3,30,0
610,181,117,29,3,32,0
611,182,116,31,2,32,1
612,182,115,31,3,33,0
613,182,116,31,2,33,0
614,182,118,30,2,32,0
615,182,118,30,2,32,0
616,182,117,31,2,32,0
617,182,116,32,2,32,0
618,182,115,33,2,32,0
619,182,116,33,2,31,0
620,182,114,33,3,32,0
621,182,114,34,3,31,0
622,182,114,35,3,30,0
623,182,115,34,3,30,0
624,182,114,34,4,30,0
625,182,117,32,4,29,0
626,182,115,32,5,30,0
627,182,118,31,4,29,0
628,182,115,30,5,32,0
629,183,115,30,5,32,1
630,183,114,31,4,34,0
631,183,115,31,4,33,0
632,184,116,31,3,33,1
633,184,117,32,3,32,0
634,184,117,31,3,33,0
635,186,119,31,2,32,2
636,186,121,31,1,33,0
637,187,123,31,0,32,1
638,187,125,30,0,32,0
639,188,126,28,0,33,1
640,189,127,27,1,33,1
641,189,127,28,1,33,0
642,189,125,28,2,34,0
643,189,126,26,2,35,0
644,189,125,26,2,36,0
645,191,125,26,2,36,2
646,191,130,25,2,34,0
647,191,131,25,1,34,0
648,191,129,26,1,35,0
649,191,130,26,1,34,0
650,192,126,27,3,35,1
651,192,128,27,2,35,0
652,194,128,28,2,34,2
653,194,131,29,1,33,0
654,194,131,29,1,33,0
655,194,132,28,1,33,0
656,194,132,28,1,33,0
657,195,131,29,1,33,1
658,195,131,29,2,33,0
659,196,129,30,2,34,1
660,196,130,29,3,34,0
661,196,132,28,2,34,0
662,196,129,29,2,36,0
663,196,131,28,2,35,0
664,197,133,28,1,34,1
665,197,132,29,1,35,0
666,197,132,29,1,35,0
667,197,134,29,1,33,0
668,198,134,30,1,32,1
669,198,134,31,1,32,0
670,198,133,32,1,32,0
671,199,134,32,1,31,1
672,199,135,32,1,31,0
673,199,135,32,1,31,0
674,199,136,32,1,30,0
675,200,138,31,0,30,1
676,201,137,31,0,32,1
677,202,138,30,1,32,1
678,204,138,33,1,30,2
679,204,138,36,1,29,0
680,204,136,37,1,30,0
681,204,135,37,1,31,0
682,206,136,37,0,31,2
683,207,136,39,0,31,1
684,207,136,39,0,32,0
685,207,135,39,1,32,0
686,207,133,39,3,32,0
687,207,133,39,3,32,0
688,208,131,41,2,33,1
689,209,134,39,1,34,1
690,209,134,41,1,33,0
691,209,132,42,1,34,0
692,210,131,41,1,36,1
693,210,132,42,1,35,0
694,210,131,44,1,34,0
695,210,132,43,0,35,0
696,210,133,43,0,34,0
697,210,134,42,0,34,0
698,211,136,40,0,34,1
699,211,136,41,0,34,0
700,211,136,41,0,34,0
701,211,136,41,0,34,0
702,211,136,40,1,34,0
703,212,135,40,1,35,1
704,213,135,41,1,35,1
705,213,136,41,1,35,0
706,213,136,39,1,37,0
707,213,135,40,1,37,0
708,214,136,40,1,36,1
709,214,138,40,1,35,0
710,214,138,39,1,36,0
711,214,139,39,1,35,0
712,214,138,40,1,35,0
713,214,136,40,2,36,0
714,214,139,41,1,33,0
715,215,139,41,1,33,1
716,215,137,44,1,33,0
717,215,133,46,1,35,0
718,215,133,46,1,35,0
719,215,132,47,1,35,0
720,215,135,47,1,32,0
721,215,134,48,1,32,0
722,215,134,48,1,32,0
723,216,133,48,2,32,1
724,217,135,48,1,32,1
725,218,135,48,1,33,1
726,218,136,47,1,34,0
727,219,136,48,1,33,1
728,220,136,49,0,34,1
729,220,137,48,1,34,0
730,221,137,49,1,33,1
731,221,135,50,1,35,0
732,221,134,49,2,36,0
733,221,134,49,2,36,0
734,221,135,47,4,35,0
735,221,137,47,4,33,0
736,221,135,48,2,36,0
737,221,138,49,0,34,0
738,221,140,49,0,32,0
739,222,139,48,1,33,1
740,223,141,47,1,33,1
741,224,143,47,1,32,1
742,224,143,47,1,33,0
743,224,140,49,1,34,0
744,225,141,48,2,33,1
745,226,144,49,3,29,1
746,227,149,48,2,27,1
747,229,150,48,2,27,2
748,230,151,49,2,27,1
749,231,150,51,2,27,1
750,231,145,52,2,32,0
751,231,145,51,3,32,0
752,231,143,53,3,32,0
753,233,146,50,4,31,2
754,234,150,51,3,29,1
755,235,150,52,2,30,1
756,237,151,53,2,29,2
757,237,153,53,1,30,0
758,237,152,55,1,29,0
759,237,153,54,1,29,0
760,237,153,54,1,29,0
761,237,152,56,1,28,0
762,238,154,55,1,27,1
763,238,152,55,2,29,0
764,238,152,55,2,29,0
765,238,152,57,1,28,0
766,240,150,57,1,30,2
767,240,151,54,5,30,0
768,241,151,54,6,29,1
769,241,152,55,5,29,0
770,241,151,54,7,29,0
771,241,150,54,8,29,0
772,241,149,54,8,30,0
773,242,151,53,8,29,1
774,243,151,54,9,28,1
775,243,155,54,7,27,0
776,243,155,55,6,27,0
777,243,156,54,6,27,0
778,243,157,53,6,27,0
779,243,159,53,6,25,0
780,243,158,54,6,25,0
781,244,158,53,7,25,1
782,244,159,54,6,25,0
783,244,161,53,5,25,0
784,244,162,51,6,25,0
785,244,162,52,6,24,0
786,244,163,51,6,24,0
787,245,166,52,4,22,1
788,245,166,52,5,22,0
789,246,165,51,6,23,1
790,248,164,53,6,23,2
791,248,166,54,5,23,0
792,248,168,53,3,24,0
793,248,169,51,3,25,0
794,248,169,52,3,24,0
795,248,169,51,4,24,0
796,248,171,47,6,24,0
797,248,172,47,4,25,0
798,248,172,48,4,24,0
799,249,172,47,4,25,1
800,249,173,46,3,27,0
801,249,171,45,5,28,0
802,249,172,46,4,27,0
803,250,175,46,4,24,1
804,250,176,47,4,23,0
805,250,177,47,3,23,0
806,251,176,47,3,24,1
807,251,176,47,3,25,0
808,252,176,48,3,24,1
809,252,178,47,3,24,0
810,252,177,47,3,25,0
811,252,172,51,3,26,0
812,252,170,53,2,27,0
813,252,169,54,1,28,0
814,252,166,56,1,29,0
815,252,164,56,2,30,0
816,252,162,56,2,32,0
817,252,161,56,2,33,0
818,252,163,55,2,32,0
819,252,165,53,1,33,0
820,252,162,54,1,35,0
821,252,162,55,1,34,0
822,252,164,54,2,32,0
823,253,164,54,2,32,1
824,253,165,53,2,33,0
825,254,165,52,3,33,1
826,254,165,53,2,34,0
827,254,164,52,2,36,0
828,255,160,52,3,39,1
829,256,161,51,4,39,1
830,257,161,51,4,40,1
831,258,164,50,4,39,1
832,258,166,50,3,39,0
833,258,167,50,3,38,0
834,259,167,48,5,38,1
835,260,166,49,5,39,1
836,260,169,49,5,37,0
837,261,169,48,6,37,1
838,261,173,46,6,36,0
839,261,175,46,5,35,0
840,261,174,45,6,36,0
841,262,177,45,5,34,1
842,262,178,45,4,35,0
843,262,177,47,4,34,0
844,262,178,48,1,35,0
845,262,172,51,1,38,0
846,263,172,51,1,38,1
847,263,175,50,2,36,0
848,264,171,52,2,38,1
849,265,174,52,2,36,1
850,265,174,53,2,36,0
851,265,173,51,5,36,0
852,266,172,52,5,36,1
853,266,172,54,5,35,0
854,269,170,55,5,36,3
855,270,174,55,4,36,1
856,271,174,55,4,37,1
857,271,177,55,5,34,0
858,272,180,52,5,34,1
859,272,182,51,5,34,0
860,272,182,52,5,33,0
861,272,180,54,5,33,0
862,272,181,53,5,33,0
863,272,184,52,4,32,0
864,273,185,53,3,31,1
865,274,185,51,3,34,1
866,274,186,51,3,34,0
867,274,188,51,2,33,0
868,274,188,51,2,33,0
869,275,186,54,1,33,1
870,275,185,53,3,34,0
871,275,184,54,4,33,0
872,275,185,55,2,33,0
873,276,183,54,2,36,1
874,276,186,54,3,33,0
875,276,187,53,3,33,0
876,276,189,54,3,30,0
877,277,189,54,3,30,1
878,277,189,54,3,31,0
879,277,190,54,3,30,0
880,279,189,53,3,32,2
881,280,190,53,3,33,1
882,281,192,54,3,31,1
883,281,191,56,3,31,0
884,281,189,59,3,30,0
885,281,189,59,3,30,0
886,281,186,60,3,32,0
887,281,186,60,2,33,0
888,281,184,61,3,33,0
889,281,187,59,5,30,0
890,281,186,59,6,30,0
891,282,185,60,6,30,1
892,282,186,59,7,30,0
893,283,186,59,7,30,1
894,283,187,58,7,31,0
895,283,186,59,8,30,0
896,283,189,57,7,30,0
897,283,190,57,6,30,0
898,283,189,57,7,30,0
899,283,190,57,6,30,0
900,283,194,58,4,27,0
901,283,194,58,4,27,0
902,283,193,58,4,28,0
903,284,194,59,3,27,1
904,284,198,58,2,26,0
905,285,193,59,2,30,1
906,285,193,58,2,32,0
907,285,191,58,2,34,0
908,285,193,59,0,33,0
909,285,190,60,1,34,0
910,286,187,64,1,33,1
911,286,189,62,3,32,0
912,287,187,63,3,33,1
913,287,189,63,2,33,0
914,287,188,65,2,32,0
915,287,187,65,3,32,0
916,287,187,65,3,32,0
917,287,186,67,3,31,0
918,287,185,68,4,30,0
919,287,184,67,5,31,0
920,288,183,66,6,32,1
921,288,186,65,5,32,0
922,288,186,66,5,31,0
923,289,187,66,5,30,1
924,289,190,65,3,31,0
925,289,189,66,3,31,0
926,289,192,65,2,30,0
927,289,191,64,3,31,0
928,289,189,65,3,32,0
929,290,191,65,3,30,1
930,290,193,66,3,28,0
931,291,195,66,2,27,1
932,291,194,66,2,29,0
933,291,197,63,1,30,0
934,293,197,64,1,29,2
935,295,201,63,0,29,2
936,295,203,62,2,28,0
937,296,201,62,2,30,1
938,296,202,61,3,30,0
939,296,202,62,4,28,0
940,296,202,63,4,27,0
941,296,202,64,4,26,0
942,297,202,66,1,27,1
943,299,204,64,2,27,2
944,299,206,64,2,27,0
945,299,205,65,2,27,0
946,300,203,64,2,30,1
947,300,204,64,2,30,0
948,301,205,63,2,30,1
949,302,206,62,2,31,1
950,302,205,62,3,32,0
951,302,205,64,2,31,0
952,302,206,63,1,32,0
953,303,204,63,3,32,1
954,303,207,60,5,31,0
955,303,207,60,5,31,0
956,303,207,60,6,30,0
957,303,208,61,5,29,0
958,303,209,62,4,28,0
959,303,208,64,5,26,0
960,303,204,67,6,26,0
961,305,202,68,6,27,2
962,305,205,68,4,28,0
963,305,204,67,4,30,0
964,305,203,68,3,31,0
965,306,206,67,3,29,1
966,306,206,67,4,29,0
967,306,209,66,4,27,0
968,306,209,65,4,28,0
969,307,207,66,3,30,1
970,307,208,64,5,30,0
971,308,210,63,5,29,1
972,310,206,66,5,31,2
973,311,208,67,4,31,1
974,311,208,67,5,31,0
975,311,208,68,3,32,0
976,311,207,66,5,33,0
977,311,211,61,7,32,0
978,312,210,63,5,33,1
979,312,211,63,5,33,0
980,312,212,63,5,32,0
981,312,214,63,3,32,0
982,312,216,60,4,32,0
983,313,214,61,4,33,1
984,313,215,60,5,33,0
985,313,214,58,7,34,0
986,313,214,58,8,33,0
987,314,216,57,8,32,1
988,314,215,58,8,33,0
989,314,217,58,8,31,0
990,314,219,58,8,29,0
991,314,215,57,11,31,0
992,314,219,56,11,28,0
993,314,220,55,11,28,0
