MCS,TotalCells,NonCycling,CycleG1,CycleS,CycleG2,CycleM
124,101,72,18,3,8,0
125,101,72,18,3,8,0
126,101,71,18,4,8,0
127,101,70,18,4,9,0
128,101,70,17,5,9,0
129,101,72,16,5,8,0
130,101,72,16,5,8,0
131,101,72,15,6,8,0
132,101,73,15,5,8,0
133,102,73,15,5,8,1
134,102,75,15,5,7,0
135,102,75,15,5,7,0
136,102,74,16,5,7,0
137,102,75,16,4,7,0
138,102,75,16,4,7,0
139,102,75,16,4,7,0
140,103,76,14,5,7,1
141,103,76,13,6,8,0
142,103,77,14,5,7,0
143,103,75,14,6,8,0
144,103,75,14,6,8,0
145,103,76,12,8,7,0
146,103,77,12,8,6,0
147,103,76,12,8,7,0
148,103,76,11,9,7,0
149,103,76,12,8,7,0
150,104,76,12,8,7,1
151,104,79,11,7,7,0
152,104,78,11,7,8,0
153,105,78,11,7,8,1
154,105,79,11,7,8,0
155,105,79,11,7,8,0
156,105,78,11,7,9,0
157,106,78,11,7,9,1
158,106,78,12,7,9,0
159,106,79,11,7,9,0
160,107,79,11,7,9,1
161,107,80,11,7,9,0
162,107,83,10,5,9,0
163,107,83,10,5,9,0
164,107,83,9,5,10,0
165,107,84,9,5,9,0
166,107,84,9,5,9,0
167,107,85,9,4,9,0
168,107,84,10,4,9,0
169,107,85,10,4,8,0
170,107,85,10,4,8,0
171,107,84,11,4,8,0
172,107,87,10,2,8,0
173,107,89,10,1,7,0
174,108,89,10,1,7,1
175,108,89,10,1,8,0
176,108,89,10,1,8,0
177,108,90,10,1,7,0
178,108,89,11,1,7,0
179,109,88,12,1,7,1
180,110,89,12,1,7,1
181,110,90,13,1,6,0
182,110,90,13,1,6,0
183,110,88,13,1,8,0
184,110,88,13,2,7,0
185,111,88,12,3,7,1
186,111,89,11,4,7,0
187,111,89,11,4,7,0
188,111,89,10,5,7,0
189,111,89,10,5,7,0
190,111,88,10,5,8,0
191,111,88,10,5,8,0
192,111,88,9,6,8,0
193,111,88,9,6,8,0
194,111,88,9,6,8,0
195,111,87,9,6,9,0
196,111,85,10,6,10,0
197,111,86,10,5,10,0
198,111,85,11,5,10,0
199,111,85,11,5,10,0
200,111,85,11,5,10,0
201,111,82,13,6,10,0
202,111,83,13,5,10,0
203,111,82,15,5,9,0
204,112,83,15,5,8,1
205,112,85,16,3,8,0
206,112,85,15,4,8,0
207,112,84,16,3,9,0
208,112,85,17,2,8,0
209,113,85,16,3,8,1
210,113,86,16,3,8,0
211,113,86,15,4,8,0
212,113,85,16,4,8,0
213,113,85,15,5,8,0
214,113,85,15,5,8,0
215,113,83,17,5,8,0
216,113,82,18,5,8,0
217,113,83,18,4,8,0
218,113,85,18,3,7,0
219,113,85,18,3,7,0
220,113,85,18,3,7,0
221,113,85,18,3,7,0
222,113,85,17,4,7,0
223,113,85,16,5,7,0
224,113,85,16,5,7,0
225,113,83,17,5,8,0
226,113,84,16,5,8,0
227,113,83,17,5,8,0
228,113,82,18,5,8,0
229,113,82,17,5,9,0
230,113,82,17,5,9,0
231,113,81,18,5,9,0
232,113,82,17,5,9,0
233,113,81,18,5,9,0
234,113,82,17,6,8,0
235,114,81,17,7,8,1
236,114,81,17,7,9,0
237,114,79,19,7,9,0
238,114,80,19,6,9,0
239,114,81,19,6,8,0
240,114,81,19,6,8,0
241,114,81,19,7,7,0
242,114,83,19,5,7,0
243,114,83,19,5,7,0
244,114,84,17,7,6,0
245,115,84,17,7,6,1
246,115,85,17,7,6,0
247,116,83,18,7,7,1
248,116,85,18,6,7,0
249,116,85,17,7,7,0
250,116,84,16,8,8,0
251,117,84,16,8,8,1
252,118,84,14,10,9,1
253,118,85,15,9,9,0
254,118,85,15,9,9,0
255,118,86,15,8,9,0
256,119,86,16,8,8,1
257,119,86,17,8,8,0
258,119,88,17,7,7,0
259,120,89,17,6,7,1
260,120,88,18,7,7,0
261,120,88,18,7,7,0
262,120,88,18,7,7,0
263,120,90,18,5,7,0
264,121,90,18,5,7,1
265,121,91,19,4,7,0
266,121,92,20,3,6,0
267,121,92,19,4,6,0
268,121,93,18,4,6,0
269,121,92,18,4,7,0
270,121,92,18,3,8,0
271,122,92,18,3,8,1
272,122,95,18,2,7,0
273,122,94,19,2,7,0
274,123,94,19,2,7,1
275,123,94,18,3,8,0
276,123,94,18,3,8,0
277,124,93,18,3,9,1
278,124,96,18,3,7,0
279,124,93,19,4,8,0
280,124,93,18,5,8,0
281,124,93,18,5,8,0
282,124,94,18,5,7,0
283,124,94,19,4,7,0
284,124,93,19,4,8,0
285,124,93,19,4,8,0
286,125,94,18,4,8,1
287,126,95,18,4,8,1
288,126,94,19,5,8,0
289,126,94,18,6,8,0
290,126,92,19,6,9,0
291,126,91,20,7,8,0
292,126,91,20,7,8,0
293,126,92,20,7,7,0
294,126,91,20,7,8,0
295,126,92,20,6,8,0
296,126,92,20,6,8,0
297,126,92,19,6,9,0
298,126,93,19,6,8,0
299,126,94,19,6,7,0
300,126,93,19,6,8,0
301,126,93,19,6,8,0
302,127,92,19,6,9,1
303,127,93,19,6,9,0
304,127,92,19,7,9,0
305,127,92,21,5,9,0
306,127,91,21,6,9,0
307,127,90,20,7,10,0
308,127,90,19,8,10,0
309,127,91,19,7,10,0
310,127,92,18,8,9,0
311,127,91,18,8,10,0
312,127,90,18,9,10,0
313,127,90,19,8,10,0
314,128,87,20,8,12,1
315,128,90,20,6,12,0
316,128,90,20,6,12,0
317,128,88,21,7,12,0
318,128,86,22,8,12,0
319,128,84,23,8,13,0
320,128,84,22,9,13,0
321,128,85,21,9,13,0
322,128,84,20,10,14,0
323,128,85,20,8,15,0
324,128,83,21,9,15,0
325,128,84,21,9,14,0
326,128,84,21,9,14,0
327,128,80,24,10,14,0
328,128,80,25,9,14,0
329,128,78,25,11,14,0
330,128,78,25,11,14,0
331,128,79,23,12,14,0
332,128,80,23,11,14,0
333,128,80,22,12,14,0
334,128,79,23,12,14,0
335,128,80,23,11,14,0
336,128,80,22,12,14,0
337,128,81,22,12,13,0
338,128,81,22,12,13,0
339,128,81,21,13,13,0
340,128,83,20,12,13,0
341,128,80,21,12,15,0
342,129,81,21,11,15,1
343,129,83,20,11,15,0
344,130,84,20,11,14,1
345,130,86,20,10,14,0
346,130,86,20,10,14,0
347,130,87,19,10,14,0
348,130,85,20,10,15,0
349,130,86,20,10,14,0
350,130,86,20,10,14,0
351,130,87,20,9,14,0
352,131,87,19,10,14,1
353,131,87,19,10,15,0
354,131,89,17,10,15,0
355,131,89,16,11,15,0
356,131,90,15,11,15,0
357,131,91,14,11,15,0
358,131,92,14,11,14,0
359,131,94,14,11,12,0
360,132,95,13,11,12,1
361,134,99,13,9,11,2
362,134,101,12,9,12,0
363,134,100,13,9,12,0
364,134,100,12,9,13,0
365,134,99,12,10,13,0
366,134,99,12,10,13,0
367,134,98,14,9,13,0
368,135,97,15,8,14,1
369,135,98,15,8,14,0
370,135,99,15,7,14,0
371,135,99,14,8,14,0
372,135,98,14,8,15,0
373,135,96,13,10,16,0
374,136,96,13,9,17,1
375,136,96,13,9,18,0
376,136,96,13,9,18,0
377,136,98,12,9,17,0
378,137,97,12,9,18,1
379,137,99,11,9,18,0
380,137,99,10,10,18,0
381,137,99,10,10,18,0
382,137,101,10,9,17,0
383,137,99,11,9,18,0
384,137,98,12,9,18,0
385,138,100,12,8,17,1
386,139,100,13,8,17,1
387,139,101,14,7,17,0
388,139,101,14,7,17,0
389,139,101,14,7,17,0
390,139,100,15,7,17,0
391,139,100,15,7,17,0
392,139,101,15,7,16,0
393,139,101,15,6,17,0
394,140,101,15,6,17,1
395,140,101,15,7,17,0
396,140,100,15,7,18,0
397,140,100,15,7,18,0
398,140,101,15,6,18,0
399,140,101,15,6,18,0
400,140,102,15,5,18,0
401,142,103,14,6,17,2
402,142,106,15,6,15,0
403,143,106,16,6,14,1
404,143,106,17,6,14,0
405,144,106,16,7,14,1
406,144,107,18,7,12,0
407,144,108,17,8,11,0
408,144,108,17,8,11,0
409,144,108,16,9,11,0
410,145,108,16,9,11,1
411,145,108,16,9,12,0
412,145,109,15,9,12,0
413,145,107,16,10,12,0
414,145,109,16,10,10,0
415,145,107,16,11,11,0
416,145,106,17,11,11,0
417,145,105,18,11,11,0
418,145,106,18,11,10,0
419,145,106,18,11,10,0
420,145,107,18,10,10,0
421,145,108,18,9,10,0
422,145,107,18,10,10,0
423,146,108,18,9,10,1
424,146,108,19,9,10,0
425,146,107,19,9,11,0
426,146,108,18,10,10,0
427,146,109,18,9,10,0
428,147,110,18,8,10,1
429,147,110,18,9,10,0
430,147,110,19,10,8,0
431,148,112,18,9,8,1
432,148,113,18,9,8,0
433,149,112,19,9,8,1
434,149,113,18,10,8,0
435,150,110,19,12,8,1
436,150,110,20,12,8,0
437,150,111,20,11,8,0
438,150,113,20,9,8,0
439,150,111,20,10,9,0
440,150,111,20,10,9,0
441,150,112,19,10,9,0
442,150,110,20,11,9,0
443,150,109,20,12,9,0
444,150,110,19,11,10,0
445,150,110,19,11,10,0
446,150,109,18,12,11,0
447,150,109,17,12,12,0
448,150,108,18,12,12,0
449,150,108,18,12,12,0
450,150,106,17,13,14,0
451,150,106,18,12,14,0
452,150,107,18,12,13,0
453,150,108,18,12,12,0
454,150,110,18,10,12,0
455,150,110,18,10,12,0
456,150,112,18,8,12,0
457,150,112,17,9,12,0
458,150,110,17,10,13,0
459,150,109,17,10,14,0
460,150,111,17,9,13,0
461,150,113,17,8,12,0
462,150,113,18,7,12,0
463,150,113,18,7,12,0
464,150,111,18,7,14,0
465,151,110,19,7,14,1
466,151,112,19,6,14,0
467,151,111,19,6,15,0
468,151,109,20,6,16,0
469,151,109,21,5,16,0
470,151,109,21,5,16,0
471,151,107,21,6,17,0
472,151,106,20,7,18,0
473,151,102,23,6,20,0
474,151,104,21,8,18,0
475,151,104,19,10,18,0
476,153,104,19,10,18,2
477,153,106,19,10,18,0
478,153,106,18,11,18,0
479,153,107,17,11,18,0
480,153,107,16,12,18,0
481,153,106,17,12,18,0
482,153,107,17,12,17,0
483,153,108,17,10,18,0
484,153,108,17,9,19,0
485,153,107,15,11,20,0
486,153,106,17,10,20,0
487,153,106,16,11,20,0
488,153,107,17,10,19,0
489,153,108,17,9,19,0
490,153,112,17,5,19,0
491,153,112,16,6,19,0
492,153,113,14,8,18,0
493,154,112,15,8,18,1
494,154,113,15,8,18,0
495,154,114,15,9,16,0
496,154,115,15,9,15,0
497,155,114,16,9,15,1
498,155,115,15,10,15,0
499,155,115,15,10,15,0
500,156,114,16,10,15,1
501,157,117,16,9,14,1
502,158,118,16,9,14,1
503,158,119,15,9,15,0
504,158,117,17,9,15,0
505,159,116,17,10,15,1
506,160,117,18,9,15,1
507,160,117,19,9,15,0
508,160,116,20,9,15,0
509,160,115,21,9,15,0
510,160,114,22,9,15,0
511,160,114,20,11,15,0
512,160,114,20,11,15,0
513,160,114,20,11,15,0
514,160,115,20,10,15,0
515,160,116,19,9,16,0
516,160,117,17,10,16,0
517,160,117,17,10,16,0
518,160,117,18,10,15,0
519,161,116,18,11,15,1
520,162,119,18,10,14,1
521,162,120,17,11,14,0
522,162,120,18,11,13,0
523,163,120,18,11,13,1
524,163,122,18,10,13,0
525,163,122,19,9,13,0
526,163,125,18,8,12,0
527,163,125,18,8,12,0
528,163,124,18,9,12,0
529,163,124,19,9,11,0
530,164,125,18,10,10,1
531,164,125,19,9,11,0
532,165,125,20,8,11,1
533,165,127,21,7,10,0
534,165,127,21,7,10,0
535,165,126,22,7,10,0
536,165,125,23,7,10,0
537,165,125,23,7,10,0
538,165,126,23,6,10,0
539,165,128,22,6,9,0
540,165,128,23,4,10,0
541,165,127,22,5,11,0
542,166,125,22,6,12,1
543,166,127,22,6,11,0
544,166,127,21,7,11,0
545,166,129,20,7,10,0
546,166,129,21,7,9,0
547,167,129,21,7,9,1
548,167,129,20,8,10,0
549,167,124,21,9,13,0
550,167,127,20,7,13,0
551,168,126,20,8,13,1
552,168,127,20,8,13,0
553,168,126,20,9,13,0
554,168,124,20,10,14,0
555,168,124,20,10,14,0
556,168,124,20,10,14,0
557,168,119,23,10,16,0
558,168,119,23,9,17,0
559,168,119,22,9,18,0
560,168,116,24,9,19,0
561,168,117,23,9,19,0
562,168,118,23,8,19,0
563,168,119,23,8,18,0
564,168,117,22,9,20,0
565,168,118,20,10,20,0
566,168,118,19,11,20,0
567,168,118,20,11,19,0
568,168,117,21,11,19,0
569,168,116,20,12,20,0
570,168,115,22,11,20,0
571,168,116,23,11,18,0
572,168,116,23,11,18,0
573,168,117,23,11,17,0
574,168,118,23,11,16,0
575,168,120,23,11,14,0
576,169,121,22,11,14,1
577,172,123,21,11,14,3
578,172,123,24,11,14,0
579,172,123,25,9,15,0
580,173,123,25,9,15,1
581,173,123,26,8,16,0
582,173,123,25,9,16,0
583,174,124,25,9,15,1
584,174,126,26,8,14,0
585,174,126,26,8,14,0
586,175,126,27,7,14,1
587,175,127,27,7,14,0
588,175,127,27,7,14,0
589,175,125,27,8,15,0
590,175,127,26,7,15,0
591,175,127,28,6,14,0
592,175,128,26,7,14,0
593,175,128,27,6,14,0
594,175,129,28,5,13,0
595,175,127,28,6,14,0
596,175,128,26,8,13,0
597,176,127,26,9,13,1
598,176,128,26,9,13,0
599,176,127,27,9,13,0
600,177,127,27,9,13,1
601,177,128,27,9,13,0
602,178,127,28,9,13,1
603,178,128,28,9,13,0
604,178,129,27,10,12,0
605,178,127,28,10,13,0
606,178,129,28,8,13,0
607,178,129,28,8,13,0
608,178,128,26,11,13,0
609,178,128,25,12,13,0
610,178,127,25,12,14,0
611,179,125,26,13,14,1
612,179,127,25,14,13,0
613,179,129,25,13,12,0
614,179,129,25,13,12,0
615,179,129,25,13,12,0
616,179,130,25,13,11,0
617,179,131,26,12,10,0
618,179,129,26,13,11,0
619,179,128,26,13,12,0
620,179,128,27,13,11,0
621,179,128,26,14,11,0
622,179,129,26,14,10,0
623,179,130,26,13,10,0
624,179,131,25,14,9,0
625,179,131,25,14,9,0
626,180,131,24,15,9,1
627,180,130,24,15,11,0
628,180,130,24,15,11,0
629,181,129,25,15,11,1
630,181,129,26,15,11,0
631,181,130,26,14,11,0
632,181,128,27,14,12,0
633,181,128,26,15,12,0
634,181,128,26,14,13,0
635,181,129,28,12,12,0
636,181,130,28,12,11,0
637,181,128,28,14,11,0
638,181,127,29,13,12,0
639,181,127,30,12,12,0
640,181,127,30,11,13,0
641,181,125,31,11,14,0
642,181,124,31,11,15,0
643,181,124,31,11,15,0
644,181,122,33,11,15,0
645,181,122,33,10,16,0
646,181,123,32,10,16,0
647,181,123,32,10,16,0
648,181,122,32,10,17,0
649,181,122,32,10,17,0
650,182,122,33,10,16,1
651,182,124,33,9,16,0
652,182,127,33,7,15,0
653,182,127,33,7,15,0
654,182,129,31,7,15,0
655,183,129,32,6,15,1
656,183,127,34,6,16,0
657,183,126,34,6,17,0
658,183,127,34,6,16,0
659,183,128,34,5,16,0
660,183,127,34,6,16,0
661,183,126,34,6,17,0
662,183,126,34,6,17,0
663,183,126,34,6,17,0
664,183,128,34,5,16,0
665,183,127,35,5,16,0
666,183,127,35,5,16,0
667,183,126,35,6,16,0
668,183,126,34,7,16,0
669,185,129,33,8,13,2
670,185,131,33,9,12,0
671,185,130,33,10,12,0
672,187,131,31,11,12,2
673,187,132,32,11,12,0
674,187,132,30,12,13,0
675,187,132,29,13,13,0
676,187,132,29,13,13,0
677,187,130,30,14,13,0
678,187,130,29,14,14,0
679,187,130,29,13,15,0
680,187,131,29,13,14,0
681,188,129,30,13,15,1
682,188,131,31,10,16,0
683,188,131,30,11,16,0
684,188,132,30,11,15,0
685,189,132,29,12,15,1
686,189,133,29,12,15,0
687,189,133,29,12,15,0
688,189,136,27,12,14,0
689,189,136,25,13,15,0
690,190,134,27,13,15,1
691,190,136,26,13,15,0
692,190,136,26,13,15,0
693,190,137,27,13,13,0
694,191,136,26,14,14,1
695,192,137,26,13,15,1
696,192,137,27,13,15,0
697,192,136,27,14,15,0
698,192,136,27,14,15,0
699,192,136,27,14,15,0
700,193,135,28,14,15,1
701,194,137,27,14,15,1
702,194,138,27,14,15,0
703,194,140,27,12,15,0
704,194,139,26,13,16,0
705,194,138,28,12,16,0
706,194,138,28,11,17,0
707,194,139,27,12,16,0
708,194,140,26,13,15,0
709,194,140,25,14,15,0
710,195,140,25,14,15,1
711,195,141,26,13,15,0
712,196,140,28,12,15,1
713,196,139,30,12,15,0
714,196,138,30,12,16,0
715,197,135,32,12,17,1
716,197,136,32,12,17,0
717,197,138,31,11,17,0
718,197,137,32,11,17,0
719,197,136,31,13,17,0
720,197,137,29,14,17,0
721,197,138,28,14,17,0
722,197,137,29,14,17,0
723,197,138,28,14,17,0
724,197,140,27,13,17,0
725,197,141,26,14,16,0
726,197,141,27,13,16,0
727,198,141,27,13,16,1
728,198,141,27,13,17,0
729,198,141,27,13,17,0
730,198,139,27,13,19,0
731,198,142,26,12,18,0
732,198,141,27,12,18,0
733,199,140,26,13,19,1
734,199,140,26,14,19,0
735,199,139,26,14,20,0
736,199,139,26,14,20,0
737,199,139,26,13,21,0
738,199,141,26,12,20,0
739,199,142,26,10,21,0
740,199,141,25,11,22,0
741,199,140,26,11,22,0
742,199,141,25,11,22,0
743,199,142,25,10,22,0
744,199,142,24,11,22,0
745,199,142,25,11,21,0
746,199,142,25,11,21,0
747,199,142,25,10,22,0
748,199,144,25,9,21,0
749,200,144,24,10,21,1
750,200,147,23,10,20,0
751,200,147,23,10,20,0
752,201,147,22,11,20,1
753,201,147,22,11,21,0
754,202,147,22,10,22,1
755,202,147,21,10,24,0
756,203,147,23,9,23,1
757,203,148,23,8,24,0
758,203,149,23,7,24,0
759,203,148,22,8,25,0
760,203,145,23,9,26,0
761,203,145,23,10,25,0
762,203,144,24,10,25,0
763,203,143,25,9,26,0
764,204,145,25,8,25,1
765,204,144,27,8,25,0
766,204,144,27,8,25,0
767,204,144,27,8,25,0
768,204,145,26,8,25,0
769,205,145,27,8,24,1
770,205,144,28,9,24,0
771,206,145,28,8,24,1
772,206,145,29,7,25,0
773,206,146,29,6,25,0
774,207,148,28,6,24,1
775,207,148,27,7,25,0
776,207,147,24,10,26,0
777,207,148,24,9,26,0
778,207,151,24,7,25,0
779,208,153,23,8,23,1
780,208,153,24,8,23,0
781,208,152,25,8,23,0
782,208,153,24,7,24,0
783,209,154,24,7,23,1
784,209,155,24,7,23,0
785,209,157,24,6,22,0
786,210,156,25,6,22,1
787,210,157,25,7,21,0
788,210,155,27,7,21,0
789,210,156,27,7,20,0
790,210,157,27,4,22,0
791,210,157,27,4,22,0
792,211,156,28,4,22,1
793,211,155,29,3,24,0
794,211,153,31,3,24,0
795,211,153,29,5,24,0
796,211,153,29,5,24,0
797,212,152,28,7,24,1
798,212,152,29,7,24,0
799,214,153,29,6,24,2
800,214,153,31,6,24,0
801,215,152,31,7,24,1
802,215,153,31,8,23,0
803,215,153,31,8,23,0
804,215,154,31,9,21,0
805,215,152,33,9,21,0
806,215,148,36,9,22,0
807,215,148,37,8,22,0
808,215,148,37,8,22,0
809,216,147,38,8,22,1
810,216,148,36,10,22,0
811,216,148,35,11,22,0
812,216,148,36,11,21,0
813,216,149,36,10,21,0
814,217,146,38,10,22,1
815,217,148,36,10,23,0
816,217,148,35,10,24,0
817,217,149,33,12,23,0
818,217,149,33,12,23,0
819,217,149,32,13,23,0
820,218,150,33,13,21,1
821,219,150,34,13,21,1
822,219,150,35,13,21,0
823,219,149,33,15,22,0
824,219,148,34,15,22,0
825,219,150,32,16,21,0
826,219,149,32,16,22,0
827,220,149,32,15,23,1
828,221,153,31,15,21,1
829,221,152,32,16,21,0
830,221,153,32,16,20,0
831,221,152,32,16,21,0
832,222,152,32,16,21,1
833,222,155,31,15,21,0
834,223,153,32,15,22,1
835,223,153,34,14,22,0
836,223,155,36,12,20,0
837,223,155,36,12,20,0
838,224,154,34,14,21,1
839,224,154,36,13,21,0
840,225,154,34,15,21,1
841,225,155,34,14,22,0
842,225,153,35,14,23,0
843,225,154,35,14,22,0
844,225,153,36,14,22,0
845,225,156,36,11,22,0
846,226,157,35,11,22,1
847,226,159,36,11,20,0
848,226,159,35,12,20,0
849,226,158,36,12,20,0
850,226,158,35,12,21,0
851,226,157,35,13,21,0
852,226,158,35,13,20,0
853,226,160,33,13,20,0
854,226,157,35,13,21,0
855,226,160,33,14,19,0
856,227,159,34,15,18,1
857,227,161,34,15,17,0
858,227,160,34,15,18,0
859,228,158,34,15,20,1
860,228,158,32,17,21,0
861,228,159,31,17,21,0
862,229,158,34,15,21,1
863,230,159,35,15,20,1
864,230,160,36,14,20,0
865,230,159,38,14,19,0
866,230,159,38,14,19,0
867,231,160,36,16,18,1
868,231,159,36,17,19,0
869,231,161,36,15,19,0
870,232,161,37,14,19,1
871,232,159,40,14,19,0
872,233,160,40,13,19,1
873,233,161,40,13,19,0
874,233,162,39,13,19,0
875,233,163,38,12,20,0
876,233,161,38,12,22,0
877,233,164,38,10,21,0
878,233,165,38,10,20,0
879,233,167,37,10,19,0
880,233,165,37,12,19,0
881,233,166,39,11,17,0
882,233,168,37,12,16,0
883,233,168,35,14,16,0
884,234,168,35,14,16,1
885,235,169,35,13,17,1
886,237,170,36,12,17,2
887,238,171,33,14,19,1
888,238,173,32,14,19,0
889,238,172,31,15,20,0
890,238,170,31,16,21,0
891,238,170,31,16,21,0
892,240,170,31,17,20,2
893,240,173,31,15,21,0
894,240,173,31,15,21,0
895,241,174,29,16,21,1
896,241,176,29,15,21,0
897,242,177,29,14,21,1
898,242,177,30,14,21,0
899,242,175,30,14,23,0
900,243,175,30,12,25,1
901,243,178,28,13,24,0
902,243,179,27,13,24,0
903,243,176,29,13,25,0
904,243,175,30,13,25,0
905,243,173,31,14,25,0
906,243,171,33,14,25,0
907,243,172,34,13,24,0
908,244,172,35,13,23,1
909,244,174,33,14,23,0
910,244,172,33,15,24,0
911,244,172,34,15,23,0
912,244,171,34,15,24,0
913,244,172,34,15,23,0
914,244,172,34,15,23,0
915,244,172,35,14,23,0
916,244,173,35,13,23,0
917,244,173,35,13,23,0
918,244,174,35,12,23,0
919,244,175,33,13,23,0
920,244,178,33,12,21,0
921,245,178,32,13,21,1
922,245,179,30,15,21,0
923,245,179,31,13,22,0
924,246,181,31,13,20,1
925,246,182,31,13,20,0
926,246,185,31,11,19,0
927,247,185,31,11,19,1
928,247,185,32,11,19,0
929,247,185,32,12,18,0
930,247,184,31,13,19,0
931,247,182,31,15,19,0
932,247,181,32,15,19,0
933,247,179,35,14,19,0
934,247,178,36,14,19,0
935,247,178,36,14,19,0
936,247,177,36,15,19,0
937,248,176,37,15,19,1
938,248,178,37,14,19,0
939,249,178,36,15,19,1
940,249,178,36,15,20,0
941,249,176,37,16,20,0
942,249,178,36,15,20,0
943,249,179,34,17,19,0
944,250,178,35,17,19,1
945,250,178,33,19,20,0
946,251,178,32,19,21,1
947,251,182,32,17,20,0
948,251,182,32,16,21,0
949,252,180,34,15,22,1
950,253,180,33,16,23,1
951,254,184,30,17,22,1
952,254,186,30,17,21,0
953,254,186,30,17,21,0
954,254,186,29,17,22,0
955,255,186,30,16,22,1
956,255,190,30,13,22,0
957,255,190,30,12,23,0
958,255,186,32,12,25,0
959,255,182,33,12,28,0
960,256,182,32,13,28,1
961,256,180,32,14,30,0
962,256,179,33,14,30,0
963,256,180,33,14,29,0
964,256,182,32,13,29,0
965,256,181,33,13,29,0
966,257,181,33,11,31,1
967,257,181,34,11,31,0
968,257,183,33,12,29,0
969,257,182,34,11,30,0
970,257,179,33,12,33,0
971,258,178,34,11,34,1
972,258,178,33,13,34,0
973,258,179,32,13,34,0
974,258,180,32,13,33,0
975,258,183,33,11,31,0
976,259,185,33,11,29,1
977,259,187,33,11,28,0
978,259,186,31,14,28,0
979,259,189,30,12,28,0
980,260,191,30,11,27,1
981,260,193,29,11,27,0
982,260,194,28,11,27,0
983,261,194,27,12,27,1
984,261,196,27,11,27,0
985,261,193,29,10,29,0
986,262,191,29,11,30,1
987,262,192,26,14,30,0
988,262,191,27,14,30,0
989,262,189,28,15,30,0
990,262,189,28,15,30,0
991,262,188,31,14,29,0
992,262,191,31,12,28,0
993,263,190,32,12,28,1
