MCS,TotalCells,NonCycling,CycleG1,CycleS,CycleG2,CycleM
124,102,81,12,7,2,0
125,102,81,12,7,2,0
126,102,81,12,7,2,0
127,102,81,12,7,2,0
128,102,82,12,6,2,0
129,102,81,12,7,2,0
130,102,81,13,6,2,0
131,102,81,11,8,2,0
132,102,82,10,8,2,0
133,102,82,10,8,2,0
134,102,82,10,8,2,0
135,102,83,10,7,2,0
136,102,83,10,7,2,0
137,102,84,10,6,2,0
138,102,85,10,5,2,0
139,102,85,10,5,2,0
140,102,84,10,5,3,0
141,102,85,10,4,3,0
142,102,85,9,5,3,0
143,102,83,10,6,3,0
144,102,83,10,6,3,0
145,102,83,10,6,3,0
146,102,81,11,6,4,0
147,102,81,11,6,4,0
148,102,81,11,6,4,0
149,102,82,11,4,5,0
150,102,83,11,3,5,0
151,102,82,11,3,6,0
152,102,82,11,3,6,0
153,102,83,10,4,5,0
154,102,83,10,4,5,0
155,102,83,10,4,5,0
156,102,83,11,3,5,0
157,102,83,11,3,5,0
158,102,83,11,3,5,0
159,102,84,10,3,5,0
160,102,84,10,3,5,0
161,102,84,10,3,5,0
162,102,83,11,3,5,0
163,102,83,11,3,5,0
164,102,83,11,3,5,0
165,102,83,11,3,5,0
166,102,82,11,3,6,0
167,102,81,10,4,7,0
168,102,80,9,5,8,0
169,102,79,10,5,8,0
170,102,79,10,5,8,0
171,102,80,10,4,8,0
172,102,78,10,4,10,0
173,103,79,9,4,10,1
174,103,82,9,3,9,0
175,103,82,9,3,9,0
176,103,82,9,3,9,0
177,103,82,9,3,9,0
178,103,83,9,2,9,0
179,103,83,9,2,9,0
180,103,84,9,2,8,0
181,103,83,8,4,8,0
182,103,85,8,3,7,0
183,103,85,8,3,7,0
184,103,85,8,3,7,0
185,103,85,8,3,7,0
186,104,85,8,3,7,1
187,104,86,8,3,7,0
188,104,86,8,3,7,0
189,104,85,8,3,8,0
190,104,85,8,3,8,0
191,104,84,9,3,8,0
192,104,86,8,2,8,0
193,104,86,8,2,8,0
194,104,86,7,3,8,0
195,104,86,7,3,8,0
196,104,85,8,3,8,0
197,104,86,7,3,8,0
198,104,85,8,3,8,0
199,104,85,8,3,8,0
200,105,85,8,3,8,1
201,105,86,8,3,8,0
202,105,87,7,3,8,0
203,105,87,7,3,8,0
204,105,87,7,3,8,0
205,105,87,7,3,8,0
206,105,87,7,3,8,0
207,105,84,8,3,10,0
208,105,85,9,2,9,0
209,105,85,9,2,9,0
210,105,85,8,3,9,0
211,105,85,9,3,8,0
212,106,84,10,3,8,1
213,106,85,9,4,8,0
214,106,84,9,4,9,0
215,106,84,9,4,9,0
216,106,86,9,3,8,0
217,106,84,10,3,9,0
218,106,83,12,3,8,0
219,107,82,12,3,9,1
220,107,83,12,3,9,0
221,107,82,13,3,9,0
222,107,82,12,4,9,0
223,107,82,12,4,9,0
224,107,81,13,4,9,0
225,107,80,11,6,10,0
226,108,81,10,6,10,1
227,108,83,10,6,9,0
228,108,82,11,6,9,0
229,108,82,10,7,9,0
230,109,84,9,7,8,1
231,109,85,9,7,8,0
232,109,85,9,7,8,0
233,109,88,9,5,7,0
234,109,87,9,5,8,0
235,109,87,9,5,8,0
236,109,87,9,5,8,0
237,110,88,9,5,7,1
238,111,90,9,5,6,1
239,111,91,9,5,6,0
240,111,92,9,4,6,0
241,111,92,9,4,6,0
242,111,91,9,4,7,0
243,111,90,9,4,8,0
244,111,91,9,3,8,0
245,111,91,8,4,8,0
246,111,91,9,3,8,0
247,111,91,9,3,8,0
248,111,90,10,3,8,0
249,111,90,9,4,8,0
250,111,90,9,4,8,0
251,111,91,9,3,8,0
252,111,91,9,3,8,0
253,111,91,9,3,8,0
254,111,91,9,3,8,0
255,111,91,9,3,8,0
256,111,93,9,2,7,0
257,111,94,9,2,6,0
258,111,94,9,2,6,0
259,111,93,8,3,7,0
260,111,93,9,3,6,0
261,111,93,9,3,6,0
262,111,93,9,3,6,0
263,111,94,9,2,6,0
264,111,94,9,2,6,0
265,111,94,9,2,6,0
266,112,93,9,2,7,1
267,113,93,10,2,7,1
268,113,94,10,2,7,0
269,114,94,10,2,7,1
270,114,96,10,2,6,0
271,114,96,9,3,6,0
272,114,93,12,3,6,0
273,114,92,12,3,7,0
274,114,91,13,3,7,0
275,114,91,14,3,6,0
276,114,91,14,3,6,0
277,114,91,14,3,6,0
278,114,91,12,5,6,0
279,114,91,12,5,6,0
280,114,90,13,5,6,0
281,114,91,13,5,5,0
282,114,92,12,5,5,0
283,114,92,12,4,6,0
284,114,94,12,3,5,0
285,114,94,11,4,5,0
286,114,94,11,4,5,0
287,114,93,11,5,5,0
288,114,93,11,5,5,0
289,114,93,11,5,5,0
290,114,93,11,5,5,0
291,114,93,11,5,5,0
292,114,93,11,5,5,0
293,114,92,11,5,6,0
294,114,91,11,5,7,0
295,114,90,12,5,7,0
296,114,88,14,5,7,0
297,114,88,14,5,7,0
298,115,87,14,5,8,1
299,115,88,13,6,8,0
300,115,87,14,6,8,0
301,115,87,13,7,8,0
302,115,87,13,7,8,0
303,115,86,14,6,9,0
304,115,84,15,6,10,0
305,115,83,13,8,11,0
306,115,83,12,9,11,0
307,115,82,11,10,12,0
308,115,83,11,9,12,0
309,115,83,11,9,12,0
310,115,83,11,9,12,0
311,115,84,11,8,12,0
312,115,85,11,7,12,0
313,115,85,12,6,12,0
314,116,85,12,6,12,1
315,116,86,12,6,12,0
316,116,86,12,6,12,0
317,116,87,12,5,12,0
318,116,85,14,5,12,0
319,116,85,14,5,12,0
320,116,85,13,5,13,0
321,116,86,13,5,12,0
322,116,86,13,4,13,0
323,116,85,14,4,13,0
324,116,85,13,5,13,0
325,116,85,13,5,13,0
326,116,85,12,6,13,0
327,116,86,12,5,13,0
328,116,86,12,5,13,0
329,116,85,12,5,14,0
330,116,86,12,4,14,0
331,116,86,13,3,14,0
332,116,86,13,3,14,0
333,116,86,13,3,14,0
334,116,86,13,3,14,0
335,116,86,11,5,14,0
336,116,87,11,4,14,0
337,116,87,10,5,14,0
338,117,88,10,5,13,1
339,117,89,10,5,13,0
340,117,91,10,5,11,0
341,117,92,10,4,11,0
342,117,92,10,4,11,0
343,118,93,10,3,11,1
344,118,93,9,4,12,0
345,118,93,8,5,12,0
346,118,92,9,5,12,0
347,120,94,9,5,10,2
348,120,93,11,5,11,0
349,120,94,11,4,11,0
350,120,94,11,4,11,0
351,120,93,13,4,10,0
352,120,93,14,4,9,0
353,120,92,15,4,9,0
354,121,92,15,4,9,1
355,122,91,15,5,10,1
356,123,93,15,4,10,1
357,123,95,14,3,11,0
358,123,98,14,2,9,0
359,123,97,14,3,9,0
360,123,96,14,3,10,0
361,123,95,15,3,10,0
362,123,95,15,3,10,0
363,123,95,15,3,10,0
364,123,96,14,4,9,0
365,123,95,15,4,9,0
366,123,94,16,4,9,0
367,123,95,16,4,8,0
368,123,95,15,5,8,0
369,123,96,15,5,7,0
370,123,96,15,5,7,0
371,124,96,15,5,7,1
372,124,94,16,6,8,0
373,125,95,17,4,8,1
374,125,97,17,4,7,0
375,126,97,18,4,6,1
376,126,97,19,4,6,0
377,126,97,19,5,5,0
378,126,96,19,6,5,0
379,126,95,20,6,5,0
380,127,94,21,6,5,1
381,127,96,20,6,5,0
382,127,97,19,7,4,0
383,127,96,20,7,4,0
384,127,96,21,6,4,0
385,127,96,21,6,4,0
386,127,95,22,6,4,0
387,128,95,22,6,4,1
388,128,96,22,6,4,0
389,128,95,22,7,4,0
390,128,94,22,7,5,0
391,128,92,25,6,5,0
392,128,92,24,7,5,0
393,128,92,24,7,5,0
394,128,92,24,7,5,0
395,128,94,23,6,5,0
396,128,94,22,7,5,0
397,128,92,24,7,5,0
398,128,92,24,7,5,0
399,128,92,24,7,5,0
400,128,90,24,7,7,0
401,128,93,22,7,6,0
402,128,93,22,7,6,0
403,128,93,21,8,6,0
404,128,93,21,8,6,0
405,128,93,21,8,6,0
406,128,93,20,9,6,0
407,128,93,20,9,6,0
408,128,95,20,8,5,0
409,128,93,20,10,5,0
410,129,92,21,10,5,1
411,129,94,21,10,4,0
412,129,94,21,10,4,0
413,129,92,23,10,4,0
414,129,93,23,10,3,0
415,129,93,23,10,3,0
416,129,92,24,10,3,0
417,129,92,24,10,3,0
418,129,90,24,11,4,0
419,129,91,24,10,4,0
420,129,92,24,9,4,0
421,129,93,24,9,3,0
422,129,93,24,9,3,0
423,129,93,24,9,3,0
424,129,93,23,10,3,0
425,129,94,23,9,3,0
426,129,93,23,10,3,0
427,129,93,23,10,3,0
428,129,94,21,11,3,0
429,129,93,20,11,5,0
430,129,92,21,10,6,0
431,129,92,21,10,6,0
432,129,92,21,10,6,0
433,129,94,21,8,6,0
434,130,93,21,8,7,1
435,130,94,21,8,7,0
436,130,94,21,8,7,0
437,130,95,19,9,7,0
438,130,96,19,8,7,0
439,130,95,21,8,6,0
440,130,96,21,7,6,0
441,130,96,21,6,7,0
442,130,96,21,6,7,0
443,130,96,21,6,7,0
444,130,95,21,6,8,0
445,130,95,20,7,8,0
446,130,95,20,7,8,0
447,130,95,20,6,9,0
448,130,95,20,6,9,0
449,130,95,20,6,9,0
450,130,95,20,6,9,0
451,131,96,20,4,10,1
452,131,97,20,4,10,0
453,131,95,21,4,11,0
454,131,97,20,4,10,0
455,132,97,19,5,10,1
456,132,100,19,4,9,0
457,132,100,19,4,9,0
458,132,100,20,3,9,0
459,132,98,22,3,9,0
460,132,98,21,4,9,0
461,132,97,21,5,9,0
462,132,97,21,5,9,0
463,132,97,20,6,9,0
464,132,97,20,6,9,0
465,133,97,20,6,9,1
466,133,99,19,6,9,0
467,133,99,20,5,9,0
468,133,99,20,5,9,0
469,133,99,20,5,9,0
470,133,98,21,5,9,0
471,133,99,20,5,9,0
472,133,99,20,5,9,0
473,133,100,20,4,9,0
474,133,100,20,4,9,0
475,133,101,19,4,9,0
476,133,100,19,4,10,0
477,133,98,21,4,10,0
478,133,98,20,5,10,0
479,133,97,20,5,11,0
480,133,96,20,6,11,0
481,133,97,20,5,11,0
482,133,97,20,5,11,0
483,133,97,19,6,11,0
484,133,97,20,5,11,0
485,133,96,20,6,11,0
486,133,95,21,6,11,0
487,133,97,21,3,12,0
488,133,97,19,5,12,0
489,133,98,19,4,12,0
490,133,98,19,4,12,0
491,133,99,19,4,11,0
492,133,99,19,3,12,0
493,133,99,19,3,12,0
494,133,99,19,3,12,0
495,133,100,19,2,12,0
496,133,100,19,2,12,0
497,133,100,19,2,12,0
498,133,101,19,1,12,0
499,133,101,19,1,12,0
500,133,102,19,1,11,0
501,133,102,19,1,11,0
502,133,101,20,1,11,0
503,133,100,21,1,11,0
504,134,100,21,1,11,1
505,134,100,21,1,12,0
506,134,100,21,1,12,0
507,134,100,21,1,12,0
508,134,100,20,3,11,0
509,134,100,20,3,11,0
510,134,99,18,5,12,0
511,134,98,18,5,13,0
512,134,99,17,6,12,0
513,135,99,16,7,12,1
514,135,99,16,7,13,0
515,135,100,16,7,12,0
516,135,99,17,7,12,0
517,135,99,18,6,12,0
518,135,97,18,6,14,0
519,135,97,18,6,14,0
520,135,98,18,5,14,0
521,136,97,19,5,14,1
522,136,98,18,6,14,0
523,136,98,18,6,14,0
524,136,97,18,6,15,0
525,136,97,18,6,15,0
526,136,97,17,7,15,0
527,136,97,16,8,15,0
528,136,98,15,8,15,0
529,136,97,15,8,16,0
530,136,98,13,10,15,0
531,136,98,13,10,15,0
532,136,98,13,11,14,0
533,136,99,13,11,13,0
534,136,99,13,11,13,0
535,137,100,13,10,13,1
536,137,102,13,9,13,0
537,137,102,13,9,13,0
538,137,102,13,9,13,0
539,137,102,13,9,13,0
540,137,103,13,8,13,0
541,137,102,14,8,13,0
542,137,102,14,8,13,0
543,138,101,14,8,14,1
544,138,102,13,9,14,0
545,138,99,12,11,16,0
546,138,99,13,10,16,0
547,138,100,13,9,16,0
548,138,101,13,8,16,0
549,138,100,13,9,16,0
550,138,99,13,9,17,0
551,138,99,13,9,17,0
552,138,99,14,8,17,0
553,138,100,14,8,16,0
554,138,100,14,8,16,0
555,138,101,13,8,16,0
556,139,100,14,8,16,1
557,139,98,16,8,17,0
558,139,97,17,8,17,0
559,139,94,17,9,19,0
560,139,94,18,8,19,0
561,139,94,18,8,19,0
562,139,96,16,8,19,0
563,139,98,16,7,18,0
564,139,98,16,7,18,0
565,139,98,16,7,18,0
566,139,97,15,8,19,0
567,139,97,15,8,19,0
568,139,100,15,6,18,0
569,139,100,15,6,18,0
570,139,101,14,7,17,0
571,139,102,15,5,17,0
572,139,102,15,5,17,0
573,140,102,14,5,18,1
574,140,102,14,5,19,0
575,140,102,13,6,19,0
576,141,100,14,6,20,1
577,141,102,14,6,19,0
578,141,101,14,6,20,0
579,141,101,13,7,20,0
580,141,101,14,6,20,0
581,141,101,13,7,20,0
582,142,99,13,7,22,1
583,142,100,13,7,22,0
584,142,101,13,6,22,0
585,142,102,13,6,21,0
586,142,104,13,4,21,0
587,142,104,12,5,21,0
588,142,104,12,5,21,0
589,142,104,13,4,21,0
590,142,105,12,5,20,0
591,142,107,12,5,18,0
592,142,106,13,5,18,0
593,143,107,13,5,17,1
594,143,109,13,4,17,0
595,143,108,13,5,17,0
596,143,108,13,5,17,0
597,143,108,13,5,17,0
598,144,109,13,5,16,1
599,145,110,13,5,16,1
600,145,109,13,5,18,0
601,145,111,13,5,16,0
602,145,111,12,6,16,0
603,145,111,12,6,16,0
604,146,110,12,6,17,1
605,147,112,11,6,17,1
606,147,114,10,6,17,0
607,147,113,11,6,17,0
608,147,113,9,8,17,0
609,147,112,9,8,18,0
610,147,112,9,8,18,0
611,147,112,10,7,18,0
612,147,110,11,7,19,0
613,148,109,11,7,20,1
614,148,110,11,6,21,0
615,148,112,11,5,20,0
616,148,109,13,5,21,0
617,148,108,15,5,20,0
618,148,111,14,5,18,0
619,149,112,14,4,18,1
620,149,116,14,2,17,0
621,150,116,15,2,16,1
622,151,117,14,3,16,1
623,151,117,14,3,17,0
624,151,117,14,3,17,0
625,152,117,14,3,17,1
626,153,118,14,3,17,1
627,153,119,14,3,17,0
628,153,118,15,2,18,0
629,153,117,16,2,18,0
630,153,114,18,2,19,0
631,153,113,18,2,20,0
632,154,113,18,2,20,1
633,154,113,19,2,20,0
634,154,112,20,2,20,0
635,154,112,20,2,20,0
636,154,113,19,2,20,0
637,154,112,20,2,20,0
638,154,114,20,2,18,0
639,154,115,19,3,17,0
640,154,115,20,2,17,0
641,154,114,21,2,17,0
642,155,113,22,2,17,1
643,156,114,22,2,17,1
644,156,114,22,3,17,0
645,157,114,22,3,17,1
646,157,115,22,3,17,0
647,157,114,23,3,17,0
648,158,114,23,3,17,1
649,158,114,24,3,17,0
650,158,114,24,3,17,0
651,158,114,24,3,17,0
652,158,115,24,3,16,0
653,158,112,24,4,18,0
654,158,112,24,4,18,0
655,159,111,25,4,18,1
656,159,111,26,4,18,0
657,159,111,24,6,18,0
658,159,113,22,6,18,0
659,159,113,22,6,18,0
660,160,113,21,8,17,1
661,160,115,21,8,16,0
662,160,114,22,8,16,0
663,160,113,21,9,17,0
664,160,114,18,11,17,0
665,160,114,20,10,16,0
666,160,112,21,10,17,0
667,160,113,21,11,15,0
668,160,113,21,11,15,0
669,160,114,20,11,15,0
670,160,113,22,10,15,0
671,160,113,23,10,14,0
672,160,115,23,9,13,0
673,160,116,22,9,13,0
674,160,116,20,10,14,0
675,161,117,19,10,14,1
676,162,117,20,10,14,1
677,162,118,21,10,13,0
678,163,118,21,10,13,1
679,163,121,20,10,12,0
680,163,122,20,9,12,0
681,163,122,19,9,13,0
682,163,123,19,7,14,0
683,163,122,20,7,14,0
684,163,122,18,9,14,0
685,163,123,18,8,14,0
686,163,123,18,8,14,0
687,164,124,17,9,13,1
688,164,125,17,9,13,0
689,164,126,17,8,13,0
690,164,127,17,7,13,0
691,164,127,17,6,14,0
692,164,127,19,5,13,0
693,164,127,18,6,13,0
694,164,126,19,6,13,0
695,164,125,20,6,13,0
696,164,124,21,6,13,0
697,164,123,21,7,13,0
698,164,123,21,7,13,0
699,164,122,22,7,13,0
700,164,122,21,8,13,0
701,164,121,20,9,14,0
702,164,122,21,8,13,0
703,164,121,22,8,13,0
704,165,121,22,8,13,1
705,165,121,22,8,14,0
706,165,122,22,7,14,0
707,165,122,23,6,14,0
708,165,123,22,7,13,0
709,165,124,21,7,13,0
710,165,125,20,7,13,0
711,165,124,21,7,13,0
712,165,125,20,6,14,0
713,165,125,19,7,14,0
714,165,126,19,6,14,0
715,166,124,20,6,15,1
716,166,124,19,7,16,0
717,166,124,20,6,16,0
718,166,124,20,7,15,0
719,166,124,20,7,15,0
720,166,126,20,6,14,0
721,166,125,21,6,14,0
722,166,125,21,6,14,0
723,166,126,21,6,13,0
724,166,125,22,6,13,0
725,166,126,22,5,13,0
726,166,126,21,6,13,0
727,166,126,19,7,14,0
728,167,126,20,6,14,1
729,168,127,18,8,14,1
730,168,129,18,7,14,0
731,168,131,17,8,12,0
732,169,131,17,8,12,1
733,170,132,16,8,13,1
734,170,134,15,9,12,0
735,170,134,15,8,13,0
736,170,136,14,9,11,0
737,171,137,13,9,11,1
738,171,138,13,8,12,0
739,171,136,13,10,12,0
740,171,136,13,10,12,0
741,171,136,13,10,12,0
742,171,136,13,10,12,0
743,171,136,12,11,12,0
744,171,134,13,11,13,0
745,172,134,13,11,13,1
746,172,135,13,11,13,0
747,172,133,13,11,15,0
748,172,134,12,12,14,0
749,172,135,12,11,14,0
750,173,136,11,11,14,1
751,173,139,11,10,13,0
752,173,140,12,9,12,0
753,173,139,13,9,12,0
754,174,138,13,9,13,1
755,174,138,14,9,13,0
756,175,140,13,8,13,1
757,175,141,13,8,13,0
758,175,142,13,7,13,0
759,175,142,13,7,13,0
760,175,142,13,7,13,0
761,175,143,14,6,12,0
762,175,143,14,6,12,0
763,175,143,13,7,12,0
764,175,140,16,7,12,0
765,175,139,17,7,12,0
766,176,137,17,8,13,1
767,177,137,17,8,14,1
768,177,139,18,7,13,0
769,177,140,18,6,13,0
770,177,139,19,6,13,0
771,177,139,20,5,13,0
772,177,136,22,5,14,0
773,177,136,23,4,14,0
774,177,135,24,4,14,0
775,177,137,23,4,13,0
776,177,139,23,3,12,0
777,177,141,20,5,11,0
778,177,141,20,4,12,0
779,177,140,20,4,13,0
780,177,140,20,4,13,0
781,178,139,20,4,14,1
782,178,137,22,4,15,0
783,178,136,22,5,15,0
784,179,135,22,5,16,1
785,179,135,21,6,17,0
786,179,134,22,6,17,0
787,180,134,22,6,17,1
788,180,135,23,6,16,0
789,180,135,23,6,16,0
790,180,136,23,6,15,0
791,180,135,24,6,15,0
792,181,136,25,6,13,1
793,181,138,25,5,13,0
794,181,137,24,6,14,0
795,181,136,26,6,13,0
796,182,134,28,6,13,1
797,183,137,26,6,13,1
798,183,139,26,5,13,0
799,183,140,25,5,13,0
800,183,140,25,5,13,0
801,183,139,25,6,13,0
802,183,139,25,6,13,0
803,183,138,27,5,13,0
804,183,139,26,6,12,0
805,183,140,24,7,12,0
806,183,140,25,7,11,0
807,183,140,25,8,10,0
808,183,139,26,8,10,0
809,183,139,24,9,11,0
810,184,139,25,8,11,1
811,184,140,25,8,11,0
812,184,140,24,9,11,0
813,185,140,23,10,11,1
814,185,140,24,10,11,0
815,185,140,25,10,10,0
816,185,140,24,11,10,0
817,185,140,24,11,10,0
818,186,140,24,11,10,1
819,186,141,22,13,10,0
820,186,139,23,13,11,0
821,186,139,24,12,11,0
822,186,139,25,11,11,0
823,186,139,26,10,11,0
824,186,139,26,11,10,0
825,186,140,25,11,10,0
826,186,140,25,10,11,0
827,186,140,24,11,11,0
828,186,142,23,11,10,0
829,186,142,23,11,10,0
830,186,145,23,10,8,0
831,186,145,22,11,8,0
832,187,146,20,12,8,1
833,187,147,20,12,8,0
834,188,148,19,13,7,1
835,188,150,19,12,7,0
836,189,151,19,11,7,1
837,189,154,20,9,6,0
838,189,155,19,9,6,0
839,189,155,19,9,6,0
840,189,156,19,8,6,0
841,191,157,19,7,6,2
842,191,159,20,6,6,0
843,191,158,20,7,6,0
844,191,158,20,7,6,0
845,191,158,20,7,6,0
846,191,156,21,8,6,0
847,192,155,22,8,6,1
848,193,155,22,8,7,1
849,193,154,24,8,7,0
850,193,155,24,8,6,0
851,193,154,25,8,6,0
852,193,151,27,8,7,0
853,193,151,28,7,7,0
854,193,150,27,8,8,0
855,193,149,27,8,9,0
856,193,150,27,7,9,0
857,193,150,28,7,8,0
858,193,148,30,7,8,0
859,193,148,30,7,8,0
860,193,150,30,6,7,0
861,193,151,30,5,7,0
862,193,151,30,5,7,0
863,193,151,30,5,7,0
864,193,151,29,6,7,0
865,193,151,29,6,7,0
866,193,150,30,6,7,0
867,193,147,34,6,6,0
868,193,147,32,8,6,0
869,193,147,31,9,6,0
870,193,145,33,9,6,0
871,193,145,33,10,5,0
872,193,147,31,10,5,0
873,193,148,31,9,5,0
874,193,148,30,10,5,0
875,193,148,30,10,5,0
876,193,147,31,10,5,0
877,193,148,31,9,5,0
878,193,146,28,12,7,0
879,193,146,28,11,8,0
880,193,146,27,12,8,0
881,193,146,27,12,8,0
882,193,147,27,11,8,0
883,193,146,27,11,9,0
884,193,148,26,10,9,0
885,193,148,25,11,9,0
886,193,147,25,11,10,0
887,193,146,25,11,11,0
888,193,145,26,11,11,0
889,193,142,26,11,14,0
890,193,144,23,12,14,0
891,193,143,24,12,14,0
892,193,144,24,11,14,0
893,193,145,23,11,14,0
894,193,144,22,12,15,0
895,193,142,23,12,16,0
896,193,142,23,13,15,0
897,193,141,23,14,15,0
898,193,141,23,14,15,0
899,193,143,20,15,15,0
900,193,142,20,16,15,0
901,193,141,19,16,17,0
902,193,142,17,17,17,0
903,193,142,17,18,16,0
904,193,147,17,14,15,0
905,193,147,17,14,15,0
906,193,148,18,11,16,0
907,193,148,18,11,16,0
908,195,149,18,10,16,2
909,195,151,19,9,16,0
910,195,151,19,9,16,0
911,195,151,20,9,15,0
912,196,151,20,9,15,1
913,196,153,19,9,15,0
914,196,153,18,10,15,0
915,197,153,18,10,15,1
916,197,154,18,10,15,0
917,197,157,18,8,14,0
918,197,155,18,7,17,0
919,197,154,18,7,18,0
920,199,155,17,8,17,2
921,200,158,17,8,16,1
922,201,160,17,8,15,1
923,201,159,18,8,16,0
924,201,159,16,10,16,0
925,201,158,17,10,16,0
926,201,158,17,10,16,0
927,201,157,15,13,16,0
928,201,158,13,14,16,0
929,201,160,13,13,15,0
930,201,159,14,13,15,0
931,202,156,15,13,17,1
932,202,158,13,15,16,0
933,202,157,14,15,16,0
934,202,156,14,15,17,0
935,202,157,14,14,17,0
936,202,156,14,14,18,0
937,202,155,15,14,18,0
938,203,155,17,13,17,1
939,203,158,17,12,16,0
940,204,158,15,14,16,1
941,204,160,16,12,16,0
942,204,159,16,12,17,0
943,204,159,17,11,17,0
944,204,161,17,10,16,0
945,205,164,17,7,16,1
946,205,166,16,7,16,0
947,205,169,15,6,15,0
948,205,168,15,7,15,0
949,205,166,15,7,17,0
950,205,165,16,7,17,0
951,205,164,16,7,18,0
952,205,163,16,8,18,0
953,205,163,15,9,18,0
954,205,163,16,9,17,0
955,205,164,17,8,16,0
956,205,164,18,8,15,0
957,206,161,20,8,16,1
958,206,163,18,9,16,0
959,206,161,19,9,17,0
960,206,163,19,9,15,0
961,207,163,19,8,16,1
962,208,164,19,8,16,1
963,208,166,18,8,16,0
964,208,168,18,6,16,0
965,208,169,18,5,16,0
966,208,170,18,4,16,0
967,208,168,18,4,18,0
968,208,168,19,5,16,0
969,208,167,20,5,16,0
970,209,169,20,5,14,1
971,209,169,21,5,14,0
972,209,172,21,2,14,0
973,209,171,21,2,15,0
974,211,169,18,5,17,2
975,211,169,20,5,17,0
976,211,168,20,5,18,0
977,213,166,19,6,20,2
978,213,169,19,5,20,0
979,213,168,20,5,20,0
980,213,169,19,6,19,0
981,213,168,19,6,20,0
982,213,167,18,7,21,0
983,214,167,19,6,21,1
984,214,167,19,6,22,0
985,214,167,19,6,22,0
986,214,168,19,5,22,0
987,214,167,20,5,22,0
988,215,168,20,4,22,1
989,215,168,21,4,22,0
990,215,167,21,4,23,0
991,215,166,21,5,23,0
992,215,166,21,5,23,0
993,215,166,22,4,23,0
