MCS,TotalCells,NonCycling,CycleG1,CycleS,CycleG2,CycleM
124,103,35,62,2,4,0
125,103,35,62,2,4,0
126,103,36,62,1,4,0
127,103,35,63,1,4,0
128,103,34,64,1,4,0
129,104,34,64,1,4,1
130,104,36,63,1,4,0
131,104,35,63,1,5,0
132,104,36,63,0,5,0
133,104,36,63,0,5,0
134,104,36,62,0,6,0
135,104,37,61,0,6,0
136,104,37,61,0,6,0
137,104,36,62,0,6,0
138,104,37,61,0,6,0
139,104,37,61,0,6,0
140,104,36,61,0,7,0
141,104,35,61,0,8,0
142,104,35,61,0,8,0
143,104,35,61,0,8,0
144,104,34,59,2,9,0
145,104,34,57,4,9,0
146,104,34,57,4,9,0
147,104,34,57,4,9,0
148,104,35,56,4,9,0
149,104,34,57,4,9,0
150,104,34,57,4,9,0
151,104,33,58,4,9,0
152,104,35,58,2,9,0
153,104,34,59,2,9,0
154,104,34,58,3,9,0
155,104,34,58,2,10,0
156,104,35,58,2,9,0
157,104,35,58,2,9,0
158,104,34,59,2,9,0
159,104,35,59,1,9,0
160,104,35,59,1,9,0
161,104,36,59,0,9,0
162,104,36,59,0,9,0
163,104,36,59,0,9,0
164,104,36,59,0,9,0
165,105,35,61,0,8,1
166,105,36,61,0,8,0
167,105,36,61,0,8,0
168,105,34,61,0,10,0
169,105,35,61,0,9,0
170,105,35,61,0,9,0
171,105,34,62,0,9,0
172,106,34,63,0,8,1
173,106,36,63,0,7,0
174,106,35,63,0,8,0
175,107,34,64,0,8,1
176,107,35,64,0,8,0
177,107,36,64,0,7,0
178,108,37,64,0,6,1
179,109,38,64,0,6,1
180,109,39,64,0,6,0
181,110,39,64,0,6,1
182,110,39,65,0,6,0
183,110,38,65,0,7,0
184,110,37,66,0,7,0
185,110,38,66,0,6,0
186,110,38,64,1,7,0
187,110,38,64,1,7,0
188,110,39,62,2,7,0
189,110,39,62,2,7,0
190,110,38,63,1,8,0
191,110,38,63,1,8,0
192,110,37,63,2,8,0
193,110,36,64,2,8,0
194,110,37,64,2,7,0
195,110,36,65,2,7,0
196,110,35,65,2,8,0
197,110,35,65,2,8,0
198,110,37,65,1,7,0
199,110,37,64,2,7,0
200,110,36,64,2,8,0
201,110,37,64,1,8,0
202,110,38,64,0,8,0
203,110,39,63,0,8,0
204,111,39,63,0,8,1
205,111,40,63,0,8,0
206,111,39,64,0,8,0
207,111,36,66,0,9,0
208,111,38,65,0,8,0
209,111,39,65,0,7,0
210,111,38,64,0,9,0
211,111,38,64,0,9,0
212,111,38,64,0,9,0
213,112,37,64,0,10,1
214,112,38,64,0,10,0
215,112,38,65,0,9,0
216,112,38,65,0,9,0
217,112,39,65,0,8,0
218,112,40,65,0,7,0
219,112,39,66,0,7,0
220,113,39,66,0,7,1
221,113,39,66,0,8,0
222,113,39,66,0,8,0
223,113,38,67,0,8,0
224,114,38,66,1,8,1
225,114,39,66,1,8,0
226,114,38,66,1,9,0
227,114,37,66,1,10,0
228,114,36,67,1,10,0
229,114,35,68,1,10,0
230,114,35,68,1,10,0
231,114,35,68,1,10,0
232,114,35,68,1,10,0
233,114,37,66,1,10,0
234,114,37,66,1,10,0
235,114,37,66,1,10,0
236,114,36,66,1,11,0
237,114,37,66,0,11,0
238,114,35,68,0,11,0
239,114,36,67,0,11,0
240,114,36,66,1,11,0
241,114,37,67,1,9,0
242,114,37,67,1,9,0
243,114,38,67,1,8,0
244,114,39,66,1,8,0
245,115,38,67,1,8,1
246,115,39,67,1,8,0
247,115,38,67,1,9,0
248,115,39,66,1,9,0
249,116,40,64,2,9,1
250,116,42,65,2,7,0
251,117,41,66,2,7,1
252,117,42,66,2,7,0
253,118,42,66,2,7,1
254,118,44,65,2,7,0
255,118,42,67,2,7,0
256,118,40,69,2,7,0
257,118,40,69,2,7,0
258,118,42,69,1,6,0
259,118,42,70,0,6,0
260,118,41,71,0,6,0
261,118,42,70,0,6,0
262,119,41,71,0,6,1
263,120,40,71,1,7,1
264,121,41,71,1,7,1
265,121,42,71,1,7,0
266,121,41,72,1,7,0
267,121,41,72,1,7,0
268,121,41,72,1,7,0
269,121,41,72,1,7,0
270,121,40,73,1,7,0
271,121,40,73,1,7,0
272,121,43,72,0,6,0
273,121,43,71,0,7,0
274,121,42,71,1,7,0
275,121,42,71,1,7,0
276,121,42,71,1,7,0
277,122,41,72,1,7,1
278,122,42,73,1,6,0
279,122,40,75,1,6,0
280,122,41,73,2,6,0
281,122,39,73,3,7,0
282,123,38,73,3,8,1
283,123,39,73,3,8,0
284,123,40,73,2,8,0
285,123,40,73,2,8,0
286,123,38,74,2,9,0
287,123,37,75,2,9,0
288,123,37,76,2,8,0
289,123,37,77,1,8,0
290,123,36,78,0,9,0
291,123,35,78,0,10,0
292,123,34,78,0,11,0
293,123,33,78,0,12,0
294,123,33,78,0,12,0
295,123,33,78,0,12,0
296,123,33,78,0,12,0
297,123,34,78,0,11,0
298,123,35,77,0,11,0
299,124,36,77,0,10,1
300,124,36,76,1,11,0
301,124,37,76,1,10,0
302,125,38,76,1,9,1
303,125,39,76,1,9,0
304,126,38,76,1,10,1
305,126,39,75,2,10,0
306,126,40,74,2,10,0
307,126,40,74,2,10,0
308,126,41,73,2,10,0
309,126,41,73,2,10,0
310,126,40,73,2,11,0
311,126,37,73,2,14,0
312,126,35,74,3,14,0
313,126,35,74,3,14,0
314,126,36,74,2,14,0
315,126,36,74,3,13,0
316,126,35,75,3,13,0
317,127,36,75,3,12,1
318,127,38,75,3,11,0
319,127,38,76,3,10,0
320,127,38,75,4,10,0
321,127,38,75,4,10,0
322,128,37,75,5,10,1
323,128,38,75,5,10,0
324,130,39,75,4,10,2
325,130,39,75,4,12,0
326,130,38,75,5,12,0
327,130,40,76,3,11,0
328,130,42,75,2,11,0
329,130,41,76,2,11,0
330,131,42,76,1,11,1
331,131,41,77,1,12,0
332,131,40,78,0,13,0
333,131,41,77,1,12,0
334,131,39,78,2,12,0
335,131,38,77,4,12,0
336,132,37,77,4,13,1
337,132,37,78,4,13,0
338,132,37,77,5,13,0
339,132,40,76,4,12,0
340,132,39,76,4,13,0
341,132,37,77,4,14,0
342,132,37,78,3,14,0
343,132,37,79,3,13,0
344,132,38,79,2,13,0
345,132,38,78,2,14,0
346,132,38,78,3,13,0
347,132,39,77,3,13,0
348,132,39,77,2,14,0
349,132,39,77,2,14,0
350,133,40,77,2,13,1
351,133,41,77,2,13,0
352,134,41,78,2,12,1
353,134,43,77,2,12,0
354,134,44,77,2,11,0
355,134,44,77,3,10,0
356,134,44,77,3,10,0
357,134,46,75,3,10,0
358,134,45,75,3,11,0
359,134,45,75,3,11,0
360,135,43,75,3,13,1
361,135,44,75,3,13,0
362,135,43,74,4,14,0
363,135,43,75,3,14,0
364,135,42,75,3,15,0
365,135,42,74,3,16,0
366,136,42,74,3,16,1
367,136,42,74,4,16,0
368,136,42,75,3,16,0
369,136,44,76,2,14,0
370,136,45,75,2,14,0
371,137,46,76,2,12,1
372,137,47,76,2,12,0
373,137,49,75,1,12,0
374,137,48,75,1,13,0
375,138,48,75,1,13,1
376,138,50,75,1,12,0
377,138,49,75,3,11,0
378,139,49,75,3,11,1
379,140,50,74,4,11,1
380,140,51,74,4,11,0
381,140,50,74,5,11,0
382,140,50,74,5,11,0
383,140,51,75,4,10,0
384,140,49,78,4,9,0
385,141,48,78,4,10,1
386,142,49,78,4,10,1
387,142,51,78,3,10,0
388,142,52,78,3,9,0
389,142,53,77,4,8,0
390,143,54,77,3,8,1
391,143,55,77,3,8,0
392,143,55,77,3,8,0
393,143,53,79,3,8,0
394,143,54,79,3,7,0
395,143,54,79,3,7,0
396,143,53,79,3,8,0
397,143,55,79,2,7,0
398,143,55,79,2,7,0
399,145,55,79,2,7,2
400,145,59,77,2,7,0
401,145,61,76,2,6,0
402,145,61,76,2,6,0
403,145,57,76,3,9,0
404,145,57,76,3,9,0
405,145,57,76,3,9,0
406,145,57,77,3,8,0
407,145,57,77,4,7,0
408,145,57,77,4,7,0
409,145,58,76,4,7,0
410,146,59,76,2,8,1
411,146,59,77,2,8,0
412,146,60,75,2,9,0
413,146,62,74,2,8,0
414,146,63,73,3,7,0
415,146,63,72,4,7,0
416,146,63,72,4,7,0
417,146,62,73,4,7,0
418,146,62,73,4,7,0
419,146,63,73,3,7,0
420,146,63,73,3,7,0
421,146,63,73,3,7,0
422,147,58,76,3,9,1
423,149,58,76,3,10,2
424,149,61,75,2,11,0
425,149,58,77,2,12,0
426,149,59,77,1,12,0
427,149,60,77,0,12,0
428,149,60,77,0,12,0
429,149,60,78,0,11,0
430,149,60,78,1,10,0
431,149,61,77,1,10,0
432,149,62,76,2,9,0
433,150,62,76,2,9,1
434,151,64,76,1,9,1
435,151,64,77,1,9,0
436,151,63,78,1,9,0
437,151,62,78,1,10,0
438,151,63,76,2,10,0
439,151,63,76,2,10,0
440,152,61,78,2,10,1
441,152,63,77,1,11,0
442,152,63,77,1,11,0
443,152,61,79,0,12,0
444,152,58,80,0,14,0
445,152,57,80,1,14,0
446,152,56,81,1,14,0
447,152,56,80,1,15,0
448,152,55,81,1,15,0
449,152,53,81,1,17,0
450,152,54,81,1,16,0
451,152,57,80,1,14,0
452,152,57,80,1,14,0
453,152,57,80,1,14,0
454,152,57,80,1,14,0
455,152,57,80,1,14,0
456,153,57,79,1,15,1
457,153,58,79,1,15,0
458,153,58,79,1,15,0
459,153,57,80,1,15,0
460,153,55,80,2,16,0
461,153,55,80,1,17,0
462,153,54,80,2,17,0
463,153,54,80,2,17,0
464,153,55,80,2,16,0
465,153,55,80,2,16,0
466,153,55,80,2,16,0
467,153,56,80,2,15,0
468,153,55,81,2,15,0
469,153,56,81,2,14,0
470,154,56,80,2,15,1
471,154,59,79,3,13,0
472,155,59,78,3,14,1
473,155,60,78,3,14,0
474,155,59,78,3,15,0
475,155,60,77,3,15,0
476,155,60,76,3,16,0
477,155,59,76,3,17,0
478,156,59,75,3,18,1
479,156,62,72,5,17,0
480,157,63,72,4,17,1
481,157,62,74,4,17,0
482,157,62,74,3,18,0
483,157,61,72,6,18,0
484,157,63,73,5,16,0
485,157,60,75,5,17,0
486,158,57,75,5,20,1
487,158,59,72,7,20,0
488,158,59,72,7,20,0
489,158,57,75,6,20,0
490,158,57,73,8,20,0
491,158,57,74,7,20,0
492,158,59,74,5,20,0
493,158,60,72,5,21,0
494,159,60,72,5,21,1
495,160,63,71,4,21,1
496,160,62,73,4,21,0
497,160,64,73,3,20,0
498,160,65,73,3,19,0
499,161,66,72,3,19,1
500,161,68,71,3,19,0
501,161,68,71,3,19,0
502,161,68,71,3,19,0
503,161,68,71,3,19,0
504,161,67,72,3,19,0
505,161,66,74,2,19,0
506,161,66,74,2,19,0
507,162,66,74,2,19,1
508,162,67,74,2,19,0
509,162,65,74,2,21,0
510,162,64,74,2,22,0
511,162,64,74,2,22,0
512,162,65,74,2,21,0
513,162,64,74,3,21,0
514,162,67,72,3,20,0
515,163,67,73,3,19,1
516,163,69,73,3,18,0
517,163,68,73,3,19,0
518,163,69,73,2,19,0
519,163,71,72,2,18,0
520,163,72,72,1,18,0
521,164,72,71,1,19,1
522,164,74,71,0,19,0
523,164,74,71,0,19,0
524,164,74,72,0,18,0
525,164,73,73,0,18,0
526,165,75,73,0,16,1
527,167,75,74,1,15,2
528,167,77,74,1,15,0
529,167,75,73,2,17,0
530,167,75,74,2,16,0
531,167,75,74,2,16,0
532,167,75,75,2,15,0
533,168,74,76,2,15,1
534,169,73,76,2,17,1
535,169,75,76,1,17,0
536,169,75,76,1,17,0
537,169,74,76,1,18,0
538,169,73,77,1,18,0
539,169,74,77,1,17,0
540,169,73,78,1,17,0
541,169,72,79,1,17,0
542,169,74,78,0,17,0
543,169,72,79,1,17,0
544,169,70,79,2,18,0
545,170,68,81,2,18,1
546,170,69,81,2,18,0
547,170,71,81,1,17,0
548,170,69,84,1,16,0
549,170,67,84,1,18,0
550,170,67,85,1,17,0
551,171,66,86,1,17,1
552,171,66,86,1,18,0
553,171,65,86,1,19,0
554,171,64,87,1,19,0
555,172,64,87,1,19,1
556,173,64,87,1,20,1
557,173,68,85,1,19,0
558,174,66,86,1,20,1
559,174,67,86,1,20,0
560,175,63,89,1,21,1
561,175,64,88,1,22,0
562,175,64,88,1,22,0
563,175,62,91,1,21,0
564,175,58,93,1,23,0
565,175,58,93,1,23,0
566,175,58,94,1,22,0
567,175,58,94,1,22,0
568,175,58,94,0,23,0
569,176,58,94,0,23,1
570,177,61,93,0,22,1
571,177,61,94,0,22,0
572,177,60,95,0,22,0
573,177,60,96,0,21,0
574,177,61,93,2,21,0
575,178,62,93,2,20,1
576,179,63,91,4,20,1
577,180,64,90,4,21,1
578,180,66,89,5,20,0
579,181,66,89,6,19,1
580,181,65,91,6,19,0
581,181,66,90,5,20,0
582,181,70,88,6,17,0
583,181,73,86,6,16,0
584,181,72,87,5,17,0
585,181,72,86,4,19,0
586,182,73,86,4,18,1
587,182,72,88,3,19,0
588,183,73,87,3,19,1
589,183,75,87,4,17,0
590,183,77,86,2,18,0
591,184,77,86,1,19,1
592,184,80,84,1,19,0
593,184,81,84,1,18,0
594,184,81,83,2,18,0
595,184,81,81,3,19,0
596,184,81,80,4,19,0
597,184,80,81,4,19,0
598,184,78,81,4,21,0
599,185,79,80,4,21,1
600,186,79,81,3,22,1
601,186,78,83,3,22,0
602,186,79,83,3,21,0
603,186,79,84,2,21,0
604,186,79,84,2,21,0
605,187,79,84,2,21,1
606,187,80,84,2,21,0
607,187,80,85,2,20,0
608,187,81,85,2,19,0
609,187,81,86,1,19,0
610,187,82,87,0,18,0
611,187,82,87,0,18,0
612,188,81,87,0,19,1
613,188,83,86,1,18,0
614,188,82,86,2,18,0
615,188,82,86,2,18,0
616,188,82,86,2,18,0
617,188,81,88,2,17,0
618,188,82,88,1,17,0
619,189,80,89,1,18,1
620,190,80,90,1,18,1
621,190,80,90,1,19,0
622,191,81,90,0,19,1
623,191,81,91,0,19,0
624,191,80,91,0,20,0
625,191,79,91,0,21,0
626,192,79,92,0,20,1
627,192,80,92,0,20,0
628,193,78,93,0,21,1
629,193,78,94,0,21,0
630,193,77,95,0,21,0
631,193,79,95,0,19,0
632,193,78,96,0,19,0
633,193,78,96,0,19,0
634,193,78,95,0,20,0
635,193,79,94,0,20,0
636,193,79,95,0,19,0
637,193,79,94,1,19,0
638,193,77,95,1,20,0
639,193,78,94,1,20,0
640,193,80,92,1,20,0
641,193,79,93,1,20,0
642,193,79,94,1,19,0
643,193,77,95,2,19,0
644,193,78,95,2,18,0
645,193,75,97,2,19,0
646,193,76,96,3,18,0
647,193,78,96,2,17,0
648,194,74,98,1,20,1
649,194,74,97,2,21,0
650,194,72,98,2,22,0
651,194,72,98,2,22,0
652,194,71,99,2,22,0
653,194,71,99,2,22,0
654,194,71,100,1,22,0
655,194,71,101,1,21,0
656,194,71,102,1,20,0
657,194,70,103,1,20,0
658,194,71,102,0,21,0
659,194,70,103,0,21,0
660,194,68,104,0,22,0
661,196,69,105,0,20,2
662,197,71,104,1,20,1
663,198,70,104,2,21,1
664,198,69,103,3,23,0
665,198,68,103,3,24,0
666,198,68,103,3,24,0
667,199,68,103,3,24,1
668,199,72,101,2,24,0
669,199,72,101,2,24,0
670,199,74,101,1,23,0
671,199,75,100,1,23,0
672,200,74,99,3,23,1
673,201,77,99,3,21,1
674,201,76,99,3,23,0
675,201,76,100,3,22,0
676,202,74,101,3,23,1
677,204,74,102,3,23,2
678,204,76,103,2,23,0
679,204,77,104,1,22,0
680,205,76,106,1,21,1
681,205,76,106,2,21,0
682,205,76,106,2,21,0
683,205,75,107,2,21,0
684,206,78,105,1,21,1
685,206,76,108,1,21,0
686,206,74,109,2,21,0
687,206,72,110,2,22,0
688,206,72,109,4,21,0
689,206,72,107,6,21,0
690,207,71,108,6,21,1
691,208,70,110,6,21,1
692,208,72,110,6,20,0
693,208,68,113,7,20,0
694,208,67,114,6,21,0
695,208,69,114,5,20,0
696,208,72,114,2,20,0
697,209,72,114,1,21,1
698,209,71,116,1,21,0
699,209,70,116,1,22,0
700,211,71,116,1,21,2
701,211,73,115,2,21,0
702,212,71,114,3,23,1
703,212,74,113,3,22,0
704,212,74,115,3,20,0
705,212,73,114,3,22,0
706,212,71,116,3,22,0
707,212,72,115,2,23,0
708,212,74,114,1,23,0
709,212,76,114,1,21,0
710,212,75,114,2,21,0
711,213,76,114,2,20,1
712,213,77,114,2,20,0
713,213,77,114,1,21,0
714,214,75,115,1,22,1
715,214,76,114,2,22,0
716,214,76,114,2,22,0
717,214,80,113,2,19,0
718,214,78,114,2,20,0
719,215,79,114,1,20,1
720,215,80,114,1,20,0
721,215,78,115,1,21,0
722,215,78,115,1,21,0
723,215,79,115,0,21,0
724,216,79,115,0,21,1
725,217,78,115,1,22,1
726,217,80,115,1,21,0
727,217,81,114,2,20,0
728,218,80,111,4,22,1
729,218,83,111,3,21,0
730,219,84,111,3,20,1
731,221,85,111,3,20,2
732,221,85,112,4,20,0
733,221,86,111,4,20,0
734,221,86,110,4,21,0
735,221,88,110,4,19,0
736,221,87,110,5,19,0
737,221,86,110,6,19,0
738,221,88,110,4,19,0
739,221,87,111,4,19,0
740,221,86,112,4,19,0
741,221,87,112,3,19,0
742,221,88,111,3,19,0
743,221,88,111,3,19,0
744,221,89,112,1,19,0
745,221,91,112,0,18,0
746,222,92,111,1,17,1
747,222,91,112,1,18,0
748,222,90,112,1,19,0
749,222,89,113,0,20,0
750,222,88,113,1,20,0
751,223,89,112,1,20,1
752,223,91,110,2,20,0
753,223,89,110,3,21,0
754,223,88,111,3,21,0
755,223,89,111,3,20,0
756,223,87,113,3,20,0
757,223,85,115,3,20,0
758,225,85,117,2,19,2
759,225,88,116,2,19,0
760,226,87,117,2,19,1
761,226,88,117,1,20,0
762,227,87,118,1,20,1
763,228,86,117,2,22,1
764,229,85,117,2,24,1
765,229,86,117,2,24,0
766,229,86,117,2,24,0
767,229,85,116,3,25,0
768,229,83,115,3,28,0
769,229,83,115,3,28,0
770,229,83,114,3,29,0
771,230,83,114,3,29,1
772,231,83,115,3,29,1
773,231,83,115,3,30,0
774,231,85,113,3,30,0
775,231,85,113,2,31,0
776,231,88,112,2,29,0
777,231,90,112,1,28,0
778,231,88,112,2,29,0
779,231,87,114,2,28,0
780,231,85,115,2,29,0
781,231,85,115,1,30,0
782,231,83,117,1,30,0
783,231,80,118,2,31,0
784,232,81,118,1,31,1
785,232,81,118,1,32,0
786,233,81,118,1,32,1
787,233,83,118,1,31,0
788,233,82,119,1,31,0
789,233,82,119,1,31,0
790,233,84,119,1,29,0
791,233,83,119,1,30,0
792,233,83,120,0,30,0
793,233,83,120,0,30,0
794,233,84,119,0,30,0
795,233,81,122,0,30,0
796,233,80,122,0,31,0
797,233,81,122,0,30,0
798,233,83,122,0,28,0
799,233,81,123,0,29,0
800,233,80,123,0,30,0
801,233,78,124,0,31,0
802,234,76,125,0,32,1
803,235,79,123,0,32,1
804,235,80,123,0,32,0
805,235,81,123,0,31,0
806,235,81,123,0,31,0
807,235,82,122,0,31,0
808,236,86,121,0,28,1
809,236,87,120,1,28,0
810,237,88,120,1,27,1
811,239,90,120,1,26,2
812,239,94,121,1,23,0
813,242,93,121,1,24,3
814,242,97,120,1,24,0
815,242,96,121,1,24,0
816,242,95,122,1,24,0
817,243,98,121,1,22,1
818,243,99,122,0,22,0
819,243,97,123,0,23,0
820,244,97,123,0,23,1
821,244,99,124,0,21,0
822,246,99,124,0,21,2
823,247,101,123,1,21,1
824,247,100,125,1,21,0
825,247,96,128,2,21,0
826,248,95,128,4,20,1
827,250,96,128,4,20,2
828,250,100,128,3,19,0
829,252,99,129,3,19,2
830,252,101,129,3,19,0
831,253,102,129,2,19,1
832,254,103,128,3,19,1
833,254,106,129,2,17,0
834,254,106,130,2,16,0
835,254,103,132,2,17,0
836,254,101,132,3,18,0
837,254,100,132,3,19,0
838,256,99,133,3,19,2
839,257,103,132,3,18,1
840,258,103,130,5,19,1
841,258,103,131,5,19,0
842,258,102,132,5,19,0
843,258,98,135,5,20,0
844,259,97,135,5,21,1
845,259,99,134,5,21,0
846,259,99,135,4,21,0
847,259,99,134,4,22,0
848,259,102,133,3,21,0
849,259,102,133,3,21,0
850,259,100,135,3,21,0
851,260,102,136,2,19,1
852,260,103,134,1,22,0
853,260,102,135,1,22,0
854,260,100,137,1,22,0
855,261,101,137,0,22,1
856,261,103,136,0,22,0
857,261,101,137,1,22,0
858,262,101,137,1,22,1
859,263,101,139,1,21,1
860,263,101,140,1,21,0
861,263,101,140,1,21,0
862,263,98,142,2,21,0
863,263,98,142,2,21,0
864,263,97,142,2,22,0
865,263,100,139,3,21,0
866,264,101,139,2,21,1
867,264,98,141,2,23,0
868,264,99,141,2,22,0
869,264,100,142,1,21,0
870,264,95,145,1,23,0
871,264,93,146,1,24,0
872,264,91,145,2,26,0
873,264,90,146,2,26,0
874,264,92,144,2,26,0
875,264,89,145,3,27,0
876,264,87,146,3,28,0
877,264,86,145,4,29,0
878,265,87,145,4,28,1
879,265,91,143,3,28,0
880,266,90,143,4,28,1
881,266,92,143,3,28,0
882,266,92,143,3,28,0
883,266,91,143,3,29,0
884,266,91,144,3,28,0
885,267,92,145,1,28,1
886,268,93,145,0,29,1
887,268,93,147,0,28,0
888,268,93,145,2,28,0
889,268,92,148,2,26,0
890,268,91,147,3,27,0
891,269,93,146,3,26,1
892,269,92,149,3,25,0
893,269,93,149,2,25,0
894,271,92,148,2,27,2
895,271,94,148,2,27,0
896,271,93,149,2,27,0
897,271,93,149,2,27,0
898,271,91,150,2,28,0
899,272,91,150,2,28,1
900,272,92,149,3,28,0
901,272,90,151,3,28,0
902,272,91,151,3,27,0
903,272,93,152,3,24,0
904,272,92,153,3,24,0
905,273,91,154,3,24,1
906,274,93,152,5,23,1
907,274,92,154,5,23,0
908,276,94,152,5,23,2
909,276,97,151,6,22,0
910,276,96,152,6,22,0
911,276,96,152,5,23,0
912,276,100,151,5,20,0
913,276,101,148,5,22,0
914,276,101,148,5,22,0
915,278,102,147,4,23,2
916,278,101,148,4,25,0
917,278,103,148,2,25,0
918,279,104,147,3,24,1
919,280,104,146,4,25,1
920,282,106,145,5,24,2
921,282,108,146,5,23,0
922,283,107,145,7,23,1
923,284,108,143,9,23,1
924,284,108,144,8,24,0
925,285,108,144,8,24,1
926,285,105,147,8,25,0
927,285,105,149,7,24,0
928,285,105,149,6,25,0
929,286,107,149,5,24,1
930,288,107,150,5,24,2
931,288,107,151,5,25,0
932,288,105,152,6,25,0
933,288,108,153,4,23,0
934,288,109,153,2,24,0
935,288,107,152,2,27,0
936,288,109,151,2,26,0
937,288,109,150,2,27,0
938,288,108,150,1,29,0
939,288,107,151,2,28,0
940,289,106,150,3,29,1
941,291,106,150,3,30,2
942,291,107,154,2,28,0
943,291,107,154,2,28,0
944,291,106,155,2,28,0
945,292,109,154,2,26,1
946,292,108,153,2,29,0
947,293,106,154,3,29,1
948,293,106,154,3,30,0
949,293,104,155,4,30,0
950,293,106,154,5,28,0
951,293,106,154,5,28,0
952,293,106,155,3,29,0
953,293,104,156,4,29,0
954,293,105,156,4,28,0
955,293,104,157,4,28,0
956,293,100,161,4,28,0
957,293,95,164,4,30,0
958,293,92,164,4,33,0
959,293,91,166,3,33,0
960,293,92,165,3,33,0
961,293,92,165,2,34,0
962,292,91,164,3,34,0
963,292,92,162,4,34,0
964,292,91,162,4,35,0
965,292,90,163,4,35,0
966,293,90,161,6,35,1
967,293,91,161,5,36,0
968,293,92,161,4,36,0
969,293,92,160,5,36,0
970,293,90,159,7,37,0
971,293,91,158,8,36,0
972,294,92,157,7,37,1
973,294,91,158,7,38,0
974,294,93,158,6,37,0
975,294,95,157,5,37,0
976,295,96,157,4,37,1
977,295,98,158,3,36,0
978,295,98,157,4,36,0
979,295,96,158,4,37,0
980,295,99,157,3,36,0
981,295,100,156,2,37,0
982,295,101,155,2,37,0
983,295,102,154,3,36,0
984,296,101,155,3,36,1
985,296,99,155,3,39,0
986,296,101,154,3,38,0
987,296,99,156,3,38,0
988,296,99,155,4,38,0
989,298,102,152,5,37,2
990,298,104,152,5,37,0
991,298,101,153,5,39,0
992,298,101,154,4,39,0
993,299,101,154,3,40,1
