MCS,TotalCells,NonCycling,CycleG1,CycleS,CycleG2,CycleM
686,258,136,58,23,41,0
687,260,137,57,23,41,2
688,260,138,60,21,41,0
689,260,136,57,23,44,0
690,260,135,57,23,45,0
691,260,135,58,21,46,0
692,260,135,55,24,46,0
693,260,136,55,24,45,0
694,262,135,55,24,46,2
695,262,137,55,25,45,0
696,262,138,53,27,44,0
697,263,138,54,28,42,1
698,263,138,56,27,42,0
699,264,138,55,27,43,1
700,264,137,59,26,42,0
701,266,137,59,26,42,2
702,266,141,59,24,42,0
703,267,144,58,23,41,1
704,267,143,60,23,41,0
705,267,142,60,24,41,0
706,269,140,62,24,41,2
707,270,144,60,24,41,1
708,270,144,63,24,39,0
709,271,147,60,25,38,1
710,271,147,59,27,38,0
711,272,147,62,24,38,1
712,272,148,61,25,38,0
713,273,149,59,27,37,1
714,273,148,59,28,38,0
715,273,144,62,29,38,0
716,274,147,61,28,37,1
717,274,149,61,29,35,0
718,274,149,62,29,34,0
719,274,149,64,27,34,0
720,275,146,64,28,36,1
721,275,153,60,27,35,0
722,275,152,59,29,35,0
723,276,153,60,28,34,1
724,276,156,60,26,34,0
725,278,154,60,25,37,2
726,278,154,59,28,37,0
727,279,153,60,27,38,1
728,280,152,61,28,38,1
729,282,153,63,27,37,2
730,285,154,64,27,37,3
731,285,157,66,25,37,0
732,285,158,65,26,36,0
733,285,156,65,27,37,0
734,286,156,63,31,35,1
735,286,154,65,31,36,0
736,286,152,65,32,37,0
737,286,154,66,28,38,0
738,287,153,67,28,38,1
739,287,155,66,28,38,0
740,287,151,70,28,38,0
741,287,152,71,28,36,0
742,288,152,72,28,35,1
743,288,151,72,30,35,0
744,289,153,71,29,35,1
745,291,150,75,29,35,2
746,291,149,77,30,35,0
747,291,146,78,31,36,0
748,292,146,80,30,35,1
749,294,149,80,30,33,2
750,294,151,80,31,32,0
751,294,149,80,34,31,0
752,294,150,82,31,31,0
753,296,153,79,32,30,2
754,296,156,80,31,29,0
755,296,157,80,30,29,0
756,296,153,84,29,30,0
757,296,153,83,29,31,0
758,296,157,83,27,29,0
759,296,161,80,29,26,0
760,297,161,79,29,27,1
761,298,161,81,27,28,1
762,298,167,79,25,27,0
763,298,167,80,23,28,0
764,299,165,83,22,28,1
765,299,164,84,23,28,0
766,301,157,85,24,33,2
767,301,155,84,26,36,0
768,301,154,83,27,37,0
769,301,154,86,25,36,0
770,301,152,87,26,36,0
771,301,151,89,26,35,0
772,301,152,88,26,35,0
773,301,148,89,26,38,0
774,301,146,90,26,39,0
775,302,147,88,28,38,1
776,303,147,86,30,39,1
777,303,147,85,31,40,0
778,303,146,85,30,42,0
779,303,145,86,29,43,0
780,303,147,88,28,40,0
781,304,147,86,29,41,1
782,304,148,84,30,42,0
783,304,149,82,31,42,0
784,305,153,81,31,39,1
785,305,155,78,34,38,0
786,305,155,78,35,37,0
787,306,156,76,36,37,1
788,307,158,74,37,37,1
789,307,158,72,36,41,0
790,308,157,73,36,41,1
791,308,157,77,34,40,0
792,308,156,77,34,41,0
793,309,154,78,33,43,1
794,309,153,79,35,42,0
795,309,152,79,35,43,0
796,309,156,77,33,43,0
797,309,159,76,33,41,0
798,309,158,77,32,42,0
799,309,155,77,34,43,0
800,310,153,77,36,43,1
801,310,155,77,35,43,0
802,311,150,78,35,47,1
803,311,150,75,39,47,0
804,311,152,74,37,48,0
805,311,151,75,38,47,0
806,311,151,77,35,48,0
807,311,152,76,36,47,0
808,311,153,75,36,47,0
809,313,152,80,33,46,2
810,314,157,79,34,43,1
811,314,158,79,33,44,0
812,315,156,80,34,44,1
813,316,161,79,32,43,1
814,317,160,79,32,45,1
815,319,165,76,33,43,2
816,322,162,76,36,45,3
817,322,167,74,37,44,0
818,322,167,74,37,44,0
819,322,169,72,39,42,0
820,323,169,73,37,43,1
821,324,171,71,39,42,1
822,324,172,73,38,41,0
823,324,173,73,37,41,0
824,324,171,70,39,44,0
825,323,171,72,37,43,0
826,323,170,72,37,44,0
827,324,170,70,38,45,1
828,324,171,71,36,45,1
829,325,174,71,34,45,1
830,325,177,69,35,44,0
831,325,175,71,34,44,1
832,325,173,72,34,46,0
833,326,175,69,37,44,1
834,327,180,67,36,43,1
835,327,180,70,34,43,0
836,328,178,71,34,44,1
837,328,179,70,34,45,0
838,329,176,73,34,45,1
839,329,172,78,35,44,0
840,331,171,77,35,46,2
841,332,172,78,35,46,1
842,332,172,79,35,46,0
843,333,172,81,33,46,1
844,336,175,79,33,46,3
845,336,177,81,31,47,0
846,337,177,84,30,45,1
847,337,179,84,29,45,0
848,337,180,85,25,47,0
849,337,178,87,24,48,0
850,341,178,88,22,49,4
851,341,182,87,23,49,0
852,341,184,84,26,47,0
853,342,186,84,25,46,1
854,342,187,84,24,47,0
855,343,188,83,25,46,1
856,343,189,83,26,45,0
857,344,187,83,28,45,1
858,345,191,84,25,44,1
859,347,190,84,25,46,2
860,347,193,82,26,46,0
861,348,191,78,29,48,2
862,348,192,75,31,50,0
863,349,188,75,35,50,1
864,350,189,75,35,50,1
865,350,188,72,40,50,0
866,351,187,69,44,50,1
867,352,188,69,45,49,1
868,351,189,70,43,49,0
869,351,194,69,40,48,0
870,350,192,70,40,48,0
871,350,194,69,40,46,1
872,350,190,72,41,47,0
873,352,192,72,39,47,2
874,352,193,75,36,48,0
875,352,193,76,36,47,0
876,352,189,77,38,48,0
877,353,190,78,37,47,1
878,354,188,81,35,49,1
879,355,190,84,33,47,1
880,355,192,84,32,47,0
881,355,189,83,35,48,0
882,356,188,85,34,48,1
883,356,189,89,31,47,0
884,357,189,90,31,46,1
885,357,188,94,29,46,0
886,357,192,92,29,44,0
887,357,187,94,30,46,0
888,358,184,95,31,47,1
889,358,187,93,31,47,0
890,358,186,92,30,50,0
891,358,185,94,29,50,0
892,358,186,93,29,50,0
893,358,187,93,29,49,0
894,360,188,93,27,50,2
895,361,192,91,27,50,1
896,361,196,89,26,50,0
897,362,193,88,27,53,1
898,362,189,91,27,55,0
899,362,188,88,30,56,0
900,362,186,86,32,58,0
901,361,186,88,30,57,0
902,361,188,88,27,58,0
903,361,186,89,28,58,0
904,362,184,89,29,59,1
905,362,184,89,29,60,0
906,362,186,88,29,59,0
907,362,187,87,30,57,1
908,363,187,86,33,56,1
909,365,187,86,34,56,2
910,366,187,86,36,56,1
911,367,190,87,34,55,1
912,368,186,90,34,57,1
913,368,184,93,32,59,0
914,368,184,92,32,60,0
915,369,190,90,30,58,1
916,369,186,93,32,58,0
917,370,188,92,33,56,1
918,373,186,91,36,57,3
919,374,189,95,34,55,1
920,374,189,96,32,57,0
921,375,190,94,33,57,1
922,375,192,94,32,57,0
923,375,194,91,34,56,0
924,376,194,91,34,56,1
925,377,192,93,35,56,1
926,378,193,94,34,56,1
927,379,193,94,34,57,1
928,381,189,97,35,58,2
929,381,186,98,36,61,0
930,381,190,93,35,63,0
931,381,195,90,36,60,0
932,380,198,88,37,57,0
933,380,202,85,37,56,0
934,380,202,81,40,57,0
935,380,204,78,43,55,0
936,380,204,77,46,53,0
937,384,206,77,44,53,4
938,383,208,81,41,53,0
939,386,211,80,40,52,3
940,387,216,79,38,53,1
941,388,216,81,37,53,1
942,388,213,85,36,54,0
943,389,215,86,32,55,1
944,390,217,85,31,56,1
945,391,217,83,35,55,1
946,393,214,84,36,56,3
947,395,214,87,36,56,2
948,395,215,86,35,59,0
949,396,212,85,37,61,1
950,396,209,87,38,62,0
951,397,203,87,39,67,1
952,397,204,88,39,66,0
953,397,204,89,39,65,0
954,397,203,85,43,66,0
955,397,202,86,43,66,0
956,398,201,87,43,66,1
957,400,203,89,42,64,2
958,401,202,91,42,65,1
959,402,202,88,45,66,1
960,402,208,90,41,63,0
961,403,208,91,41,62,1
962,403,214,90,40,59,0
963,403,212,89,41,61,0
964,404,212,91,38,62,1
965,403,212,90,39,62,0
966,403,212,89,39,63,0
967,405,210,90,38,65,2
968,406,210,94,39,62,1
969,405,210,95,38,62,0
970,406,207,98,36,64,1
971,408,209,100,34,63,2
972,409,210,101,34,63,1
973,410,211,103,35,60,1
974,412,210,102,37,61,2
975,413,206,103,42,61,1
976,415,205,100,45,63,2
977,415,208,100,43,64,0
978,414,206,99,45,64,0
979,414,202,95,50,67,0
980,415,203,94,49,68,1
981,415,205,95,47,68,0
982,415,203,97,46,69,0
983,417,207,96,42,70,2
984,420,216,94,40,67,3
985,418,216,94,41,67,0
986,418,216,94,41,67,0
987,418,218,92,41,67,0
988,418,224,91,39,63,1
989,419,223,90,41,64,1
990,419,224,91,40,64,0
991,419,226,88,40,65,0
992,419,227,89,38,65,0
993,421,224,90,39,66,2
